audit_case_key	corpus_snapshot_key	normalization_pipeline_key	normalized_expression_identity_sha256	representative_expression_identity_sha256	representative_observation_expression_identity_sha256	occurrence_count	document_count	primary_stratum_code	stratum_codes_json	audit_split_code	selection_ordinal	split_ordinal	selection_sha256	tuning_eligible
audit_case.round2b.sha256_20926ff1aede2834a982bcdcc58f790e74836714029763609c2e76660390ee17	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	880e6d2d24782663c6e0debc5eb902af48caeae1401e2f73a62e8dd8433ed9c1	11a30efd92a7da2752652a67c8457d62fca305e9e2e482f5ccbba253ea60c7f1	052ce670f730329cf02c1643f17a1b5eac2aa953935c02286c564ee050f358c2	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	226	56	20926ff1aede2834a982bcdcc58f790e74836714029763609c2e76660390ee17	true
audit_case.round2b.sha256_209a0d72886256aa515c4508f4a0c0ecedf0f89395c83b30ae38eda7ddf18bce	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	0bf84f994f0e5f82c4f0af0591fc1b9e3db4e16e323592fab1fc7fce5e50e1ab	da88e38bac0531cc0d67ac6eac1cdd262f9ca4fff69299c616bc7b20258b3bc3	c08369f774d1c469a8539ba1a5df792ab15fc99211485820d9747bb9ac51f4da	1	1	unresolved	"[""unresolved""]"	held_out	227	171	209a0d72886256aa515c4508f4a0c0ecedf0f89395c83b30ae38eda7ddf18bce	false
audit_case.round2b.sha256_20a5e755ca22405089e5dc0104067a10aa29b3f74a5ffa40c25c3a636e04d371	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	01a241d2dab77d66f35f3920b19fd9b3bb2e549f18fb180c2951f4dcefa47b6c	c1bf1919539e2ac950327391d9ebae60be7ebdfdd30e887c13ad62e179eb824a	662205ab5a6852a1b5576966c328d73a1d21fbed8e97c70076bfe2aadbefb419	3	3	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	228	57	20a5e755ca22405089e5dc0104067a10aa29b3f74a5ffa40c25c3a636e04d371	true
audit_case.round2b.sha256_20ca79366f317962c7c9851e6cc7b5364321481a059e3b19aa9376a89b85e7c2	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	4f9b0cd22f1285b2baa1665f4f393abba4c43cb1d9124c798185e850d1d17da5	5515113e3efbb77447fcef011eddca26cba487c106f5d7780f9503c8e07b6fd2	2faf7b8a2d82bd4b69b828aba067871037f6cc3e088b0d2892350421fe37ae62	1	1	unresolved	"[""unresolved""]"	held_out	229	172	20ca79366f317962c7c9851e6cc7b5364321481a059e3b19aa9376a89b85e7c2	false
audit_case.round2b.sha256_222687d5826cb31adafe0eb8e6af8a9cce631bb6e0d8a5bff50d90c8ffc7ea14	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1925983a153ea129f798e116a3e8e7d169f71a5e62a99ff09f8f34aa79ddc38c	3420d8b3903710414fa0eda89fce183d56587093b70025b98b2e5bced2906bc7	d59d56f714b7a8486c66d12dba846117fcfdc933de2739ce211f7f2e58e11ef3	1	1	unresolved	"[""unresolved""]"	held_out	230	173	222687d5826cb31adafe0eb8e6af8a9cce631bb6e0d8a5bff50d90c8ffc7ea14	false
audit_case.round2b.sha256_23139cda4467bf1198a5d3705065b0ae710ecf8e5824f0c7a5404ae8111ac9d2	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	75734954f611a13bd91edbea00e235ade962a1811faea39f433a2b703b038c2f	28bce5c26f7a07220e73bcfc92a8af36b4d8d6cd67e49ee07eebcbbd687e5980	1a8128453e97586a63e75e096a23eebb683155e6e446d4c2715f2af89a921dc8	3	3	unresolved	"[""unresolved""]"	held_out	231	174	23139cda4467bf1198a5d3705065b0ae710ecf8e5824f0c7a5404ae8111ac9d2	false
audit_case.round2b.sha256_2429ff0fcac2698ef407001260f7a9eaee619706cf80d615ddd966f45df2e542	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	6020eaf6d4ffd665d8ce6cb434afc97c7c07ef27f61ea8f445f191cb235e9acc	fd20b5192d4f8d89d82c4faa43e0b04dd01433cd940bdb2ce661657cb3fde84b	07969b3edf009ef6ac154cbf28e4de1b683c2ce8e0b3af58388617ee579bb4ac	2	2	unresolved	"[""unresolved""]"	held_out	232	175	2429ff0fcac2698ef407001260f7a9eaee619706cf80d615ddd966f45df2e542	false
audit_case.round2b.sha256_24b3cea878eeac05983b9c6e30ccc8dd6429451240f6185eeddcc0a438b1f157	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8fbdf66a4a61c9c39033d5c8508ba0c1e152e67134eca4d9e662d58d947da651	36ea87c0755dcb5f1cc9ffb8ae86bc2a4925118712b10779e4726fc3f3c383a7	08e5ccd4ed3f0e6d6395000e250784a3de266db786deaf1b2330d1b142c95ee8	15	15	unresolved	"[""unresolved""]"	held_out	233	176	24b3cea878eeac05983b9c6e30ccc8dd6429451240f6185eeddcc0a438b1f157	false
audit_case.round2b.sha256_251eacda9032dfffb37890e0c323eaaba3c45d75f1e45c1f337e4f8d9baa4b9c	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	bb7a4ef25014ed8cd2acc75d95e48a1fa5d4fd4f0e9fc2bb4fae70550c79c979	b173fbe4543cb00b2a273f217e3065457f6f01d30a97ca96cea4dfc4a01b6e71	66d3d58e84215ecaa0fff43e68e87c8c26c7b056383d3c49efd581d8c4513e64	1	1	unresolved	"[""unresolved""]"	development	234	58	251eacda9032dfffb37890e0c323eaaba3c45d75f1e45c1f337e4f8d9baa4b9c	true
audit_case.round2b.sha256_2618b6d4b475537ce1ce0cde02fe3db7df30a25a6a0d7ea4787d609d1accf2a2	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1655ce7488c84fe252f687c2dec417e940272f333eb6d0bf23f0e1aeac63018a	cf88920d9e88bc649db157ad166313194cb57f697d9bde841a2ef15147ceb567	381763d049d85285e4db9cd34e3b23937098e4530278750e1cf0377c614b0086	1	1	unresolved	"[""unresolved""]"	held_out	235	177	2618b6d4b475537ce1ce0cde02fe3db7df30a25a6a0d7ea4787d609d1accf2a2	false
audit_case.round2b.sha256_2706c7526af74978830da7d49906b06e06bcf1bed9546bb4556ea77eb470f7fe	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	c930196bb1b5b45556985010e15767e347602dd7ecadd8b9931846d2d92d1e56	9f3322d9aad8bc78933ba27f059c83f21f4004a84ef76a5d368ed12008d4eb3f	801a3483afe77046bffa28808f58f79151ced4a61a4b49897e4db9f6cc7881b0	1	1	unresolved	"[""unresolved""]"	held_out	236	178	2706c7526af74978830da7d49906b06e06bcf1bed9546bb4556ea77eb470f7fe	false
audit_case.round2b.sha256_2832f7b9682f6175f8d4f1206024a478f2c4acb435ce81e19c806ca9c8306854	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	7328ec3e0af666d7d1b9c2608f547797fffe7e95eff1e2faa7f93241fe1fce88	3b7c6ece2467b1fdfe996f06d7702cf5c3f47aefee65cc33599e325caab69e38	a6bd259657495fe8c2bcfc868b1e6d7a46bfeffcc7d2d0bd6da6962ec64e8dd0	1	1	unresolved	"[""unresolved""]"	development	237	59	2832f7b9682f6175f8d4f1206024a478f2c4acb435ce81e19c806ca9c8306854	true
audit_case.round2b.sha256_295ae5d295e58fdcd79f0b34a98e22d5e2ca2961377f2cf56e404df5754b07ee	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1f823f39f2c5f666438256145b578d634123061034921eb9acf488d769511993	db0827b5f06fb59651937298c03a22e5dfce979d419023193012bf6bbe718ab0	01bd754b86b69bb60729884f2ff3bc7eae59cf0bb2ebcfdb710c64acb609261e	14	14	unresolved	"[""unresolved""]"	held_out	238	179	295ae5d295e58fdcd79f0b34a98e22d5e2ca2961377f2cf56e404df5754b07ee	false
audit_case.round2b.sha256_299c5ba2c53fc1b6abf434ae2c7f20ce28a4481c3fa414b4fb20dd802214d712	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8eff8e3aa346433c0255c78df1ce7cdb2f33f914511e45b3fa0dca2059adb36d	58dd1c6c798e3666eb32b20baf4c676811ec3f7f4a5ff1736ea6dc53fe877332	b703a30e53a6192e722adfdd27c805ab514f0b68ee15f5556a5ec72a85bd2c93	2	2	unresolved	"[""unresolved""]"	development	239	60	299c5ba2c53fc1b6abf434ae2c7f20ce28a4481c3fa414b4fb20dd802214d712	true
audit_case.round2b.sha256_29a8ee2d6750d8bd18397bddb87216da69cba1981455e6961f4601f235c255ee	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	5b5b8daf0030abacb1f4f0ff8e9405df318485e12041be2f1ceaeb0b1a3bd083	db69c10b84cec548fa8766f7659a0e599b2547ba3d83036242fde13ca2812a7e	066e53ce4a80103be7c8d0ceeebc95ddac2a1d31488f8bcc8fff7fb7a2d70975	6	6	unresolved	"[""unresolved""]"	held_out	240	180	29a8ee2d6750d8bd18397bddb87216da69cba1981455e6961f4601f235c255ee	false
audit_case.round2b.sha256_2a78a49dadbb1fbe947d423be2cbb1b4445d2f639c0a323f61dc2c94abf697d3	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1e450fdf0987faa9cd29a3c5a98ed899c3795e908746886df81ad12f767c7258	ba29754f3042e0302a505ff01dadffb8d5a36085da84a624a58f09c08a46f74e	e71e6ee112421ecbed8dc3cec2bf453ef81ce014cd4825c9212fcd77909718da	1	1	unresolved	"[""unresolved""]"	held_out	241	181	2a78a49dadbb1fbe947d423be2cbb1b4445d2f639c0a323f61dc2c94abf697d3	false
audit_case.round2b.sha256_2c6488bac3bcef2eb5a07c5285bb8dae55ea224c388a2fa07cc37aec71c1edf5	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	50c99116eea86846e051d5d9558dca332c73d9f2793075ca5e18ce8640a8a03b	a325b8e78e5895d616a0082890f26bc8a30aee144fb272ff7c2772b86a21db60	e412885f19d1a75f1c0ec78fcf135d964cbf465f7e96b2bf6931c70d1d66692d	1	1	unresolved	"[""unresolved""]"	development	242	61	2c6488bac3bcef2eb5a07c5285bb8dae55ea224c388a2fa07cc37aec71c1edf5	true
audit_case.round2b.sha256_2c91c77881c7111ae1c6bb6eca039900be46db2d4d9558b0ce606fc7ba152e57	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ba8766443012f86befacd4ebca506e8eee29deaccb8a25a34acc9649ac2e883b	a8658959052fefe48324713e4b1cc24fbb944cd6ad85efd2bd7fd30280bc6100	0a5d39a20ebb212f9863afb52ee21ea6016bc34b84138b332a5d7c5145f623b1	1	1	unresolved	"[""unresolved""]"	held_out	243	182	2c91c77881c7111ae1c6bb6eca039900be46db2d4d9558b0ce606fc7ba152e57	false
audit_case.round2b.sha256_2cfdf958913b294c8d175fe17ff21ee48fb79e23e52bb8128f077c0c7e115797	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	adadff9e956544a51cefe926e55b8623154d636496872c82ce53ba3fd20b3c5a	cf9c01013a5c2ec493362b916100dd535196c582d1ad51a8a0864545d2a3249c	807192e4a40b368c0ddad987d4c51b834273552462efeeea5c7f50ab91eb65a8	1	1	unresolved	"[""unresolved""]"	held_out	244	183	2cfdf958913b294c8d175fe17ff21ee48fb79e23e52bb8128f077c0c7e115797	false
audit_case.round2b.sha256_2e52d4c041148f37816c6285d9a2a0ba38dfe8ce6df0c87174085c77fc2349c6	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a9b2d7be2f18ef80b91acc5421a5aefc5b55b3c5f6f33decb44ef9a8c68abd95	b1763d6fcd9ede1d52bdf3dc5547bc94206157f1d6746eabf9cce8b357c2115b	2437b167107a624e49dc18a5a4957ffb5483cd7393f21ea60f699c136336ec97	1	1	unresolved	"[""unresolved""]"	held_out	245	184	2e52d4c041148f37816c6285d9a2a0ba38dfe8ce6df0c87174085c77fc2349c6	false
audit_case.round2b.sha256_2eb62071b58fdce1db3a5926ba9b06d40a75c59592d5ba72c28303943cde5c5f	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	80e2ddaed4bc15ffd9f22923d847ac86a5635d7c37509ea56313f8abf3b6895a	1dd1866a8e79b74c688e2363e73f5e82041547599f6ccb99936b6c3512becdd7	dfa86617f4250e1090caa575e06e672c49f5e9a4ebbf0cbc3e21a3b0a55cfd88	1	1	unresolved	"[""unresolved""]"	development	246	62	2eb62071b58fdce1db3a5926ba9b06d40a75c59592d5ba72c28303943cde5c5f	true
audit_case.round2b.sha256_2f89f0b1c3b41a6d808931aad867ea1bb02f7afbdaa7f4e5d6318acea7890b84	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	cb5149678920382c204b901b7cd8f34a038e82725afdcb177674a74f66940d08	9667f379d66c0c21aed7248b60d6fd1b2b59bdd28f8f8a27400e966f6f7f57ae	ff3bed128b8ebd6b2709866dbbcd29fd781e69e931f17ac3166a473d001d5dd6	1	1	unresolved	"[""unresolved""]"	held_out	247	185	2f89f0b1c3b41a6d808931aad867ea1bb02f7afbdaa7f4e5d6318acea7890b84	false
audit_case.round2b.sha256_305efc8f98d8785b3f0392787f519a0512549530025914f5de281e6d62eef654	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	3a99a754d5bacf4cfa68b43615c838e7f14d24f12222cb68630f4e342a7d5015	ce058a2e2395e497a2ed3b1b609b1c4ea1362db2245979269cd975ea4ece13d5	4561fd8c610f2186d93c909e09c9b3281e7cbc32be0da999c6552f3c9b7eb4a9	1	1	unresolved	"[""unresolved""]"	held_out	248	186	305efc8f98d8785b3f0392787f519a0512549530025914f5de281e6d62eef654	false
audit_case.round2b.sha256_312cff889b62f4c6cfc2bc9c812390dd622aace1aacc121465f13b6374a6f5e9	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	d19221f738375aa1fca8daa58ff66cbb635319f61428d21acca13b30de5e0f57	140d322873a86b59f6be71c3e933fdb2e9e7737728ace0a4a601e08b428564ec	17d777f5ffc52b4778c061dba081d62f635411a58568a74992502576b1fa5706	1	1	unresolved	"[""unresolved""]"	held_out	249	187	312cff889b62f4c6cfc2bc9c812390dd622aace1aacc121465f13b6374a6f5e9	false
audit_case.round2b.sha256_3145b456315e0418b6d6d5095266ac8519b102c004d6f58cae6fc349a5664d10	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	2c831dd462f855ad262a5d9c87a22868af3d41d31dec1199a3325fdc51b6a5c7	a2f5b6f3780d06bf6cbc2225e36ecfd51c1cb69c29d1a59e89011f24d4ea7b12	2438b9976b8e6f1e7d83666e4241b29dcb721497af8326bacd54bf8cfc3ae342	1	1	unresolved	"[""unresolved""]"	held_out	250	188	3145b456315e0418b6d6d5095266ac8519b102c004d6f58cae6fc349a5664d10	false
audit_case.round2b.sha256_322eafe0ef8318f7b56345eab38ccabc4ca01f6b1da538315fa56ba6852c365c	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	0455355cfee2247df9e76c491f2f5ab81abeed73b5f67877253d3dd580978267	f59aa3386aaf89b0fbe6b24edcdfdfa17df3c39b3576a67beeb2d6b51033bb2a	10f3a2f9632c85cad2004b79b2a0c0e5c4f5e601268a240b95c008620cef6cd1	3	3	unresolved	"[""unresolved""]"	held_out	251	189	322eafe0ef8318f7b56345eab38ccabc4ca01f6b1da538315fa56ba6852c365c	false
audit_case.round2b.sha256_32367f863c09741787236ca60dd0afbf3ad83c1173c59790891eff7c9cc80a04	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	291368ce88754e11590df5f68d38f267aa0db760ee5e36ee356a17e299b83f3d	7688fbec786dc4f4b8058483e33a90bf1c5f2335a52bb6baf06419b3ee9b33c6	d055e35b888a597d80e8e9b2b67d4fcd969661bc83a1c617a1119ee77906b67d	1	1	unresolved	"[""unresolved""]"	held_out	252	190	32367f863c09741787236ca60dd0afbf3ad83c1173c59790891eff7c9cc80a04	false
audit_case.round2b.sha256_329b10179743128ed6e5690df297657a989261334d2c6bbe2caed12bb03d63e8	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	12bc2458858d88726fef53735f95687eab850244083e722f5cb3a4939a2ce8af	02aadd97cf1b100938d5981df667f00bf7b4182a217a4e8430db24e361b69a08	ce4731fce0f5e9edb31c71221239480d9e34bf16fa559b70f2fce80040d22a7a	1	1	unresolved	"[""unresolved""]"	development	253	63	329b10179743128ed6e5690df297657a989261334d2c6bbe2caed12bb03d63e8	true
audit_case.round2b.sha256_32b9be9eb43b7d53899f69f7323ba2d61753e42ab7af0fca8075734abbfdb4d6	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	2f81e11034674bc0366bad0c8f5246acd404f9bd22ba04644d778edbef17fd2f	989b80776ce5992aaee00c195b18920282da945023b51e925afc67ac5145ea73	d4531dea88898c1d9618958f15acf6bcffd77c9e3c1af850c42a7e30d3be1cdf	1	1	unresolved	"[""unresolved""]"	development	254	64	32b9be9eb43b7d53899f69f7323ba2d61753e42ab7af0fca8075734abbfdb4d6	true
audit_case.round2b.sha256_3339bb9b3e7c60d63aa3e2b80059d7905841d1f8fce8e97385a53079a4a92de1	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	339a07cad3e20a48ba8157b174d69ac748117d0fc088a6311c8dce34ac952d34	eaee24ddbda019ffe0477b92c546ed2906c96cd150db451dd700387c96d1a232	606f3ffee152c07ebdbda12abf8aa7a25f127951e5600f531f01e1a03f1a663a	4	4	graph_reference	"[""exact"",""graph_reference""]"	held_out	255	191	3339bb9b3e7c60d63aa3e2b80059d7905841d1f8fce8e97385a53079a4a92de1	false
audit_case.round2b.sha256_334356aaa013185156750ed1d99dea8c6a09ad9b54a87cff71d4bb788ef03367	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ea1f5efcec0f97848def1f92cd77bc8db86f62a9fc340dcecb2833daa891b6ab	e1cc0729f9ebda1044143244d33435d3db667b7e2573fd94fee737cbfca5105d	0ff9c5b61e33b1535d4f1484b4df17273cc96a1fe861fc37a075bf4074568a01	6	6	unresolved	"[""unresolved""]"	held_out	256	192	334356aaa013185156750ed1d99dea8c6a09ad9b54a87cff71d4bb788ef03367	false
audit_case.round2b.sha256_334e5b107bc114e9d02ee8c52dbb620a744692220d93f75f963f65f1164ad419	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	be9e6a43e13028ce6ddedd6489d0bcb99d5e4d2e6334657385cb78023cb3703f	03cd3178cbb2c5d9c550fa96ef736a62b7a79eeafdbe92f5d59613d4ef9e13d4	9bbfc6e061235c92915441359894536353ce7b69840d28e00370d0c3d9b87eda	1	1	unresolved	"[""unresolved""]"	held_out	257	193	334e5b107bc114e9d02ee8c52dbb620a744692220d93f75f963f65f1164ad419	false
audit_case.round2b.sha256_3412965cc3494d2d0eae907c96ce9d8ce8077b52dc6825f2b3a8c2a2fb4fe7dc	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	57611d88c2a11c4051d4f107ee2b8d0da5b782fff93d8e59bfdeb2c8aafd3d2b	4fa2d059d75e6f005c2db8ad443c970ca70d308d51fa74b3fc3327993b03d821	0775d255d64462810ed57a5c28da86f4059eafea36d69653cb26c083b693e30b	34	34	unresolved	"[""unresolved""]"	held_out	258	194	3412965cc3494d2d0eae907c96ce9d8ce8077b52dc6825f2b3a8c2a2fb4fe7dc	false
audit_case.round2b.sha256_3451422696576356e458d84f1596490cea2f251cf258985c9d56962a17fa2b2a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	fc27094391a41bb6b80f87de388ec65f57b22868080f42867b16312017905078	b15636a4770bea9633f193878cea180e130b6478cdeb9f7d3da05d2b7b49777c	fb8cdbc0d5958d23f8dda98d9055f91277e8321bc06848e848f0f94c80fd3221	1	1	unresolved	"[""unresolved""]"	development	259	65	3451422696576356e458d84f1596490cea2f251cf258985c9d56962a17fa2b2a	true
audit_case.round2b.sha256_3487cf7f4eecec93a8107ba90e259f1ba9b55920cc5a945616b07e0770439865	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	cf883a9d6a6010162bca8548908a0630742de24bd0bf3f39cf5f2cd0096042f4	20f755cadc4027fe3dd9c21c052b87c2e6245d644c903beedb2947c71ff4d470	644b2dab2e1166911a1b9ae4325f002ac563de20373955867b3c615d4464d888	1	1	unresolved	"[""unresolved""]"	held_out	260	195	3487cf7f4eecec93a8107ba90e259f1ba9b55920cc5a945616b07e0770439865	false
audit_case.round2b.sha256_34d9c885651454cfb65e6b93dc3594b5bb803cd8251dbcc7b86b89cae4eced86	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ac45b53cd1e876a6a834eba18d7bd0628be57aca83c9e254c532ecaae7554f7f	693bc76c10af3f21a2229fed60813f47817fcde775c0dd2fd0a750f4c3ec9893	de4f7fcc9e87f78b1b3c4a69a980c83c4930ce3d2b09581b3859fb4ebac52b66	1	1	unresolved	"[""unresolved""]"	held_out	261	196	34d9c885651454cfb65e6b93dc3594b5bb803cd8251dbcc7b86b89cae4eced86	false
audit_case.round2b.sha256_35a32f995b2c9ffbb973680b3b2acb0000274d19a150b61536d0ad1bf9eef9f9	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	c2a032ac9eacc6ccc31c398985fa209ba110a1c855fc411af69210275c0cd2c2	6ff199b8e52bbf7ba8071ed7b02eff759dfa046b916e543f7cc7e10453ffdbff	0e9dde431973aaf26a1b0901117e5756d44df26458c88c8f09bf79333b8c017c	29	29	graph_reference	"[""exact"",""graph_reference""]"	held_out	262	197	35a32f995b2c9ffbb973680b3b2acb0000274d19a150b61536d0ad1bf9eef9f9	false
audit_case.round2b.sha256_35e422c9e6067ec6d87e3eeb3b43877ded682bd2354a83133ae315008d810e68	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	054b4bb85973960c85da5b1488fdeedfc031d35bb2c513fadf8385e81adc13c7	aa2ad27b3f6bb3c8b0df93b3c3dc4c1d0e0c362e787ab403f1d0e3418e923687	4ba53213ea243037c2f29dfa0be3fe61a401d4896f27f77b3d4cd1fba593eacd	1	1	unresolved	"[""unresolved""]"	held_out	263	198	35e422c9e6067ec6d87e3eeb3b43877ded682bd2354a83133ae315008d810e68	false
audit_case.round2b.sha256_3746c9fa604c4de0c05f752edd99ecbbcdd7fb3be3de4a323d3136dd185165a6	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	aa17831cbaf27168e7181468593f9762c177c0ef169c5848b7a3e746f1856cd8	8673ceb156bcdceb1315e6a46ad76458fa7b7f65f0814d1d38e7b6f286d48c96	130661884ef655d10810859b62b5507888a295f54d44f67d64c70338cb457a1f	4	4	graph_reference	"[""exact"",""graph_reference""]"	held_out	264	199	3746c9fa604c4de0c05f752edd99ecbbcdd7fb3be3de4a323d3136dd185165a6	false
audit_case.round2b.sha256_3814b2f4649f96f6c3d846f004e4310fe8fefa281a1ec8a64227f608924502f7	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	4fb4a748879ab615e77a3be27bfd08c5475829b07b1d7f000eac8b6be299b433	b779e458af31983014b8ecc51ecc87d0bdd28cbaa6b8980e54723272583e126f	1ddbc3fb875213067f7962bd4dafdde7a134f928fc737c632d8c3a864794f4f3	1	1	graph_reference	"[""exact"",""graph_reference""]"	held_out	265	200	3814b2f4649f96f6c3d846f004e4310fe8fefa281a1ec8a64227f608924502f7	false
audit_case.round2b.sha256_3860a9d1e10ff959f8c6ff2b8427ea2fbe38c7cab0a1ee9efd385d47e257716d	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	248e04e70a71aa13601b809890522c3cc78fa2ae994b950e7f76e803b852f3d8	f5da5768617f65add1009af777b0fa0c9ab540cb0f01365372b6710d5b96a35d	05b27c618f6e4169770d6879eacd2a5f395f941ac9fcec15e71730408988af52	10	10	graph_reference	"[""exact"",""graph_reference""]"	held_out	266	201	3860a9d1e10ff959f8c6ff2b8427ea2fbe38c7cab0a1ee9efd385d47e257716d	false
audit_case.round2b.sha256_477536c267990ddceee7aa3e2f55698156fada056437dc722d88cc886abf56d8	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	f278a5a8484eba0b726ab712e4d7d0860d0a2e244a13646d0efdff8a0ab0b5fa	1320f8439a151388ce19b52fa3c87c5db1cbec236310ac57fcfcacb94e4fc8d2	f01723336759e2d1a743afea7fe1961f5074191ec42fe85ea8ab3125e11b8199	1	1	graph_reference	"[""exact"",""graph_reference""]"	held_out	267	202	477536c267990ddceee7aa3e2f55698156fada056437dc722d88cc886abf56d8	false
audit_case.round2b.sha256_483b25621f8aef7ccc1f20d39d1253880c20cc7259caf95e832f31ee5af05832	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8a292daf5ab1c174a8d4ff406a1fa4bb76d8378366295579c566277b2e97a818	69107ac72342d753259d874b6ee201504959b23ccb7328a999b0819f2353b5f7	06638e79a187174e50c797e53839a7a03749711d6c586ba72f972b7bce66c78e	103	103	graph_reference	"[""exact"",""graph_reference""]"	held_out	268	203	483b25621f8aef7ccc1f20d39d1253880c20cc7259caf95e832f31ee5af05832	false
audit_case.round2b.sha256_4e6bfb525d88b29961c7cc71dd5d4ac811e3208aaf128973b2f15c6b9f23e4cc	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8ab48bd6aafd583388800b3d14fc27f86f81acc4db6c96670b5ead38520756d6	bbb9c0ff47284bf6604be00b04616b31611ce5da212fe219a41ebca97a1289a6	1f2342b14cc21227505f1c0f4c7b99528dcc722d0e2e2402c51c342a70046a49	2	2	graph_reference	"[""exact"",""graph_reference""]"	development	269	66	4e6bfb525d88b29961c7cc71dd5d4ac811e3208aaf128973b2f15c6b9f23e4cc	true
audit_case.round2b.sha256_52f268f4834193ae5c19b5f5dbf30fc1496ab833f509c8af3f5c73c759e80a85	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	fa2c4cd327a2a8f346c5d9460e51cd3bd04e4040286f254d84facc7f92059737	b78672c7dc676b6a75e165701677d46faaab52e8b38353c4e778ddd3836b50d2	09914c7b82d7a44d41950fb9fe0710e624c614f9177e0bb28ac46b25cbb06e2d	44	44	graph_reference	"[""exact"",""graph_reference""]"	held_out	270	204	52f268f4834193ae5c19b5f5dbf30fc1496ab833f509c8af3f5c73c759e80a85	false
audit_case.round2b.sha256_5a7c22757edcd956db1b44f7197562aac30659042e410c9549caaecad7371b60	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	d08613229e3ff942b7a373e12813ead490270f20bcc70436fb2fb9e7e1b6a12e	4bf638c0b9012ef7a40d3f461401b9d6327ff8e269a51b2c49e44850d73ddcbe	069f235fcfa06c1dd27c11e1f0f481e5970b23c37adc1ca17367ff17f00d7b31	1	1	graph_reference	"[""exact"",""graph_reference""]"	held_out	271	205	5a7c22757edcd956db1b44f7197562aac30659042e410c9549caaecad7371b60	false
