effective_record_id	variety	variety_multi	variety_evidence_field	process	process_multi	basis
effective-b2:c91ac4098b9898fb7fd3596a	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e6f9c6ae664a428af432aa0c	colombia_variety	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3c3fbd51536e00ed70f97d3b	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:0d549ccfa585c233830ab4cd	jackson	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2023d85ca2eff5455d598266	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:976a4b648d4b0370ee16a77e	pink_bourbon	true	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:83d00abde27da4bd402d2c7e	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cba125d8fefdcccf24a6c792	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9e1064bf4a7b0566d8abde61	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6084479d984b23ed76275791	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:63a760d6f57e6ba68b8be666	gesha	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:93880ba42d29bcfe10f5fb69	castillo	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1d283510c20ea2707aee25c5	caturra	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:718d210daac594c3e16a64af	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5bc2c2d9fd8b902f103ce819	sidra	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:45245f0b4d3621d053fe2f20	pink_bourbon	true	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:954790e6aefb2b0d7e497a09	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:01bd19af33139cbc74abdaa0	bourbon	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a7287e76ab0eeaba252110d9	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7281e15f29d647ea4c4dedea	gesha	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d7d7cd4906a5659e0202505b	red_bourbon	true	REVIEW_TEXT	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a026d79af6c685321e358d83	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e2ee2f60aceb72f9940bccc3	castillo	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4230306d61ea6349d40b2120	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:372176cc3be163ba04b07d13	castillo	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:56d0a0ae85550fe72795f3d4	castillo	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8d37c4d8a1774a664b8133fe	castillo	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e8ded6f1b0bd4e9ac1261df3	castillo	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2e283f8d2609e3eb189017bd	castillo	false	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c46a2de389fa8872122f2b43	caturra	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:adc2b00e5595fbf987ada071	caturra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:88efd02afdafc9d2b5d3fdcc	castillo	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:62d4fc1ed71c558e848cede5	castillo	false	NAME_OR_ORIGIN	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:caeb16c30ff57c3648d4578b	caturra	true	REVIEW_TEXT	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5daa2f73ae1d611319319f33	pink_bourbon	true	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:fa601fd0a0ddc2c2c35439a9	caturra	true	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:84bc61328ef5594a8fb84046	castillo	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2a097b1991cbfa7163940e23	castillo	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6d47c90ec36680fcfd420315	pink_bourbon	true	NAME_OR_ORIGIN	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f486d99a872f3e3f80b4796f	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:10a870ea78992a20ba8ee2a4	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:894ad37bfe64da4ce4dcdf9a	gesha	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1ae9fec0b69e5538ab2e6a55	gesha	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2f42d1cd499ac01e49680452	gesha	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a4e7a755944ac7888bbfdcb5	gesha	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cc614be44247cc2139252a0e	gesha	false	NAME_OR_ORIGIN	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4059d5678fa649d0e4414041	caturra	true	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:290d9345899cf7a9ad6b54ac	caturra	true	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1a28c522c57e5b1e7ca530d7	bourbon	false	NAME_OR_ORIGIN	carbonic_maceration	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:49bcf4d1ece8fb4b0c97f90b	caturra	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f6820530a27533f1e1be3b17	robusta	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1fcd9fc69d2fae43ce971a16	caturra	true	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a5e90df6ebc79280cd82403e	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d97195668ea0086d6516e3c6	caturra	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:bf37324b5715d44c3a6f559d	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a11eb6b974af3e460cb0ef09	UNRESOLVED	false		decaf	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:aecd1628aeb71c902caf17ab	UNRESOLVED	false		decaf	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d6b366aa8aea9da9cb2a264e	caturra	false	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f6ed26f377f0bfac01500170	red_bourbon	true	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:19f02c20b5b243c32560983e	castillo	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:faab199590f451265c61c595	gesha	false	NAME_OR_ORIGIN	carbonic_maceration	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6549948f8d0a6faca06c2b66	UNRESOLVED	false		anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7dc1112aca1f6a6296fb14bb	yellow_bourbon	true	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:10bdba3163fcf76ea463f91e	pink_bourbon	true	NAME_OR_ORIGIN	carbonic_maceration	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:aa00c249a0162f5349eb5d31	castillo	false	REVIEW_TEXT	carbonic_maceration	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:949622465e8083b1cb96c4d4	castillo	false	REVIEW_TEXT	carbonic_maceration	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cbdb96e64c735a764da51d4e	pink_bourbon	true	NAME_OR_ORIGIN	carbonic_maceration	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:384f87f60a71143de389ae61	pink_bourbon	true	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4e068faafd06bd4ff59dca90	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c1a8250eb5b29fc641e27729	castillo	false	NAME_OR_ORIGIN	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:41a6d01699525f0298c20468	pink_bourbon	true	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6295d69030c40d979190ddd1	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e43f95eca4831bdfccec7641	sidra	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:966121e86cd674bf304fc71b	sidra	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e8300c6cbcdf65974adc2575	sidra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6969e26f5dbc47b6b95f8467	UNRESOLVED	false		anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:54f209afb881c8b9c5f8ebb9	caturra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:26f532aa951a09c1d1cd8b91	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d74894ac6c37fd65a19f5c6f	caturra	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:af6e4f704d9e8a4d30d3d9c1	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:5aa4ad6c3d3b82ad604e21e1	UNRESOLVED	false		natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f3f2a5bd6a046a8e2db22b90	gesha	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8b2ee9245f45fc0b61f06428	castillo	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a298babd036ebce76a73b5fc	gesha	false	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:25e1662560d0a6208426bdf3	gesha	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:66ac1ecdcd0d8319fe648d5a	castillo	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b090747da7b97121c1437aa8	castillo	false	REVIEW_TEXT	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:58662609e41595c4b231304e	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1e926199ee20271cad71c8e7	caturra	true	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f010552f2403dea546d013eb	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:efc981ea674a52d375b75aed	java_variety	false	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c0ad1249abfe5a402f281eb7	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:79fccf8030a72253c61407fe	castillo	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f36afe648f3fbca6dc4d7f6a	castillo	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6c6faac04e2d3cb8a34967c9	caturra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b763151fab87c98e5cc685f8	caturra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:48f6ef949af93b66e6a790ce	caturra	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6ca742621ca0f791f8267702	red_bourbon	true	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:63cc2dc609a8bc153217e493	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:29d78df03994c2923368fadc	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6448570fb521fe1da2735167	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:372dfdf95b994ad2038071b9	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9186738fdd8fd59150610db0	caturra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:58ead60e62726e2c4bc86390	gesha	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:26624e14f41d03f4d85b7960	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:eea8a92d5950831c5d92894b	pink_bourbon	true	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:442ea113c069856552f49b3a	castillo	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:b294f6726218e63b1843568c	gesha	false	NAME_OR_ORIGIN	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:00d49fae07bf07d74ab52d1a	gesha	true	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:75fb02b5f31600752178b2b4	gesha	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:0fc59152f957b1d411cf0568	caturra	true	REVIEW_TEXT	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3d0a9fd0a4af2913e505d771	caturra	true	REVIEW_TEXT	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:932efcc452e2fcf657e78520	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7121a3fbe063ede875b96c1f	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1b99fedde2ce12fb9d42d1bf	pink_bourbon	true	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9ea743174851948a26bb9255	gesha	true	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:2b42e042ad7a7a4b77869860	caturra	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:01a271b1d68182304a66c188	sidra	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:87a2916fa6455fbc554f8c47	sidra	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:e76c53edca250e8c813b470a	gesha	false	NAME_OR_ORIGIN	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:28f8426d49349b02fd1a1188	ethiopian_landrace	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:3e253c149380feb4ca69bfc0	caturra	true	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c3d33f519a684c930d854304	caturra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1fa404fcaeca0f069daf99e8	pink_bourbon	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a650663279fb73dfd0bd8673	gesha	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:89dcff5e879a556994c74487	sidra	true	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:6a3fb2e08b69994e3f0979e3	gesha	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:78d8558bf0c5103900d2fef6	gesha	false	REVIEW_TEXT	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c457bf3976c3678db1e15ed3	caturra	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:cab8b3cf86f91ff296531f21	caturra	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7cf33f490336c08d5f13d912	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9560c3bf5c456cea4c16b194	caturra	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:32304826b293db9aba1faaf9	ethiopian_landrace	true	REVIEW_TEXT	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:151f1682c69758960454c889	caturra	false	REVIEW_TEXT	carbonic_maceration	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:ea193c51fac5d895fce48a3c	caturra	false	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:a0f9c1ce57f7e4c160d75cc8	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:fdd9a5a9a32aba6404617470	caturra	false	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4d417a189ac8103aff84ddd1	gesha	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f4d1faa91261ea40d372f1c9	gesha	false	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c9ffaadef5b849238dbee18d	caturra	false	REVIEW_TEXT	natural	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:7a6b2d94e948dde3dc0fd8ea	UNRESOLVED	false		washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:405c4609dda09c9dbe43e8ad	gesha	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:f6a09f8c1e586c562badf25d	gesha	false	NAME_OR_ORIGIN	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:52241b99b2ed3dbd52ac388f	caturra	true	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:999739a4612f62da233c550a	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:32163a7d06ac2ef2b2a1c9c6	caturra	false	NAME_OR_ORIGIN	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:9dbc5d7a02901583042a709c	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:be4db2a7587be2cb4b980528	typica	true	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:beac3fbc30d1144c95cbf20f	red_bourbon	true	NAME_OR_ORIGIN	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d3ded661bc40fca17854b618	caturra	false	REVIEW_TEXT	UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:dd269757dfdd34aa58f0fae5	UNRESOLVED	false		UNRESOLVED	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:4b9fd672a1555de8e4e36910	gesha	false	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:1435a9703be239498e6f4b43	castillo	false	REVIEW_TEXT	anaerobic	true	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:23dd8dc2dd89f5ce5ef9a24b	caturra	false	REVIEW_TEXT	natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:d20a8ebbeb5b56c897c1a0e2	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:36537ac59d1b733d656f5187	caturra	true	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:437841b0ec4b7b5f7b3833b6	UNRESOLVED	false		natural	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:aa820d80a127f38cf0ca5a5d	castillo	false	REVIEW_TEXT	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:8f0a2f5b83ef485c0a176ea7	gesha	true	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:64a2105bedb23f53acad7a42	gesha	true	NAME_OR_ORIGIN	washed	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
effective-b2:c84727b021bac922780dc2f8	gesha	false	NAME_OR_ORIGIN	anaerobic	false	KEYWORD_LEXICON_OVER_REVIEW_TEXT;R3-D6_STEP3
