effective_record_id	body_axis_percentile	acidity_axis_percentile	roast_level	origin_country	basis
effective-b2:216bfb914cf7e3ce934481e6	0.3865	0.8228	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:216c9fc39c191f0caf125c7c	0.8060	0.8228	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21831bfde6bc35c667c3563b	0.8060	0.8228	Medium-Light	Hawaii	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2186a542cb0a18faacdcf4b5	0.8060	0.4250	Medium	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2187c54f469f717e1f0480cc	0.1010	0.4250	Medium	Papua New Guinea	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:218cebe22a2c99d59e5e1d85	0.3865	0.4250	Medium	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2190155001ed39a351f7a2f3	0.3865	0.4250	Medium	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2195d6cd2fa605dc6b0bcb2d	0.8060	0.8228	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2197c3903a7691c387ba26c7	0.3865	0.4250	Medium	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:219bad4889bf9e1698ed9f82	0.8060		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:219e860661f29f01a64396d1	0.1010	0.0470	Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21a1ed707ade4ff81694f177	0.8060	0.4250	Medium-Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21b7d2db9d72700d84ab1ba9	0.8060	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21c817d1984c35251afbda44	0.3865	0.4250	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21ca4223e1139a2c848d6c68	0.8060	0.4250	Light	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21ca77aaa10824ea06083106	0.8060	0.4250	Medium-Light	Papua New Guinea	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21d56562dbe5634d23c41e9e	0.8060	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21e55bf91081e4d75326f0a5	0.1010		Medium-Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:21e9475202b906853bd3c498	0.3865	0.8228	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2200b582132d6990a538d99f	0.1010	0.1316	NA	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:220abae1cde2e11ba44b3bda	0.3865		Very Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22227847c2e3fb68cffafe53	0.3865	0.4250	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2224ae0374f050236ecb0f35	0.1010	0.1316	Very Dark	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:222a00d5556a6c3f932c5cd4	0.1010	0.1316	Dark	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:222f5fb9fcafb5ae27edcf7d	0.3865	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2235ded6c618e490823d784a	0.3865	0.8228	Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:223aa4a2412cfdde40e940ce	0.3865	0.4250	Medium	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2241623c9796eda37589f6a2	0.3865	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2242fe88c44025ff5c52633f	0.3865	0.4250	Medium	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:224451e93af3487ad1c938bd	0.8060	0.8228	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22455bc04eafad981673626e	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:224c19613942228892fe4a56	0.8060		Medium-Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:224d6d872108a95ba3d7b502	0.3865	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:224ed6386266177d802cffc6	0.1010	0.1316	Dark	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2258aec07321e0bb3b9b9495	0.3865	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:226d9c4a3667d1cbdb2a307b	0.3865	0.4250	Medium	Burundi	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2279023979da8a375ebb5174	0.1010	0.4250	Medium	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:227eafcb4ae8d6a98111572f	0.3865	0.4250	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2289674d28865317eab82bf8	0.1010	0.1316	Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:228fc17706f99a1101ecd1d3	0.8060	0.4250	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22966550ca201882216cc8a9	0.8060	0.8228	Medium-Light	Tanzania	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22a6256d32050633ae1b274e	0.8060	0.8228	Medium-Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22ab7852f681b14911b8acb5	0.8060	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22abf9bb7f960f3e5ee7a815	0.3865		Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22ace69cdedd8e7375157e22	0.3865		Light	India	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22b2484166593934f3b994f5	0.8060	0.8228	Medium-Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22b2995e98a2f0812b58be0d	0.3865	0.4250	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22b3b41563d64cc09889d244	0.0270	0.0470	Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22b85f52a386ebfda75ba3ef	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22bafba9eb949614ee2134b3	0.3865	0.4250	Medium-Dark	Nicaragua	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22bddabf2b4c83b9b2fca310	0.3865	0.4250	Medium	Ecuador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22bf1568a2ba75417965526a	0.3865		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22bf35ed1b5b359a77f601a6	0.8060	0.4250	Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22d1cba67ffc917a5969b020	0.8060		Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22d527c8e5d9690347c77ba7	0.1010	0.1316	Medium	Nicaragua	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22d62717b50d14bd6caef504	0.3865	0.8228	Medium	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22e2ebbff24929c0338c82fc	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22f22f07648c326e1c57107f	0.8060	0.4250	Medium-Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:22f8dcc98e90955269a63869	0.8060	0.8228	Medium-Light	Hawaii	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23034355a32be92561da1b59	0.8060	0.9984	Medium-Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:230944d5c49a6c08263c76a3	0.1010	0.0470	Medium-Dark	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:230fb0fee168494001871dee	0.3865	0.1316	Medium-Dark	Papua New Guinea	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2311ff596f7d4187ca77a356	0.8060	0.8228	Medium-Light	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:231352415d36e281362b68bd	0.3865		Medium	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:231de9bca131e3c9d1298c76	0.3865	0.4250	Medium-Dark	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:231f439a2d505ebb9e8e7d55	0.8060		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2329c614bfa12d52c59f937f	0.3865		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:232a3a05d08c525850cd2896	0.3865	0.8228	Medium-Light	Honduras	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:232f9239c59af73493c5acda	0.3865	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23303107476949b06846b366	0.1010		Very Dark	Papua New Guinea	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2348e01403472ba6877826bf	0.8060	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:234adf8ff8aa806bb55a55b6	0.8060	0.8228	Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:234e32255cadc7e3cfa59855	0.3865		Medium-Light	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:234f661a1e8fdab4f926c382	0.3865	0.4250	Medium-Light	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:234faef8356ab2545340f523	0.3865		Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23586e534fcb3ca5aaabe3b9	0.3865	0.1316	Medium-Light	Honduras	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23613ab3c94e65127fce185f	0.8060	0.4250	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:236657a72c6cd26ea23f1562	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:236ea25e3343ccd142959105	0.3865	0.1316	Medium-Dark	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2374c281267a6ebffd7771b3	0.8060	0.4250	Medium-Light	Hawaii	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2378b9822b7f48ce07c79b52	0.3865	0.4250	Medium-Dark	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:237a66b4d5fed1a650835215	0.8060	0.4250	Light	Mexico	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2382fc3b9e880b51b37167f0	0.8060	0.4250	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2389e23551f65ae795343c9c	0.3865	0.8228	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23921ed469af1fb9590b0ffa	0.8060	0.4250	Medium-Light	Honduras	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2396ac9ae5fe8a64c3bca17e	0.8060	0.8228	Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2397a2cf3ab38116ba069f7d	0.3865	0.4250	Medium-Light	Peru	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:239ac0cc83b143b9433a3d4c	0.3865	0.8228	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23abb1775bc70cb785ffda58	0.3865	0.1316	Medium	Papua New Guinea	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23ae8290d3c0a5686ebd1db2	0.8060	0.4250	Medium-Light	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23bca0605dd26222978fa854	0.3865	0.4250	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23be84059efee1965c02feb0	0.8060	0.8228	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23c418d26a926dcbd2e355d1	0.8060	0.8228	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23ccb20cf15886ff9c97ee8b	0.8060	0.8228	Medium-Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23d21166841d4ac50633a400	0.3865	0.1316	Medium-Dark	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23dd8dc2dd89f5ce5ef9a24b	0.8060	0.4250	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:23eb2f898ada17cbfd500e3b	0.8060	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24120bd9781effb389d18a19	0.1010	0.4250	Very Dark	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:241961557236c7aa10ef83a4	0.1010		Medium-Dark	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2421b8c043162ffd5820d519	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:242ce4d19cf15a72dcf7320d	0.3865		Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2430bc03fb514d1736e3d839	0.8060	0.8228	Medium-Light	Yemen	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24346dd5acf56ac2c6f89c6c	0.3865	0.4250	Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:243577c73b8b41a806c928a2	0.3865	0.4250	Medium	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2435cda715f15a598f1e8fcc	0.3865	0.4250	Medium-Light	Costa Rica	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:244051799093a01764986386	0.8060	0.8228	Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2441c25ae9904f757e57a574	0.8060	0.1316	Medium	Uganda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:244bf185779c0be5b9c02ff7	0.3865	0.4250	Light	Honduras	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:244d7e57952d32a9f5f77aef	0.1010	0.1316	Medium	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24582fb103a3aeaddc4f182f	0.8060	0.4250	Medium-Light	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2465c11eb7568aa731d0ea5a	0.3865	0.4250	Medium	Peru	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:246cb8884a485352735275c1	0.8060	0.8228	Medium-Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:246ceeb4b09435a69efe6c82	0.1010		Medium-Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2471d416e66811b69ef3e62d	0.3865	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24784a1faaf205dc300b16ea	0.8060	0.4250	Medium	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24784df2b51efa47b4ceeca2	0.3865	0.1316	Medium-Dark	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:247d71af79c4781d11399327	0.8060	0.8228	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:247e5cd965271492376be326	0.3865	0.4250	Medium-Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:249a0fd5cb462f747e05897d	0.8060	0.4250	NA	Tanzania	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:249bd2c6a3361f1f99374401	0.3865		NA	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24ae1300d57f1d6222739bd6	0.1010		Very Dark	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24c3f8a48db3d751bb1dba56	0.3865	0.8228	Medium	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24c7dec9bad3dd2134c94b3a	0.3865	0.8228	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24d21fd5b1927dd8a4f62226	0.3865	0.0470	Medium-Light	India	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24d39147dbcf24fbdf3a0a46	0.3865	0.1316	Medium-Dark	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24d815ceb71492aff303fb4a	0.1010	0.4250	Medium-Dark	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24e0a12735c44efd006c9e3b	0.1010		NA	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24e0ae9033a0cf5b183c0a7c	0.0067	0.4250	NA	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24f5288125a5ef09c4d87c79	0.8060		Medium-Light	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:24f8b3fab07d3b24c56e1f39	0.1010	0.1316	Very Dark	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:25030740d41b2dbb024df8f4	0.8060	0.8228	Medium-Light	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:250807cceb3edce2519647b5	0.3865	0.8228	Medium	Kenya	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:251d46527faff41e88a81534	0.3865	0.4250	Medium-Light	Brazil	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:252217816fa8754f595fab91	0.8060	0.9984	Medium-Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2523293bfd757a98d1b52534	0.8060	0.4250	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2528b1c3251dc79c708e5995	0.8060	0.8228	Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2528f85470cc50daaaa660e4	0.8060	0.4250	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:25380e221737a838c52858d2	0.3865	0.4250	Medium-Light	Rwanda	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:253bb3353d1714ff136e72e1	0.8060	0.4250	Medium-Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2542f7f2f7047262bd4ac49b	0.8060	0.4250	Medium-Light	El Salvador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:25437c6b13c7a174cec27570	0.3865	0.8228	Medium-Light	Panama	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:255450d814f9377b51dd4b77	0.8060	0.4250	Medium	Indonesia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:25586cb2c1ceec43cc3faa62	0.8060	0.8228	Medium-Light	Hawaii	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2559075e535a4adea1c28c36	0.0067	0.0087	NA	UNRESOLVED	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:255c38de1e3373dfe55ba50a	0.1010	0.1316	Medium-Dark	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:256477bc756cdb0599baebac	0.8060	0.8228	Light	Ecuador	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:256a8d721655e04a8d6b6832	0.8060	0.8228	Light	Colombia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2580e77f5a00098297fd5691	0.8060	0.4250	Light	Guatemala	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:25810194abd74fc343325113	0.8060		Medium-Light	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:2588f84c815e0cc444ac196b	0.3865	0.4250	Light	Hawaii	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
effective-b2:258b2a3cf90978ec8e3fcc6e	0.3865	0.4250	Medium	Ethiopia	COFFEEREVIEW_EDITORIAL_1_10_RANK_PERCENTILE;OWNER_D-OPEN-3
