effective_record_id	source_family_id	year_id	preparation_service_id	assertion_count	mapped_concept_mentions	distinct_mapped_concepts	v_acidity	v_sweetness	v_body	v_floral	v_fruity	v_nutty_chocolate	v_fermented_winey	v_bitter_roasted	v_spice	v_herbal_green	v_woody_earthy	v_defect	axis_basis	vector_state	product_candidate_rights	projection_basis
effective-b2:5520a1896ca3f28391e6c9e9	family.ace_cup_of_excellence	year.2023	CUPPING	44	21	17	0.2500	0.6062	0.1440	0.0833	0.6895	0.2349	0.0455	0.0909	0.0000	0.0303	0.0227	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:5530a517688cefcf8681e4d8	family.coffeereview_kaggle_parsed	year.2017	CUPPING	6	3	3	0.1911	0.1972	0.3624	0.0000	0.3944	0.7493	0.0000	0.2761	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:553df7185e443902ae766911	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	3	3	0.5428	0.0000	0.1259	0.5428	0.2714	0.5428	0.0000	0.1628	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:555640afa21d5e06c97acf95	family.coffeereview_kaggle_parsed	year.2022	CUPPING	6	3	2	0.1915	0.1126	0.3631	0.0000	0.3379	0.7508	0.0000	0.3754	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:5558f72192461cd0d3b8ab1f	family.coffeereview_kaggle_parsed	year.2022	CUPPING	6	2	1	0.4061	0.0000	0.3978	0.8227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:555d9f277e3ff4b957d0cb84	family.coffeereview_kaggle_parsed	year.2011	CUPPING	3	2	2	0.0000	0.0000	0.0373	0.0000	0.0000	0.6150	0.0000	0.4920	0.0000	0.0000	0.6150	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:556d4f77d72d19a47118bd88	family.coffeereview_kaggle_parsed	year.2005	CUPPING	1	0	0	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:556d9e849c3385944afae871	family.coffeereview_kaggle_parsed	year.2019	ESPRESSO	6	5	5	0.0000	0.1969	0.1279	0.5514	0.3939	0.3939	0.0000	0.3151	0.0000	0.2757	0.3939	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:556e3dae79c63646dd4b4a9c	family.coffeereview_kaggle_parsed	year.2022	ESPRESSO	5	4	4	0.2737	0.0000	0.3309	0.0000	0.5473	0.6842	0.1368	0.1710	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:556f2806801b8667d933014e	family.ace_cup_of_excellence	year.2018	CUPPING	15	4	4	0.0000	0.7324	0.4626	0.0771	0.0000	0.3855	0.0000	0.3084	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:557023a64114a199ca214179	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	2	2	0.6892	0.0000	0.3333	0.0000	0.6433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:558a3f39bdd27de6f32146e4	family.coffeereview_kaggle_parsed	year.2014	ESPRESSO	5	2	2	0.3862	0.1931	0.3113	0.0000	0.5149	0.0000	0.0000	0.1931	0.0000	0.0000	0.6436	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:559191fa24dd1a03b330f441	family.coffeereview_kaggle_parsed	year.2008	CUPPING	3	2	2	0.2373	0.7713	0.1789	0.1780	0.5340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55966001f282ae64506d7cb7	family.coffeereview_kaggle_parsed	year.2019	CUPPING	5	3	3	0.3205	0.1603	0.1239	0.0000	0.4274	0.5342	0.0000	0.3205	0.0000	0.0000	0.5342	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55a25252ab7fdf4017c7cb6b	family.ace_cup_of_excellence	year.2024	CUPPING	46	27	23	0.4859	0.4402	0.0171	0.0915	0.7146	0.1829	0.0514	0.1029	0.0572	0.0229	0.0171	0.0114	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55afb2981fb3a4f601ad5538	family.coffeereview_kaggle_parsed	year.2005	CUPPING	6	1	1	0.0786	0.0000	0.0603	0.0000	0.0000	0.0000	0.0000	0.9951	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55cb2eb13568df8a26bfd4f9	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	2	2	0.3338	0.0000	0.1568	0.0000	0.5409	0.6761	0.2704	0.2028	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55d7d83b8db32a2d4c7a6950	family.coffeereview_kaggle_parsed	year.2022	CUPPING	6	0	0	0.7144	0.0000	0.6998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55df15b64d6b316f52117816	family.coffeereview_kaggle_parsed	year.2017	CUPPING	6	3	2	0.6843	0.0000	0.1587	0.0000	0.5987	0.3849	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55e239235147cfc9f1f316d1	family.ace_cup_of_excellence	year.2023	CUPPING	27	9	8	0.6364	0.7034	0.0000	0.0502	0.2512	0.1172	0.1172	0.0837	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55e26f44d0aea6421466f106	family.coffeereview_kaggle_parsed	year.2021	CUPPING	6	5	4	0.1625	0.1274	0.3081	0.3185	0.2867	0.0000	0.0637	0.5097	0.0000	0.0000	0.6371	0.0956	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55e3ff8c7368982ce5e44aa5	family.coffeereview_kaggle_parsed	year.2021	CUPPING	5	3	3	0.2578	0.2089	0.1211	0.0000	0.4700	0.5222	0.1044	0.3133	0.0000	0.0000	0.5222	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55f77d1a408f09e3c3d2e3db	family.ace_cup_of_excellence	year.2026	CUPPING	11	5	5	0.1688	0.7876	0.2813	0.0000	0.5063	0.1125	0.0000	0.0563	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55fab7f2ccb294f616e26154	family.coffeereview_kaggle_parsed	year.2018	CUPPING	5	4	4	0.2981	0.4258	0.2677	0.5536	0.3832	0.4258	0.0852	0.1277	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55fb22a45133dbe6a00388b6	family.ace_cup_of_excellence	year.2023	CUPPING	28	8	8	0.7414	0.3202	0.0000	0.0000	0.5729	0.1180	0.0674	0.0337	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:55febcf93950e7f39028169c	family.coffeereview_kaggle_parsed	year.2013	CUPPING	4	4	4	0.2062	0.1375	0.1514	0.0000	0.6531	0.6531	0.0687	0.2406	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:5606fdc5d331f565c2690ffa	family.coffeereview_kaggle_parsed	year.2012	CUPPING	2	0	0	0.7933	0.0000	0.6088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56079a63191137bddf84bad6	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	2	2	0.3542	0.0000	0.1664	0.0000	0.0000	0.5519	0.0000	0.7175	0.0000	0.0000	0.0000	0.1656	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:562a0905be8cf1f5f7c02513	family.ace_cup_of_excellence	year.2025	CUPPING	25	7	7	0.4575	0.1735	0.0000	0.0000	0.8519	0.0000	0.0947	0.0316	0.1578	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:5632e892b8f25bef4133008c	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	3	3	0.3126	0.0000	0.2520	0.0000	0.5210	0.5210	0.0000	0.1563	0.0000	0.0000	0.5210	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:565b5ad3e2572e8162363863	family.coffeereview_kaggle_parsed	year.2013	CUPPING	4	1	1	0.4191	0.8490	0.1969	0.2547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:565c85dadd9c6ea8832fba84	family.coffeereview_kaggle_parsed	year.2013	CUPPING	4	3	3	0.2838	0.0000	0.2745	0.1703	0.4541	0.5676	0.0000	0.2838	0.0000	0.4541	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56689663f1a4725378a34548	family.coffeereview_kaggle_parsed	year.2020	CUPPING	5	3	3	0.3662	0.0000	0.3587	0.0000	0.0000	0.7417	0.0000	0.2225	0.0000	0.0000	0.3709	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:5672bc6dc73c9b8aea92ca1a	family.coffeereview_kaggle_parsed	year.2019	ESPRESSO	7	4	4	0.0000	0.3246	0.1882	0.0000	0.2840	0.8114	0.1217	0.3246	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:567a342819f8e58f70815e67	family.coffeereview_kaggle_parsed	year.2011	CUPPING	3	1	1	0.5658	0.2829	0.1750	0.0000	0.7544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:567a7302f6b0a13b03b6a2a4	family.coffeereview_kaggle_parsed	year.2009	CUPPING	2	1	1	0.2319	0.0000	0.2109	0.0000	0.0000	0.9095	0.0000	0.2729	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:567b9ec903846e9985523e15	family.ace_cup_of_excellence	year.2024	CUPPING	58	31	26	0.4363	0.4315	0.0142	0.1185	0.7540	0.1280	0.1328	0.0616	0.0000	0.0522	0.0142	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56832cfed26ea26e7cbfcd9a	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	3	3	0.3657	0.0000	0.3537	0.0000	0.7313	0.0000	0.1625	0.1219	0.0000	0.0000	0.4063	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:568533d4c30a36f2b59e837c	family.coffeereview_kaggle_parsed	year.2006	CUPPING	1	1	1	0.3880	0.2910	0.0529	0.0000	0.8729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:568843ef46eff32dbd6b16f0	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	3	3	0.3656	0.1742	0.1717	0.0000	0.7405	0.4356	0.2614	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:568e2784cc2befd545a258a1	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	1	1	0.2051	0.8043	0.3890	0.0000	0.0000	0.3575	0.0000	0.1787	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:5691f2d64d95f067d5fc9b03	family.coffeereview_kaggle_parsed	year.2019	CUPPING	5	2	2	0.2941	0.5957	0.2881	0.1787	0.0000	0.5957	0.0000	0.2979	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:569a99a14f6ab37057c81d40	family.coffeereview_kaggle_parsed	year.2004	CUPPING	1	1	1	0.0642	0.0000	0.1885	0.0000	0.0000	0.0000	0.2032	0.5081	0.0000	0.0000	0.8129	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:569b35a78a58a204998493d8	family.coffeereview_kaggle_parsed	year.2010	CUPPING	2	0	0	0.7398	0.0000	0.6728	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:569d7a0221eada16f20d0006	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	2	2	0.2880	0.0000	0.1353	0.0000	0.0000	0.5835	0.0000	0.4668	0.0000	0.0000	0.5835	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:569fd3ff7cbf7c1ba868b12a	family.coffeereview_kaggle_parsed	year.2020	CUPPING	5	3	3	0.3111	0.6302	0.3048	0.1260	0.4202	0.4202	0.0000	0.2101	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56a643b0aa601f3c887daaf0	family.coffeereview_kaggle_parsed	year.2020	CUPPING	5	4	4	0.1770	0.1462	0.3358	0.0000	0.2923	0.6943	0.0000	0.3654	0.0000	0.0000	0.3654	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56ab155e4c6fb80bd80f2acf	family.coffeereview_kaggle_parsed	year.2013	CUPPING	2	0	0	0.9051	0.0000	0.4252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56ac66d6cae0f3bfeb120e55	family.coffeereview_kaggle_parsed	year.2013	CUPPING	4	2	2	0.1716	0.6729	0.1560	0.0000	0.0000	0.0000	0.0000	0.2019	0.0000	0.0000	0.6729	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56b5ec45210e34f64bd1f35d	family.coffeereview_kaggle_parsed	year.2015	CUPPING	3	3	3	0.3115	0.3680	0.3051	0.6309	0.0000	0.5258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56bbd119f216583c3917e29c	family.coffeereview_kaggle_parsed	year.2017	CUPPING	5	3	3	0.2765	0.0000	0.1299	0.5601	0.4481	0.5601	0.2240	0.1680	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56bf3de5013fb4e2efbdfa03	family.coffeereview_kaggle_parsed	year.2016	ESPRESSO	5	2	2	0.4014	0.2007	0.1552	0.0000	0.5353	0.6691	0.0000	0.2007	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56bf4ba3bbff2be2818f0647	family.coffeereview_kaggle_parsed	year.2021	CUPPING	8	5	3	0.3541	0.1912	0.3468	0.0000	0.3825	0.7172	0.0000	0.2391	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56c0e683c06629b34cf17de6	family.coffeereview_kaggle_parsed	year.2010	CUPPING	3	1	1	0.2369	0.0000	0.0563	0.0000	0.0000	0.9290	0.0000	0.2787	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56c3007773dc5c8ce996877e	family.coffeereview_kaggle_parsed	year.2021	CUPPING	5	2	2	0.1716	0.0000	0.1560	0.0000	0.0000	0.6729	0.0000	0.2019	0.0000	0.0000	0.6729	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56c8d92ab538632daab477dc	family.coffeereview_kaggle_parsed	year.2004	CUPPING	2	0	0	0.7398	0.0000	0.6728	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56d0a0ae85550fe72795f3d4	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	2	2	0.3264	0.0000	0.3197	0.0000	0.0000	0.6612	0.0000	0.0000	0.5951	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56db25cb4fd40ac981bc603c	family.coffeereview_kaggle_parsed	year.2015	CUPPING	4	2	2	0.3040	0.6157	0.1428	0.1847	0.0000	0.6157	0.0000	0.3079	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56e3df2680977212804a5e23	family.coffeereview_kaggle_parsed	year.2022	CUPPING	6	4	4	0.3513	0.4391	0.2548	0.3513	0.5269	0.4391	0.0878	0.1317	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56f44c93fc970e8acb9ab324	family.ace_cup_of_excellence	year.2024	CUPPING	10	4	3	0.5590	0.3727	0.0000	0.1863	0.7081	0.1118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56fff2a2568b3ee14717f5b3	family.coffeereview_kaggle_parsed	year.2023	CUPPING	6	3	2	0.2090	0.3564	0.3965	0.0000	0.0000	0.8198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:56fffcfded06293ca4227554	family.coffeereview_kaggle_parsed	year.2021	CUPPING	5	3	3	0.2021	0.3567	0.3834	0.0000	0.0000	0.7927	0.0000	0.2378	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:570760f174dc36168f7212c1	family.project_origin	year.2025	CUPPING	4	2	2	0.7159	0.1432	0.0000	0.0000	0.6682	0.0000	0.0000	0.1432	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
