record_key	source_key	file_relative_path	source_row_number	raw_preparation_label	raw_roast_label	preparation_status_code	normalized_preparation_family_key	normalized_preparation_leaf_key	roast_status_code	normalized_roast_code	coffee_mode_code	has_sensory_outcome	has_chemical_outcome	has_strong_addition	raw_payload
context.raw.cotter_v4.2498	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2499	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""65.7"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.25-20"",""Brew Mass"":""2834.5"",""Brew Temperature"":""82.8"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1764.1"",""Final NaOH"":""17.1"",""Flavor.intensity"":""3"",""Fruit"":""1"",""Full Carafe"":""4598.6"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""11.1"",""Judge"":""93"",""Liking"":""9"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""21.24667802"",""Position"":""5"",""Pour Temp"":""72.3"",""Purchase.intent"":""5"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""5"",""Setting"":""12LG"",""Sour"":""0"",""Sweet"":""1"",""TDS.x"":""Medium"",""TDS__1"":""1.32"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""6"",""Week"":""1"",""pH"":""5.08""}"
context.raw.cotter_v4.2499	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2500	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""65.4"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""90-1.25-24"",""Brew Mass"":""2860.6"",""Brew Temperature"":""81.4"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""149"",""Empty Carafe"":""1780.2"",""Final NaOH"":""17"",""Flavor.intensity"":""5"",""Fruit"":""0"",""Full Carafe"":""4640.8"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""11.6"",""Judge"":""93"",""Liking"":""4"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.90232886"",""Position"":""9"",""Pour Temp"":""71.7"",""Purchase.intent"":""2"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""11"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.245"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5.4"",""Week"":""2"",""pH"":""5.08""}"
context.raw.cotter_v4.2500	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2501	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""66"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.5-16"",""Brew Mass"":""2812.8"",""Brew Temperature"":""81.3"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""252.7"",""Empty Carafe"":""1763.3"",""Final NaOH"":""7.9"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4576.1"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""0.4"",""Judge"":""93"",""Liking"":""7"",""Mouthfeel"":""4"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""17.25302731"",""Position"":""7"",""Pour Temp"":""71.5"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""17"",""Setting"":""5LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.55"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""1"",""Titration pH"":""8.2"",""Volume"":""7.5"",""Week"":""3"",""pH"":""4.95""}"
context.raw.cotter_v4.2501	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2502	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.1"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.5-20"",""Brew Mass"":""2790"",""Brew Temperature"":""82.1"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""207.6"",""Empty Carafe"":""1788.1"",""Final NaOH"":""10.1"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4578.1"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""3.4"",""Judge"":""93"",""Liking"":""6"",""Mouthfeel"":""4"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.09176301"",""Position"":""4"",""Pour Temp"":""69.7"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""11"",""Setting"":""5LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.495"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""1"",""Titration pH"":""8.2"",""Volume"":""6.7"",""Week"":""2"",""pH"":""5.06""}"
context.raw.cotter_v4.2502	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2503	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""63.9"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.5-24"",""Brew Mass"":""2833.3"",""Brew Temperature"":""81.2"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""1"",""Dose"":""176.1"",""Empty Carafe"":""1795.4"",""Final NaOH"":""19.4"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4628.7"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""12.6"",""Judge"":""93"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""25.09908007"",""Position"":""6"",""Pour Temp"":""70.2"",""Purchase.intent"":""3"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""17"",""Setting"":""4LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.56"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""6.8"",""Week"":""3"",""pH"":""5""}"
context.raw.cotter_v4.2503	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2504	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""65.3"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.0-16"",""Brew Mass"":""2811.1"",""Brew Temperature"":""86.3"",""Burnt"":""0"",""Caramel"":""1"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1780.2"",""Final NaOH"":""12.5"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4591.3"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""8"",""Judge"":""93"",""Liking"":""7"",""Mouthfeel"":""4"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.44198183"",""Position"":""3"",""Pour Temp"":""73.2"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""17"",""Setting"":""2SM"",""Sour"":""1"",""Sweet"":""1"",""TDS.x"":""Low"",""TDS__1"":""1.03"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""1"",""Titration pH"":""8.2"",""Volume"":""4.5"",""Week"":""3"",""pH"":""5.02""}"
context.raw.cotter_v4.2504	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2505	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.1"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.0-20"",""Brew Mass"":""2854.2"",""Brew Temperature"":""86.7"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""140.3"",""Empty Carafe"":""1773.2"",""Final NaOH"":""5.3"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4627.4"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""0.5"",""Judge"":""93"",""Liking"":""8"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.75042053"",""Position"":""2"",""Pour Temp"":""72.7"",""Purchase.intent"":""4"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""17"",""Setting"":""3LG"",""Sour"":""0"",""Sweet"":""1"",""TDS.x"":""Low"",""TDS__1"":""1.02"",""Tea.floral"":""1"",""Temp"":""5"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""4.8"",""Week"":""3"",""pH"":""4.97""}"
context.raw.cotter_v4.2505	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2506	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""63.1"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.0-24"",""Brew Mass"":""2867.4"",""Brew Temperature"":""82.5"",""Burnt"":""0"",""Caramel"":""1"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""120"",""Empty Carafe"":""1774.2"",""Final NaOH"":""21.3"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4641.6"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""17.1"",""Judge"":""93"",""Liking"":""7"",""Mouthfeel"":""2"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""1"",""Percent Extraction"":""24.492375"",""Position"":""8"",""Pour Temp"":""68.4"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""11"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""1"",""TDS.x"":""Low"",""TDS__1"":""1.025"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.18"",""Volume"":""4.2"",""Week"":""2"",""pH"":""5.13""}"
context.raw.cotter_v4.2506	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2507	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""66.8"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.25-16"",""Brew Mass"":""2790.9"",""Brew Temperature"":""85.4"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""215.3"",""Empty Carafe"":""1792.3"",""Final NaOH"":""15.2"",""Flavor.intensity"":""4"",""Fruit"":""1"",""Full Carafe"":""4583.2"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""8.8"",""Judge"":""93"",""Liking"":""6"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.98132373"",""Position"":""3"",""Pour Temp"":""73.9"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""5"",""Setting"":""5SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.31"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""6.4"",""Week"":""1"",""pH"":""4.94""}"
context.raw.cotter_v4.2507	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2508	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.7"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.25-20"",""Brew Mass"":""2754.6"",""Brew Temperature"":""84.8"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1789.4"",""Final NaOH"":""20.6"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4544"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""15"",""Judge"":""93"",""Liking"":""6"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""21.27345826"",""Position"":""4"",""Pour Temp"":""69.2"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""17"",""Setting"":""1SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.36"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""5.6"",""Week"":""3"",""pH"":""5.08""}"
context.raw.cotter_v4.2508	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2509	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""67.6"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""93-1.25-24"",""Brew Mass"":""2832"",""Brew Temperature"":""84.5"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""1"",""Dose"":""150"",""Empty Carafe"":""1794.9"",""Final NaOH"":""9.8"",""Flavor.intensity"":""3"",""Fruit"":""1"",""Full Carafe"":""4626.9"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""4.9"",""Judge"":""93"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""22.8448"",""Position"":""3"",""Pour Temp"":""73.2"",""Purchase.intent"":""4"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""11"",""Setting"":""14SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.21"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""4.9"",""Week"":""2"",""pH"":""5.12""}"
context.raw.cotter_v4.2509	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2510	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""93-1.5-16"",""Brew Mass"":""2784.8"",""Brew Temperature"":""84.8"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""265"",""Empty Carafe"":""1800.2"",""Final NaOH"":""17.1"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4585"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""10"",""Judge"":""93"",""Liking"":""5"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.49862642"",""Position"":""7"",""Pour Temp"":""71.4"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""11"",""Setting"":""6LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.57"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""7.1"",""Week"":""2"",""pH"":""5.02""}"
context.raw.cotter_v4.2510	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2511	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""66.4"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.5-20"",""Brew Mass"":""2744.6"",""Brew Temperature"":""83.1"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""207.6"",""Empty Carafe"":""1786.1"",""Final NaOH"":""14.4"",""Flavor.intensity"":""3"",""Fruit"":""1"",""Full Carafe"":""4530.7"",""Green.veg"":""0"",""Grind"":""4"",""Initial NaOH"":""7.5"",""Judge"":""93"",""Liking"":""8"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""19.56651252"",""Position"":""9"",""Pour Temp"":""71.9"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""5"",""Setting"":""4SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.48"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""6.9"",""Week"":""1"",""pH"":""5.02""}"
context.raw.cotter_v4.2511	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2512	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""65.8"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""93-1.5-24"",""Brew Mass"":""2746.9"",""Brew Temperature"":""82.4"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""1"",""Dose"":""176.1"",""Empty Carafe"":""1783.3"",""Final NaOH"":""8.7"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4530.2"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""2.2"",""Judge"":""93"",""Liking"":""4"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.39778535"",""Position"":""6"",""Pour Temp"":""72.2"",""Purchase.intent"":""2"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""5"",""Setting"":""4LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.5"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.22"",""Volume"":""6.5"",""Week"":""1"",""pH"":""5.05""}"
context.raw.cotter_v4.2512	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2513	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.9"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.0-16"",""Brew Mass"":""2810.9"",""Brew Temperature"":""81.1"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""1"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1796.6"",""Final NaOH"":""18"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4607.5"",""Green.veg"":""1"",""Grind"":""5"",""Initial NaOH"":""12.9"",""Judge"":""94"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.91967064"",""Position"":""3"",""Pour Temp"":""69.1"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""15"",""Setting"":""1SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.06"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5.1"",""Week"":""3"",""pH"":""5.01""}"
context.raw.cotter_v4.2513	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2514	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.2"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.0-20"",""Brew Mass"":""2869"",""Brew Temperature"":""81.6"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""145"",""Empty Carafe"":""1763.1"",""Final NaOH"":""12.4"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4632.1"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""8"",""Judge"":""94"",""Liking"":""6"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.57765517"",""Position"":""5"",""Pour Temp"":""71"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""9"",""Setting"":""6LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.04"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""4.4"",""Week"":""2"",""pH"":""5.06""}"
context.raw.cotter_v4.2514	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	2515	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""60.5"",""Acidity"":""2"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.0-24"",""Brew Mass"":""2919.6"",""Brew Temperature"":""80.2"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""1"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""119"",""Empty Carafe"":""1791.5"",""Final NaOH"":""14"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4711.1"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""9.7"",""Judge"":""94"",""Liking"":""6"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.79842017"",""Position"":""4"",""Pour Temp"":""69.7"",""Purchase.intent"":""3"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""15"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""0.97"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""4.3"",""Week"":""3"",""pH"":""5.04""}"
