cleaned_output_atom_id	descriptor_assertion_id	cleaned_form_hash	source_family_id	semantic_class	mapping_state	normalization_authority	target_concept_id	noncommercial_model_research_right	restricted_text_available	engineering_smoke_eligible	exclusion_reasons	model_eligible
cleaned-output-atom:cac1bf0813617759534a94e2	assertion-b2:4e429e14529d5af3ccef7efb	d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a3ccdea18e26cf213271af59	assertion-b2:4e476493b42116ec4abe8398	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	family.zenodo_golovinsky_q_grader_dataset	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:4da69ff20096c81724c71da9	assertion-b2:4e4a6e0f6cdc54968312b4cf	24f57609cfd2b05bc6aa80914cdab4d951439be1fed7a9e62ae60e0e5f1ae76f	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:9d6c4bd8e6662e73c4d53130	assertion-b2:4e4c15fd939e2b2383240874	c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5	family.ace_cup_of_excellence	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:607ce7717cd72012438b5acc	assertion-b2:4e512cc09d793fd4a13c3927	f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:fe0bd5cbe5da274efc682cf7	assertion-b2:4e512cc09d793fd4a13c3927	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:abc0fbbe9cef3f3fd26865f3	assertion-b2:4e52ac383fc425235d41531a	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3281c301563b30b7131a290a	assertion-b2:4e53be6da5635219400542b6	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	family.project_origin	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:ce015a7e9c8f86a86696c141	assertion-b2:4e55278fa49cdac2a0b5e864	fe9bc38ed7f5178ec88871477a1aa098300d9a5acf6cebda0d3e049cb30dd554	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.honey	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:9996985a6493493e2c3c17a5	assertion-b2:4e553c9b03278299c7500c42	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.dark_chocolate	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3386a3c24fbc3884284e9912	assertion-b2:4e5883a90a9bd2445d6954b4	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	family.ace_cup_of_excellence	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d5861346d01f64c4f6963337	assertion-b2:4e5a113af6e60d21ee2ad1fb	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.lemon	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:78a96f3ea8f2352517abe01b	assertion-b2:4e5a113af6e60d21ee2ad1fb	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.lime	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:f111cd0c7969d330969ae20a	assertion-b2:4e5e424b9db9f7b56cf647be	7b5105d80367eca48a11d1d62a9128fc2cf3e56f903eea94e23d540eefb04262	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:cae576ea18c5b3f2ec468ffc	assertion-b2:4e6209cfbf9f6349752e22cc	69cdcc7eb4b306e3370495a66839e3c3207ddc0c3424d35db06777877642035e	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.rose	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2b3bc2ba3cc376240683ef3b	assertion-b2:4e620fcbcb995c61b007f78e	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.peach	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d8f83f693822f57279fc4526	assertion-b2:4e66a8cc24a6bc7bc0292eca	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2fb535b933f5cf6ad7919c88	assertion-b2:4e6739ba38251fc722ec0c71	f9e263cde179789459a96a0f045d56bbf99f0076cdb7fb49e7508453654e7252	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.bitter	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:38f97034cfb07c32a7c0667e	assertion-b2:4e6a995ec10f7ceb4810aac6	3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:b098a3d916e11357fbf7ec8e	assertion-b2:4e6a995ec10f7ceb4810aac6	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	family.frontiers_inera_robusta_q_grader_panel	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.cocoa	AFFIRMATIVE_WITH_CONDITIONS	true	true	NONE	false
cleaned-output-atom:8364e78a8ee7d9280ff0f6f8	assertion-b2:4e6d72d0576b94665ba96b2e	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.plum	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:65edad986910836162a68f96	assertion-b2:4e71337eeadc354caa2f5283	fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blackberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:7b67b83c33e899df53d6b01b	assertion-b2:4e73f8fb6f91bad8ce141510	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.lemongrass	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:05e04de9e600f1a964d32247	assertion-b2:4e74d1493036dac975771d9a	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:5fad3598ebe044bad4a4a9ac	assertion-b2:4e7a2b95d2864e1fb7f48eb1	6c83126bfcb0c11f963495f9102d4a1ea0a90a7e1a65c67878bc7e1e18beac67	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.prune	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:21b59287c67b81cdabd57855	assertion-b2:4e80246df990d86b77e671fa	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	family.ace_cup_of_excellence	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:ac6c990983e9282a39649d9e	assertion-b2:4e8892737924a9694d78addc	ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blueberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:97b2238569f3002a2bea63a5	assertion-b2:4e88b83b89bd26d0afe47097	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.grape	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d700725ce4a72c260fa0e22a	assertion-b2:4e8d52cefc96a203a79befe9	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:7cbb61e55f3e5ca119ffc200	assertion-b2:4e8df315a32fd80799c8d8bb	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.raspberry	AFFIRMATIVE_WITH_CONDITIONS	true	true	NONE	false
cleaned-output-atom:a6fb993736d6b8617dbdde0b	assertion-b2:4e90df59887460f498268d13	fea7604fa227d446ad2bd91942457a787490dfa09b4f9e5a83be40f53425b8d5	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:4be3ee7169ea1bf394dc73bd	assertion-b2:4e91db8339ea20040d5a6068	a7cb51c1b47735e431912875c66e3657a593af44678006549a6e0108fbc0a3c1	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:14b1dccc6ab79fc5eea36651	assertion-b2:4e91e693bfb1900a4aed67b0	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:e202aa2f57b53c91ade9b8a3	assertion-b2:4e92a89dc52c345adb77175c	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.pineapple	AFFIRMATIVE_WITH_CONDITIONS	true	true	NONE	false
cleaned-output-atom:48d43538e97ad1a81d74dcb5	assertion-b2:4e94798f8fbb4dd96a1a7a4e	6c83126bfcb0c11f963495f9102d4a1ea0a90a7e1a65c67878bc7e1e18beac67	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.prune	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:94a3328fc46ea6f378d776a1	assertion-b2:4e974a8d9a673b657f5bdd77	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.honey	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3f29bc424016d3a236d3d794	assertion-b2:4e99b6cd6c67e66bce4b650d	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.black_tea	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:7192834425292b1c1d040d33	assertion-b2:4e9e21c8df9a74d5a39f2af9	54ce1e8556b7107f6cc86be0a931bd6bfacf75cc434a4b57682a0c9c087099e5	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3dfb0d41fdb9a16374f16552	assertion-b2:4ea355bf39093aa9539e46ee	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	family.zenodo_golovinsky_q_grader_dataset	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:e328355b44bc0c50676c9925	assertion-b2:4ea4373c6fb64c683d2f8355	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1fc743eda6779ff7cc351918	assertion-b2:4ea43a83edc89666ac0a84e0	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.grapefruit	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d9d95587b0a77ddd59f09819	assertion-b2:4ea4986211a324365fc4a0f9	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.orange	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d6b386b961c741e2d44df693	assertion-b2:4ea4986211a324365fc4a0f9	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:9267f0fdf8080d1f4174cce9	assertion-b2:4ea49e5c8192be9f8bbeab13	ea9dbe24ea4c7921bb9a8240955eca02a73625bc36f5faf280b40b405e3cc569	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.sweet	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:6c27ab9356d0d0e6e1c7b057	assertion-b2:4ea7dbac1285b708633162ad	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d9596c5dfa967d20e87cede3	assertion-b2:4ea98c1315194fd99406af6e	8e1dee69c7fd4f27ae10cf4589b12aa7a808271ac61b85938b4fbc55829cb509	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.lemon	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:ab1c4a914bf25a7729e35a88	assertion-b2:4eaabcf06476f5145cf84400	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	family.zenodo_golovinsky_q_grader_dataset	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:1b50cb8f9e53c4ebdd29645d	assertion-b2:4eab0b3eb750633f34e3122b	f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:fb66515bbb1c48da9c2162a4	assertion-b2:4eacf4ffc237757ea71e3b89	2c7a11e33162d64a139f6cfd675043961c9af27fa8b151e63fdbd77485f9090a	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:7bacb54f25e771742a8a2799	assertion-b2:4eae64032dc5c50d3ce0299d	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.grapefruit	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a7392dc2ab4cb880c7c54759	assertion-b2:4eaf7b3564fdeb59c670a018	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	family.ace_cup_of_excellence	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a943817e64e04c8d3c61ee63	assertion-b2:4eafd452bba87c7148f327f7	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.brown_sugar	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a1e45d7299b39a3c5b498501	assertion-b2:4eb37ee438c3db0ad17e4db4	b2e55e456cf481005d30ad1df9125fff00c56bc92491dac8af91ec77a931efa2	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:8c33aecca8215627b6b00424	assertion-b2:4eb6361532bf00a4ece51dea	07c2cb05bd6532ac2fc8b9901990214de69ae0f0bafdf674e158622a1fc69788	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:c0c1566adc69f73f83b5b0fc	assertion-b2:4eb87f55e11e4327c7c2c0f7	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:3765c417fbe85294adcbe723	assertion-b2:4eb8c8d98d3d28666512147b	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.pineapple	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:7c3fb3db20a2debe7d58c54a	assertion-b2:4ebb3d420b91c03b9af74a47	f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:68caa71c12b09e33a7bb647b	assertion-b2:4ebcb2a817cf50132318cf7d	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.jasmine	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
