census_item_key	item_kind	source_family_id	source_route_id	organizer_id	edition_id	schema_signature_id	publication_host	independent_source_family_id	independence_state	rights_lineage_id	mirror_lineage_id	route_disposition	artifact_count	publication_row_count	effective_record_candidate_count	gate_descriptor_candidate_count	reviewed_strict_count	reviewed_broad_count	p1_count	p2_count	p3_count	unresolved_count	rights_affirmative_model_count	analyst_minutes	descriptor_yield_per_artifact	descriptor_yield_per_analyst_hour	corpus_universe	official_url
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2012:2012	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_brazil	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2012:2012	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	48	48	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2012/
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2013:2013	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_brazil	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2013:2013	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	64	64	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2013/
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2014:2014	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_brazil	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2014:2014	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	42	42	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2014/
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2015:2015	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_brazil	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2015:2015	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	44	44	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2015/
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2016:2016	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_brazil	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2016:2016	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	52	52	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2016/
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2017:2017	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_brazil	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2017:2017	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	56	56	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2017/
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2018:2018	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_brazil	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2018:2018	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	70	70	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/
edition:coe:allianceforcoffeeexcellence_org_burundi_2012:2012	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_burundi	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_burundi_2012:2012	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	34	34	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/burundi-2012/
edition:coe:allianceforcoffeeexcellence_org_burundi_2013:2013	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_burundi	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_burundi_2013:2013	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	28	28	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/burundi-2013/
edition:coe:allianceforcoffeeexcellence_org_burundi_2014:2014	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_burundi	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_burundi_2014:2014	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	54	54	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/burundi-2014/
edition:coe:allianceforcoffeeexcellence_org_burundi_2015:2015	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_burundi	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_burundi_2015:2015	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	54	54	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/burundi-2015/
edition:coe:allianceforcoffeeexcellence_org_burundi_2017:2017	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_burundi	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_burundi_2017:2017	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/burundi-2017/
edition:coe:allianceforcoffeeexcellence_org_burundi_2018:2018	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_burundi	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_burundi_2018:2018	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	72	72	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/burundi-2018/
edition:coe:allianceforcoffeeexcellence_org_burundi_2019:2019	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_burundi	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_burundi_2019:2019	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	48	48	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/burundi-2019/
edition:coe:allianceforcoffeeexcellence_org_colombia_2017:2017	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_2017:2017	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	72	72	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-2017/
edition:coe:allianceforcoffeeexcellence_org_colombia_2018:2018	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_2018:2018	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	72	72	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-2018/
edition:coe:allianceforcoffeeexcellence_org_colombia_2020:2020	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_2020:2020	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-2020/
edition:coe:allianceforcoffeeexcellence_org_colombia_2021:2021	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_2021:2021	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-2021/
edition:coe:allianceforcoffeeexcellence_org_colombia_2022:2022	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_2022:2022	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	24	24	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-2022/
edition:coe:allianceforcoffeeexcellence_org_colombia_2023:2023	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_2023:2023	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	31	31	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-2023/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2005:2005_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2005:2005_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2005/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2006:2006_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2006:2006_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	46	46	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2006/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2007:2007_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2007:2007_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	60	60	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2007/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2009:2009_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2009:2009_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	54	54	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2009/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2011:2011_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2011:2011_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	44	44	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2011/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2013:2013_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2013:2013_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	40	40	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2013/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2015:2015_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2015:2015_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	62	62	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2015/
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2019:2019_north	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2019:2019_north	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	68	68	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-north-2019/
edition:coe:allianceforcoffeeexcellence_org_colombia_south_2005:2005_south	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2005:2005_south	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	66	66	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-south-2005/
edition:coe:allianceforcoffeeexcellence_org_colombia_south_2006:2006_south	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2006:2006_south	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	60	60	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-south-2006/
edition:coe:allianceforcoffeeexcellence_org_colombia_south_2008:2008_south	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2008:2008_south	schema.coe.colombia-south-2008.frequency-coded.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	PROVENANCE_PILOT_ONLY	2	36	36	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-south-2008/
edition:coe:allianceforcoffeeexcellence_org_colombia_south_2010:2010_south	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2010:2010_south	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	42	42	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-south-2010/
edition:coe:allianceforcoffeeexcellence_org_colombia_south_2012:2012_south	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2012:2012_south	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	60	60	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-south-2012/
edition:coe:allianceforcoffeeexcellence_org_colombia_south_2014:2014_south	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_colombia	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2014:2014_south	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	68	68	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/colombia-south-2014/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2007:2007	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2007:2007	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2007/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2008:2008	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2008:2008	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	60	60	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2008/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2009:2009	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2009:2009	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	48	48	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2009/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2011:2011	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2011:2011	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	62	62	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2011/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2012:2012	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2012:2012	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	54	54	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2012/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2013:2013	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2013:2013	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	44	44	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2013/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2014:2014	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2014:2014	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	50	50	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2014/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2015:2015	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2015:2015	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	70	70	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2015/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2016:2016	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2016:2016	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	52	52	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2016/
edition:coe:allianceforcoffeeexcellence_org_costa_rica_2018:2018	COMPETITION_EDITION	family.ace_cup_of_excellence	route.coe_costa_rica	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2018:2018	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	2	84	84	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/costa-rica-2018/
