context_prior_id	preparation_family_key	roast_code	canonical_concept_id	c0_prior_adjustment	c1_prior_adjustment	combined_context_adjustment	prior_status	direct_context_evidence_count	source_family_ids	c0_evidence_locator	c1_evidence_locator	c1_mapping_status	rule	lineage_paths
prior:preparation.family.immersion:extremely_dark:sensory.wine_like_character	preparation.family.immersion	extremely_dark	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.jasmine	preparation.family.hybrid	extremely_light	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.rose	preparation.family.hybrid	extremely_light	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.orange_blossom	preparation.family.hybrid	extremely_light	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.lemon	preparation.family.hybrid	extremely_light	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.orange	preparation.family.hybrid	extremely_light	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.blueberry	preparation.family.hybrid	extremely_light	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.honey	preparation.family.hybrid	extremely_light	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.caramel	preparation.family.hybrid	extremely_light	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.brown_sugar	preparation.family.hybrid	extremely_light	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.almond	preparation.family.hybrid	extremely_light	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.hazelnut	preparation.family.hybrid	extremely_light	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.dark_chocolate	preparation.family.hybrid	extremely_light	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.cinnamon	preparation.family.hybrid	extremely_light	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.tobacco	preparation.family.hybrid	extremely_light	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.smoky	preparation.family.hybrid	extremely_light	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.green_tea	preparation.family.hybrid	extremely_light	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.cedar	preparation.family.hybrid	extremely_light	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.earthy	preparation.family.hybrid	extremely_light	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.fermented_character	preparation.family.hybrid	extremely_light	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:extremely_light:sensory.wine_like_character	preparation.family.hybrid	extremely_light	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.jasmine	preparation.family.hybrid	light	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.rose	preparation.family.hybrid	light	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.orange_blossom	preparation.family.hybrid	light	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.lemon	preparation.family.hybrid	light	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.orange	preparation.family.hybrid	light	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.blueberry	preparation.family.hybrid	light	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.honey	preparation.family.hybrid	light	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.caramel	preparation.family.hybrid	light	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.brown_sugar	preparation.family.hybrid	light	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.almond	preparation.family.hybrid	light	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.hazelnut	preparation.family.hybrid	light	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.dark_chocolate	preparation.family.hybrid	light	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.cinnamon	preparation.family.hybrid	light	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.tobacco	preparation.family.hybrid	light	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.smoky	preparation.family.hybrid	light	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.green_tea	preparation.family.hybrid	light	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.cedar	preparation.family.hybrid	light	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.earthy	preparation.family.hybrid	light	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.fermented_character	preparation.family.hybrid	light	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:light:sensory.wine_like_character	preparation.family.hybrid	light	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.jasmine	preparation.family.hybrid	medium_light	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.rose	preparation.family.hybrid	medium_light	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.orange_blossom	preparation.family.hybrid	medium_light	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.lemon	preparation.family.hybrid	medium_light	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.orange	preparation.family.hybrid	medium_light	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.blueberry	preparation.family.hybrid	medium_light	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.honey	preparation.family.hybrid	medium_light	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.caramel	preparation.family.hybrid	medium_light	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.brown_sugar	preparation.family.hybrid	medium_light	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.almond	preparation.family.hybrid	medium_light	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.hazelnut	preparation.family.hybrid	medium_light	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.dark_chocolate	preparation.family.hybrid	medium_light	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.cinnamon	preparation.family.hybrid	medium_light	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.tobacco	preparation.family.hybrid	medium_light	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.smoky	preparation.family.hybrid	medium_light	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.green_tea	preparation.family.hybrid	medium_light	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.cedar	preparation.family.hybrid	medium_light	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.earthy	preparation.family.hybrid	medium_light	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.fermented_character	preparation.family.hybrid	medium_light	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium_light:sensory.wine_like_character	preparation.family.hybrid	medium_light	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium:sensory.jasmine	preparation.family.hybrid	medium	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.hybrid:medium:sensory.rose	preparation.family.hybrid	medium	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
