product_key	publisher_key	external_product_key	product_name	coffee_origin_country_codes	coffee_regions	producer_names	variety_names	process_names	notes
product.firstbloom.30	publisher.firstbloom.18	30	Kenya Mutungati	"[""KE""]"	[]	"[""Mutungati Farmers CO-OP""]"	"[""Ruiru 11"",""SL28"",""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""30"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""19""],""source"":""Firstbloom Data""}"
product.firstbloom.210	publisher.firstbloom.18	210	Nicaragua San Ramon	"[""NI""]"	[]	"[""Donald Efrain Roque Lopez""]"	"[""Pacamara""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Nicaragua""],""drying_process_names"":[],""farm_names"":[""San Ramon""],""firstbloom_product_id"":""210"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""183""],""source"":""Firstbloom Data""}"
product.firstbloom.332	publisher.firstbloom.18	332	Organic Nicaragua Los Pinos	"[""NI""]"	[]	"[""Corrales Family""]"	"[""Maracaturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Nicaragua""],""drying_process_names"":[],""farm_names"":[""Finca Los Pinos""],""firstbloom_product_id"":""332"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""326""],""source"":""Firstbloom Data""}"
product.firstbloom.333	publisher.firstbloom.18	333	Outbound Espresso	"[""BI"",""BR"",""CO"",""GT"",""KE""]"	"[""Mount Kenya""]"	"[""Mario Sosa"",""Various smallholder producers""]"	"[""Bourbon"",""Pache"",""SL28"",""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Brazil"",""Burundi"",""Colombia"",""Guatemala"",""Kenya""],""drying_process_names"":[],""farm_names"":[""Finca Los Laureles"",""Various smallholder farms""],""firstbloom_product_id"":""333"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":2,""selected_release_ids"":[""327"",""4180""],""source"":""Firstbloom Data""}"
product.firstbloom.515	publisher.firstbloom.18	515	Sugar Cane Decaf	"[""CO""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""515"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""521""],""source"":""Firstbloom Data""}"
product.firstbloom.601	publisher.firstbloom.18	601	Colombia Las Brisas Retail 12 Oz	"[""CO""]"	[]	"[""Las Brisas"",""Las Brisas, Rioblanco Municipality""]"	"[""Caturra""]"	"[""Sun Dried"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[""Sun Dried""],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""601"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":2,""selected_release_ids"":[""612"",""4681""],""source"":""Firstbloom Data""}"
product.firstbloom.837	publisher.firstbloom.18	837	Ethiopia Ardi	"[""ET""]"	"[""Oromia""]"	"[""Israel Degfa (Kerchanshe)""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""837"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""852""],""source"":""Firstbloom Data""}"
product.firstbloom.1194	publisher.firstbloom.18	1194	Burundi Nemba (Natural)	"[""BI""]"	"[""Nemba""]"	"[""Various smallholder producers""]"	"[""Red Bourbon""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Burundi""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1194"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1218""],""source"":""Firstbloom Data""}"
product.firstbloom.1263	publisher.firstbloom.18	1263	Burundi Gakenke	"[""BI""]"	"[""Kayanza""]"	"[""Various smallholder producers""]"	"[""Red Bourbon""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Burundi""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1263"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1295""],""source"":""Firstbloom Data""}"
product.firstbloom.1830	publisher.firstbloom.18	1830	Skyhawk	"[""CO""]"	[]	[]	[]	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""1830"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1905""],""source"":""Firstbloom Data""}"
product.firstbloom.1832	publisher.firstbloom.18	1832	Ethiopia Kerchanshe	"[""ET""]"	"[""Guji""]"	"[""Israel Degfa (Kerchanshe)""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1832"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1907""],""source"":""Firstbloom Data""}"
product.firstbloom.3873	publisher.firstbloom.18	3873	Organic Peru Santa Ana	"[""PE""]"	"[""Junín""]"	"[""Coinca Dry Mill""]"	"[""Caturra"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""3873"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4182""],""source"":""Firstbloom Data""}"
product.firstbloom.4150	publisher.firstbloom.18	4150	Rivet Extra Dark Roast	"[""BR""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Brazil""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4150"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4511""],""source"":""Firstbloom Data""}"
product.firstbloom.4234	publisher.firstbloom.18	4234	Organic Colombia Sierra Nevada	"[""CO""]"	[]	"[""Various smallholder producers""]"	"[""Castillo"",""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4234"",""firstbloom_roaster_id"":""18"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4612""],""source"":""Firstbloom Data""}"
product.firstbloom.37	publisher.firstbloom.19	37	Grapos CO-OP	"[""MX""]"	[]	"[""GRAPOS""]"	"[""Bourbon"",""Catuai"",""Caturra"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Mexico""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""37"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""22""],""source"":""Firstbloom Data""}"
product.firstbloom.69	publisher.firstbloom.19	69	Ethiopia Celinga Station	"[""ET""]"	"[""Guanga""]"	[]	"[""Regional Landraces/Heirloom""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Celinga Station""],""firstbloom_product_id"":""69"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""53""],""source"":""Firstbloom Data""}"
product.firstbloom.88	publisher.firstbloom.19	88	Espresso Butter Knife	"[""BR"",""CO"",""GT"",""PE""]"	"[""Huehuetenango""]"	"[""Jesmiar Sandi"",""Various smallholder producers""]"	"[""Bourbon"",""Castillo"",""Catuai"",""Caturra"",""Colombia"",""Tabi"",""Typica"",""Yellow Bourbon""]"	"[""Dry/Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Brazil"",""Colombia"",""Guatemala"",""Peru""],""drying_process_names"":[],""farm_names"":[""Fazenda Sertao"",""Sitio Sao Joaquim""],""firstbloom_product_id"":""88"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":3,""selected_release_ids"":[""241"",""911"",""1328""],""source"":""Firstbloom Data""}"
product.firstbloom.89	publisher.firstbloom.19	89	Espresso In Bloom	"[""BI"",""ET"",""GT""]"	"[""Huehuetenango"",""Kayanza"",""Sidama Zone""]"	"[""Various smallholder producers"",""Wilmar Castillo""]"	"[""Bourbon"",""Catuai"",""Caturra"",""Maragogipe"",""Red Bourbon"",""Regional Landraces/Heirloom"",""Typica""]"	"[""Dry/Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Burundi"",""Ethiopia"",""Guatemala""],""drying_process_names"":[],""farm_names"":[""butegana"",""Various smallholder farms"",""Vista Al Bosque""],""firstbloom_product_id"":""89"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":2,""selected_release_ids"":[""57"",""2000""],""source"":""Firstbloom Data""}"
product.firstbloom.90	publisher.firstbloom.19	90	Nelson Ramirez	"[""HN""]"	[]	"[""Nelson Ramirez""]"	"[""Red Catuai""]"	"[""Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Honduras""],""drying_process_names"":[""Raised Bed""],""farm_names"":[""Finca Chely""],""firstbloom_product_id"":""90"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""58""],""source"":""Firstbloom Data""}"
product.firstbloom.92	publisher.firstbloom.19	92	Decaf	"[""PE""]"	[]	[]	"[""Bourbon"",""Catimor"",""Caturra"",""Costa Rica"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""92"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""913""],""source"":""Firstbloom Data""}"
product.firstbloom.899	publisher.firstbloom.19	899	PERU Lima Co-operative	"[""PE""]"	"[""Cajamarca""]"	"[""Various smallholder producers""]"	"[""Catimor"",""Caturra"",""Mundo Novo"",""Pache"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""899"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""917""],""source"":""Firstbloom Data""}"
product.firstbloom.900	publisher.firstbloom.19	900	Rwanda Kigeyo Station	"[""RW""]"	"[""Lake Kivu""]"	"[""Various smallholder producers""]"	"[""Bourbon""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Rwanda""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""900"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""918""],""source"":""Firstbloom Data""}"
product.firstbloom.901	publisher.firstbloom.19	901	Colombia Amaca	"[""CO""]"	"[""El Tambo""]"	"[""Various smallholder producers""]"	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""901"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""919""],""source"":""Firstbloom Data""}"
product.firstbloom.1295	publisher.firstbloom.19	1295	Colombia Fronteras de Tarqui	"[""CO""]"	[]	[]	"[""Castillo"",""Caturra"",""Colombia""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Fronteras De Tarqui""],""firstbloom_product_id"":""1295"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1329""],""source"":""Firstbloom Data""}"
product.firstbloom.1533	publisher.firstbloom.19	1533	Guatemala Regional Select	"[""GT""]"	"[""Huehuetenango""]"	"[""Various smallholder producers""]"	"[""Bourbon"",""Catuai"",""Caturra"",""Pache"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""1533"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""1579""],""source"":""Firstbloom Data""}"
product.firstbloom.4077	publisher.firstbloom.19	4077	Guatemala Waykan	"[""GT""]"	[]	"[""Various smallholder producers""]"	"[""Bourbon"",""Catuai"",""Caturra"",""Pacamara"",""Pache"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4077"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4419""],""source"":""Firstbloom Data""}"
product.firstbloom.4078	publisher.firstbloom.19	4078	Colombia ASMUCAFE	"[""CO""]"	[]	"[""Various smallholder producers""]"	"[""Castillo"",""Caturra"",""Colombia""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4078"",""firstbloom_roaster_id"":""19"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4420""],""source"":""Firstbloom Data""}"
