dataset_snapshot_key	source_file	source_row_identity	record_type	raw_value_json	parsed_value_json	normalized_value_json	normalization_rule	exclusion_reason
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!84	sensory_score_replicate	"{""cup_quality_points_source_label"":84,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":84,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":84,""derived_sample_no"":28,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!85	sensory_score_replicate	"{""cup_quality_points_source_label"":84,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":84,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":84,""derived_sample_no"":28,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!86	sensory_score_replicate	"{""cup_quality_points_source_label"":80,""replicates"":1,""sample"":29}"	"{""cup_quality_points_source_label"":80,""replicates"":1,""sample"":29}"	"{""cup_quality_points_source_label"":80,""derived_sample_no"":29,""replicates"":1,""sample"":29}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!87	sensory_score_replicate	"{""cup_quality_points_source_label"":80,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":80,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":80,""derived_sample_no"":29,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!88	sensory_score_replicate	"{""cup_quality_points_source_label"":80,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":80,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":80,""derived_sample_no"":29,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!89	sensory_score_replicate	"{""cup_quality_points_source_label"":83,""replicates"":1,""sample"":30}"	"{""cup_quality_points_source_label"":83,""replicates"":1,""sample"":30}"	"{""cup_quality_points_source_label"":83,""derived_sample_no"":30,""replicates"":1,""sample"":30}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!90	sensory_score_replicate	"{""cup_quality_points_source_label"":83,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":83,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":83,""derived_sample_no"":30,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!91	sensory_score_replicate	"{""cup_quality_points_source_label"":83,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":83,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":83,""derived_sample_no"":30,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!92	sensory_score_replicate	"{""cup_quality_points_source_label"":85,""replicates"":1,""sample"":31}"	"{""cup_quality_points_source_label"":85,""replicates"":1,""sample"":31}"	"{""cup_quality_points_source_label"":85,""derived_sample_no"":31,""replicates"":1,""sample"":31}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!93	sensory_score_replicate	"{""cup_quality_points_source_label"":85,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":85,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":85,""derived_sample_no"":31,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!94	sensory_score_replicate	"{""cup_quality_points_source_label"":85,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":85,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":85,""derived_sample_no"":31,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!95	sensory_score_replicate	"{""cup_quality_points_source_label"":81.5,""replicates"":1,""sample"":32}"	"{""cup_quality_points_source_label"":81.5,""replicates"":1,""sample"":32}"	"{""cup_quality_points_source_label"":81.5,""derived_sample_no"":32,""replicates"":1,""sample"":32}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!96	sensory_score_replicate	"{""cup_quality_points_source_label"":81.5,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":81.5,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":81.5,""derived_sample_no"":32,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!97	sensory_score_replicate	"{""cup_quality_points_source_label"":81.5,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":81.5,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":81.5,""derived_sample_no"":32,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!98	sensory_score_replicate	"{""cup_quality_points_source_label"":82.5,""replicates"":1,""sample"":33}"	"{""cup_quality_points_source_label"":82.5,""replicates"":1,""sample"":33}"	"{""cup_quality_points_source_label"":82.5,""derived_sample_no"":33,""replicates"":1,""sample"":33}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!99	sensory_score_replicate	"{""cup_quality_points_source_label"":82.5,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":82.5,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":82.5,""derived_sample_no"":33,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!100	sensory_score_replicate	"{""cup_quality_points_source_label"":82.5,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":82.5,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":82.5,""derived_sample_no"":33,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!101	sensory_score_replicate	"{""cup_quality_points_source_label"":87,""replicates"":1,""sample"":34}"	"{""cup_quality_points_source_label"":87,""replicates"":1,""sample"":34}"	"{""cup_quality_points_source_label"":87,""derived_sample_no"":34,""replicates"":1,""sample"":34}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!102	sensory_score_replicate	"{""cup_quality_points_source_label"":87,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":87,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":87,""derived_sample_no"":34,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!103	sensory_score_replicate	"{""cup_quality_points_source_label"":87,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":87,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":87,""derived_sample_no"":34,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!104	sensory_score_replicate	"{""cup_quality_points_source_label"":81,""replicates"":1,""sample"":35}"	"{""cup_quality_points_source_label"":81,""replicates"":1,""sample"":35}"	"{""cup_quality_points_source_label"":81,""derived_sample_no"":35,""replicates"":1,""sample"":35}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!105	sensory_score_replicate	"{""cup_quality_points_source_label"":81,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":81,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":81,""derived_sample_no"":35,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!106	sensory_score_replicate	"{""cup_quality_points_source_label"":81,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":81,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":81,""derived_sample_no"":35,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!107	sensory_score_replicate	"{""cup_quality_points_source_label"":84.67,""replicates"":1,""sample"":36}"	"{""cup_quality_points_source_label"":84.67,""replicates"":1,""sample"":36}"	"{""cup_quality_points_source_label"":84.67,""derived_sample_no"":36,""replicates"":1,""sample"":36}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!108	sensory_score_replicate	"{""cup_quality_points_source_label"":84.67,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":84.67,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":84.67,""derived_sample_no"":36,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!109	sensory_score_replicate	"{""cup_quality_points_source_label"":84.67,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":84.67,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":84.67,""derived_sample_no"":36,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!110	sensory_score_replicate	"{""cup_quality_points_source_label"":84.33,""replicates"":1,""sample"":37}"	"{""cup_quality_points_source_label"":84.33,""replicates"":1,""sample"":37}"	"{""cup_quality_points_source_label"":84.33,""derived_sample_no"":37,""replicates"":1,""sample"":37}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!111	sensory_score_replicate	"{""cup_quality_points_source_label"":84.33,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":84.33,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":84.33,""derived_sample_no"":37,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!112	sensory_score_replicate	"{""cup_quality_points_source_label"":84.33,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":84.33,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":84.33,""derived_sample_no"":37,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!113	sensory_score_replicate	"{""cup_quality_points_source_label"":85.25,""replicates"":1,""sample"":38}"	"{""cup_quality_points_source_label"":85.25,""replicates"":1,""sample"":38}"	"{""cup_quality_points_source_label"":85.25,""derived_sample_no"":38,""replicates"":1,""sample"":38}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!114	sensory_score_replicate	"{""cup_quality_points_source_label"":85.25,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":85.25,""replicates"":2,""sample"":null}"	"{""cup_quality_points_source_label"":85.25,""derived_sample_no"":38,""replicates"":2,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!115	sensory_score_replicate	"{""cup_quality_points_source_label"":85.25,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":85.25,""replicates"":3,""sample"":null}"	"{""cup_quality_points_source_label"":85.25,""derived_sample_no"":38,""replicates"":3,""sample"":null}"	sample number forward-filled only into derived_sample_no; no score transformation	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/SensoryQuality_RoastedCoffee.xlsx	Cup quality_RoastedCoffee!116	sensory_score_replicate	"{""cup_quality_points_source_label"":84.33,""replicates"":1,""sample"":39}"	"{""cup_quality_points_source_label"":84.33,""replicates"":1,""sample"":39}"	"{""cup_quality_points_source_label"":84.33,""derived_sample_no"":39,""replicates"":1,""sample"":39}"	sample number forward-filled only into derived_sample_no; no score transformation	
