semantic_relation_candidate_id	semantic_relation_id	relation_type	candidate_reason	review_required
semantic-candidate:41a9735723bee449d4779a3d	semantic-relation:6dfb26553a3fa9cb35385700	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:41ad453ea11cccd3e3f3b8d9	semantic-relation:be0aeb1df01e78e6f1661437	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:41b4f007997e51e35ebd3772	semantic-relation:b9e76974d76d39d27c6d8857	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:41b7b7fdb93a326b7c23e9fd	semantic-relation:0c34763190fdc035a5c42df9	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:41c88484922cbe1e618da0dc	semantic-relation:681dfa95f1b8c661b2214944	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:41e082d8029b9b98ae1b7a85	semantic-relation:835584b3f433c1cd343e56dd	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:41e3a634d5b3f3486535a67b	semantic-relation:7e28b91677b93160975587a5	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:41ec28e2db09211db748a151	semantic-relation:5caa67c3687e4cb400d8331b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:41ec63f0cc8dc1c81d203cf1	semantic-relation:fe882b4dbf64bd6342a1b4d2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:41f5c99c4342dfc9f2bc0742	semantic-relation:994dbc8d49aab28da8fa5206	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:42066318d315484ddfc06702	semantic-relation:7a3ca474944d66626226e069	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4206fca9c4a1584c7740d478	semantic-relation:aac42c074e817849bcd219f3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:421a6bcd9562fabae129a9f1	semantic-relation:9c3c1b0b5ef7f1a88819080d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:421be01f24fe8b4c1dc3683d	semantic-relation:a1275504c7ca28bace20e738	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:421d0b87b90cdf3571714bef	semantic-relation:5aa0f21a22ae7113cdcd25b6	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:42480c7cb51b702608efebac	semantic-relation:fbfeac54a476bff3895b2642	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4258284edaaa109032b10d13	semantic-relation:6eb4be9e7931e140f5e87b58	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:427c7c4a7ee342a3c29b677d	semantic-relation:4d21ed2c36f5d45c353d81e8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4289f6136a592e0e7e39e1f5	semantic-relation:845bbe6502403fa23188610f	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:428ea253ba64b8412322742a	semantic-relation:5820c3944dbd7ea4a8a6f79d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:42916bcbd191da3f4c4ae871	semantic-relation:a84654f4109b806cacc8fa61	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:42980cbf883168d1a1eafe0e	semantic-relation:baae5440130c81abdae5c612	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:429945a45057005c0d612106	semantic-relation:b15435a0d3d7cea39675ab2c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:429bef196d0dfdaaa8191970	semantic-relation:5d109cd386b4e22190f066a7	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:42a527610a569cf5923b51d4	semantic-relation:19e188e7d477eafedb6af834	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:42aac449310644df2c7e3cde	semantic-relation:1b96a13a2863830c8dc7477c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:42baaf352c03c2cb1e4084ea	semantic-relation:be93c9af6f55c66704f9fe49	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:42e3f518b379cc8c257e26ea	semantic-relation:39889c5c0bd5d116cc5f71a4	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:42ff400704bf18990005b872	semantic-relation:ee5ad4f404a049d9622067b7	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:42fff35a24d2abd4034c7c27	semantic-relation:c3d6ffb1be2074667d27db17	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:43137f33ba0af84bce61845c	semantic-relation:849064e9995e6065d2af6184	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:431ae2e4d3a2e1c81326352f	semantic-relation:b21b0fe8a5bd150747cc976c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4321b46d5c42dcdfab65680d	semantic-relation:96d95f836c3c633fd6190b6b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43241c7b398b004287b5ed41	semantic-relation:7019c8455a699589ee17ccae	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:432c24c52577ab5da5617a18	semantic-relation:7ac23446f9c798866216a49b	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:432c623391fd71479fc17757	semantic-relation:27fde5a4a1ba5863a87b6223	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:433153b9498344688369176c	semantic-relation:d0c716b024495d7ef525d75e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:43388affb7df9c970347b6c4	semantic-relation:05474437c7d3e835724c6584	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:43437d0b1d86597dff86d9e1	semantic-relation:3fd736fc1994d7d49635a756	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4351a6625f5ac34719dff4d4	semantic-relation:26be808415219ad23b391c40	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:435513c9c213ba7f2efe47d3	semantic-relation:ce96eb9a537380c1dd630107	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4371f8cf158e276f2f59a42f	semantic-relation:9ef4135c0836632337ec4a94	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:437ccb5c65cccff017865157	semantic-relation:c6828dc91ff4f35e95798fd3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:437faf88f7662b673a8cfacc	semantic-relation:caad3c98ad9ace4e2e58b853	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43827505fd5f432b6d9a95de	semantic-relation:86215e2edb63884524f65d2d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43906bf63fa05d3ee9963f4a	semantic-relation:d493bfdb49391233c94d801e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43950b01e169a0ed82a65b2c	semantic-relation:76a1fc770db3170b219ec66a	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43995b883db881afa6218931	semantic-relation:1d62bc11fcaa0b52405d382f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4399fe57988aec2f8e121016	semantic-relation:e41ff278306ab61c7a58d043	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:43b023460bf5fac917ae9cbb	semantic-relation:e4c8d10d4a0c4e6eb530434a	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43c7fc9ffc05e2a236676933	semantic-relation:7cfc1c1df177d47d1ea1d1c1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43ce0a9dd60640e6799eb68e	semantic-relation:4d578668b70de4e140c574b9	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43d6e17c7671f4ba55185a57	semantic-relation:80f3a57f6724d1cf0fe7c8c2	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:43ee70fe276bc3261cd128f4	semantic-relation:6cb0c9527209450e0df923de	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4402b1bfd89981c097406288	semantic-relation:c834c23b550903081d165ea3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:442ba0c14bb5929838c76676	semantic-relation:8936a2628606a6935a36a1d2	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:442c58b87e0948105c705686	semantic-relation:3d59d1dfac54889e5dc50e2a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:443727bc2255c4f51052aa34	semantic-relation:7aebdac48e06815036d51144	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:443733b3d429eec29d10bd41	semantic-relation:de3c1bc5c80e8d8ff4c2d70e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:443937769b48c788b2744bbe	semantic-relation:cb54ff23fcde84c9f0fb6e9e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:445106373bfb9af350375b93	semantic-relation:9aa04cd84ebd114ce897f134	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:44638c28c1ad4e97bce53770	semantic-relation:f23ccf3013a0a4e38f6b4456	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4470ef5068cea0fb70cc9516	semantic-relation:7a72baad28684b23e2461e91	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:447597ea3425a9236db0a8a5	semantic-relation:404ad02b269710dbd35bfff3	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:44780cc41720fea882634bd5	semantic-relation:c0d10e59ebfaba548fdc927e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:44a9f17eae461c417aab704f	semantic-relation:12e09fdf3ccf02e04d61a9fe	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:44c2b43328c8181b5b2876a7	semantic-relation:520f7c6a66eaefff7933e7d0	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:44cb0a6c034e3c4e1d87e159	semantic-relation:2375de1f99b8543f63692381	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:44dd87c2bb1348fdfc4c9bdb	semantic-relation:dfa15841567a8a1c9f7b0580	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:44f7ff5ad60210415633d89f	semantic-relation:80119b5771563915ff365614	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:44fe505dea2f0ca970f5a43c	semantic-relation:4f3b23783cbd3d3b4ee31a52	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:452749bad935a333a57e73a6	semantic-relation:b2be9e570e131eb5df8b4b7c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:452a8d407585ccd7b56cde0e	semantic-relation:4500e3e4fbb23b51bedc5f5f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:452acbcf79aa53be1abe430c	semantic-relation:f19447a875cc96c1740984b3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:454e3e423955dc592d8b70ed	semantic-relation:44bbb30c03b192efd9b5f046	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:454e7832aefb05fb70596899	semantic-relation:5c13033b70a736b799e1f29b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:45656a8a55d9405f1e2ef0a0	semantic-relation:add184925777c14143fab00d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4567390f33314757287a68ac	semantic-relation:2748727a5b8062e317f38a9e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4575bfdbe91f17dc1e22aab9	semantic-relation:ce4d7072d1faae4ab98accc1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:457b80082f44c1ce8593a46f	semantic-relation:50592040b4d1ac263f4d4eb4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4582613b7afa7def85a58bdb	semantic-relation:5588ef4d51e0dd89266368ce	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4582aadbb0ec0d7c39df90d7	semantic-relation:65cc1ee3640af1591c41a93d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:45a824ae973841c8acd10e93	semantic-relation:9d6aefda3b63dc1ff9ce3a32	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:45b0730b5716f06f6be3431b	semantic-relation:5c1f80c52c90cf22eaa54e56	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:45b6be75b4048caf9b1d3197	semantic-relation:a8e2a4d2731bc9d9f5592dbd	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:45c4676684bb925ad145296f	semantic-relation:b9610297352bfaa40127d4c3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:45c6b1e29da5d29e7114ff43	semantic-relation:d99f35e2c0db28fa96396204	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:45edf80d022e2ff2dcffd73e	semantic-relation:3e0099c38521fc70d5a51499	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:45eef77d7ade0a58851e3537	semantic-relation:784f7398cd5c10811302792c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:45f46a465b28f4bda1f95c3f	semantic-relation:d742c0eba510ce53b8552b8e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:45f74052f4f6651ef27c2e67	semantic-relation:0d374d9136e6afe9a817dca3	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:45f76defe78948f5b90a0fcd	semantic-relation:b3173aa9faba2d45af6f085d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:45f9ab4007c471d5dac59dca	semantic-relation:1153d4666e4672610fb0fff4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:460c92f2935c1df6b46b8e18	semantic-relation:fe733b55e81fe02d918f4354	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4624cd401530046bdcfa914c	semantic-relation:7575c4c75a7377af4c01f99b	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:46369ba834f677d2a3bd692d	semantic-relation:71142a987239cd7a3bdbcde6	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4639d2ec7ef0017878c2fdb1	semantic-relation:a395aa5769d63e132b52c916	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:463ca42a3ab7c157c966d649	semantic-relation:18361bed45229d0a883a083d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:46491ad34d8f33a67385fa96	semantic-relation:18d52c625604b81cfc8128e6	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:464da3e4dbf4e9b6af4cc3c6	semantic-relation:62654250af0f10672bdca9ba	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:466ebe0b37a4dfbf95a3abc9	semantic-relation:eb0e956d5a9e7bd1731960b4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:468024c5d8853729727143ba	semantic-relation:5074b09094be9f72049b302f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4680d26af168d4de97bf8aad	semantic-relation:490771beb97e66e697002ab1	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:4698fd7ec7e180bc2ba09f7f	semantic-relation:2cb11079f06ae9e95fb99c7f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:469d9647902f2d5de29b2034	semantic-relation:f5ebf17bff5ca52ed7bdf577	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:46a367483b5fd31579054953	semantic-relation:074e67d542db7a7f6c4727e1	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:46c0be39e2166dca4d28178b	semantic-relation:12409303fcaa3f0052f83a55	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:46dacd36641e101c4e28988a	semantic-relation:b2025de80491992e9241fbe1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:46dc9c4ff998dba308f9e71c	semantic-relation:cee2eeaf34937d2d69e8619f	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4709d5b8eb62f9b35114f136	semantic-relation:6aff610c41ae9c5c5798a05f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:472a088ab9bd24ec2afaa10a	semantic-relation:fff5ca05b1d006fd1bb357cf	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:472dd66842e2bb4c9ae6e8e4	semantic-relation:3dc977e7611a977ec39ae6f8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47384c49272d402770d344c0	semantic-relation:fefa79554e23ce82c49ce878	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:474505bea6ec7160c40c6ed3	semantic-relation:8e2b5d4ae05e76cc41743b5b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:474f6fd83723b3870a6c20a1	semantic-relation:b4f3b67d86ea9ae9c5d512b0	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:475034819b278fe467bbf463	semantic-relation:af55231d15c8bf2c0a570052	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4760a3cdcc42aa9010d0f7a5	semantic-relation:84c81b5535417f9bda3aafeb	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:476592e78c0c6e8b6386fd0d	semantic-relation:e4ba9896e7288a789c06ec2c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:476ac6e329c5615e3030d8e1	semantic-relation:48d15dc14d2bd52023a84fe5	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:477d53cc1995ec7cd7414a56	semantic-relation:fc678e26e8d58c4f86bd3ad3	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:477ee6c3e788d318895cf6f8	semantic-relation:30c2359cefc589110917d636	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4780dce2dba7d1354abc0612	semantic-relation:b066a18317bac0735a15651c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47971ddc0c4cc0ce80dc335f	semantic-relation:e366d7a45cdd7068b9f8f8f6	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:479851a24c4bbfa95c69c658	semantic-relation:135a9980ac7b44a5492fbbf2	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:479f8e1bf4c066bad1eadaaa	semantic-relation:ff2f531de0ad2d333f675321	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47a3b8e27c34d6691ef379c4	semantic-relation:159feb9cf54eebca73cbc9f8	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47b1c7f9fbb20db243d98c1e	semantic-relation:1aa127d885873a912093357d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47b552be467fb5789e849b17	semantic-relation:087dbecd374cb009065cb02e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47b5a6e837dca2fcbbcfabf5	semantic-relation:11e6d0a06c2e04c82460656f	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47c57fcfd185227ec59c9564	semantic-relation:7f912bc831cb9db7285d09c3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:47e8206a9d0240de3a3ff415	semantic-relation:66d16910bcf72e280cbc4b8d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:47ebde119f027401d8d46499	semantic-relation:41e05d194acb1154a1e173c7	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:47ef0d747bcde003f86b7df9	semantic-relation:ee10f6636f95ded452bae642	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:47fc334416ce2d2ac4e9e96a	semantic-relation:876c242441f1115831ad5900	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:47fdeebb724304dbdf59a7d2	semantic-relation:97788a536b9a72bef3194f71	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:480ce0fac09c39e624e9259d	semantic-relation:40857ba2ade29d2cd084f544	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:4815530ad41ecd53a5af3d86	semantic-relation:9ae7c049da3ec6c4f8675454	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:48376e225f4422548ee8c19f	semantic-relation:7923260aea2f64c6a32d409e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:48439dadb0cd51f75276b4a8	semantic-relation:8a258fdec5402c7c9f00e874	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:484fd5056a47bd589b7ef3bb	semantic-relation:38e36b24923b405915a0bebc	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
