concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:3a103fb0d4b6531b7f7e7dcc	1	cleaned-form:2efa64f91736e51bfbcae85b	5	source-form:23cbae3fc83ed6e7feca569d|source-form:2efa64f91736e51bfbcae85b|source-form:69b54c1935e6c4994e4ff923|source-form:ae686418980ae22b02461c3c|source-form:d2e3dad7ad9809696a6d218f	UNREPORTED	STRICT_FLAVOR	2efa64f91736e51bfbcae85be793635c890cf873727a90a959ad0fbcffafbead			concept-cluster:dbe90458cf7cb58a37c297bb		AMBIGUOUS_CONCEPT_BOUNDARY		47	43	43	2	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup	2	14	year.2008|year.2009|year.2010|year.2011|year.2014|year.2015|year.2017|year.2019|year.2020|year.2021|year.2023|year.2024|year.2025|year.2026	0	47	0	UNKNOWN:47	327	false	false	true
concept-cluster:3a1b5159482df7c39921a842	1	cleaned-form:a04356fd66ad75afa35d035e	1	source-form:a04356fd66ad75afa35d035e	UNREPORTED	STRICT_FLAVOR	a04356fd66ad75afa35d035e085c91ef7cd416783b44d69f095318500fd06b1b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3a4581b785e7a805a7521af8	1	cleaned-form:174d2ef545e194ae7ce7b900	1	source-form:3cfb2699c9d7c21225199778	UNREPORTED	STRICT_FLAVOR	174d2ef545e194ae7ce7b900c882a28540e596e42fac0c4668ada7afdbe3d389					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.project_origin	1	1	year.2026	0	0	1	UNKNOWN:1	101	false	false	true
concept-cluster:3a4cf01dffb11e7f72592753	1	cleaned-form:a88dcf5269ae9c6579bced8d	1	source-form:f3995ae437e034246268b9f4	UNREPORTED	STRICT_FLAVOR	a88dcf5269ae9c6579bced8dc2261199cd045de5c4e7e0f49925fc191e1019aa					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3a58d89809a6fbb2aced6d16	1	cleaned-form:79edc866e6fb761c8656eb31	1	source-form:02f1cfd4706309a3bbab7e72	UNREPORTED	SEMANTICALLY_UNRESOLVED	79edc866e6fb761c8656eb31d3eebce1e9fecf603e7b64569a7fad251fbb1d6b					UNRESOLVED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:3a6e444bd5b0db5c2d0814d7	1	cleaned-form:f1915a182a1e82257c1cb2e4	1	source-form:f1915a182a1e82257c1cb2e4	UNREPORTED	STRICT_FLAVOR	f1915a182a1e82257c1cb2e4c5b20676eada7671b9200a38adfc8c8ea776a2bd					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:3a73fd201cb7422e3cfb77c5	1	cleaned-form:e6a82fe01bb2298a3e47d2ac	1	source-form:e6a82fe01bb2298a3e47d2ac	UNREPORTED	STRICT_FLAVOR	e6a82fe01bb2298a3e47d2ac9b0277bed4a7c73666c525136594cec72328c96f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:3a96ea05cfe3b9697c14ebc8	1	cleaned-form:13a4cb4b4a8390138f524225	1	source-form:13a4cb4b4a8390138f524225	UNREPORTED	STRICT_FLAVOR	13a4cb4b4a8390138f52422597d7bb819f15424f77d6e36820bc7a9f6a5495d2					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2013	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3a9839854320468305c34868	1	cleaned-form:e0ef48a1764595b2cca6e915	1	source-form:e0ef48a1764595b2cca6e915	UNREPORTED	STRICT_FLAVOR	e0ef48a1764595b2cca6e915a082cc72822b31f04f44252b69d60c9c231d85c0		sensory.cocoa	concept-cluster:1ab809e3de34d6a3a0eaceff|concept-cluster:2386d13de8536545df50145c|concept-cluster:299f5025ce471cba1101fbff|concept-cluster:2e53fe2e0bb8508437c41f24|concept-cluster:3857e36513c25f8b7870d6f0		CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:3ac3a4015b8b51becee4adad	1	cleaned-form:656522a03a86744dc33febaf	1	source-form:656522a03a86744dc33febaf	UNREPORTED	STRICT_FLAVOR	656522a03a86744dc33febaf5f25411878ee87ee7ae8f36f8445920dba913406					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.ace_cup_of_excellence	1	1	year.2019	0	4	0	UNKNOWN:4	104	false	false	true
concept-cluster:3ad59e2438fc7f65245ae4a5	1	cleaned-form:7448d80dc212c450f534939c	1	source-form:7448d80dc212c450f534939c	UNREPORTED	STRICT_FLAVOR	7448d80dc212c450f534939c9bbc0496d4d15cb7749e0a65ffba8db2c5735c05					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:3aff66ba16bef310e587fae3	1	cleaned-form:bdd0bfee8a2eb462e6fbda8a	1	source-form:77929ff3816d56b47cd9664d	UNREPORTED	STRICT_FLAVOR	bdd0bfee8a2eb462e6fbda8ad0d6f6bfa4492066b1de097696bcfd30496f1444					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2011	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3b22623db16b6fc9bbd5517f	1	cleaned-form:58e438cdbaef3eb88266d2b8	1	source-form:2605f48c23ce71c51bea53c6	UNREPORTED	STRICT_FLAVOR	58e438cdbaef3eb88266d2b8020ddd13f21478d6db24a8e003ab87cbf79eb940					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3b473a7c456dee113cab20b3	1	cleaned-form:8ba8496a2525ae171ffd104d	1	source-form:cc9ea7f7c64e772c81eb8085	UNREPORTED	STRICT_FLAVOR	8ba8496a2525ae171ffd104d632dede6ef418d9b95962a9d88e2fcdbc8d48d24					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3b4a777a325cbad86a8341e0	1	cleaned-form:e9e9c2a293171e5f6a34a4bd	1	source-form:e9e9c2a293171e5f6a34a4bd	UNREPORTED	STRICT_FLAVOR	e9e9c2a293171e5f6a34a4bded44dfdf201bebe881478af5c6a205a88001417e					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2017	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:3b811cddd29666fb581c1e76	1	cleaned-form:91b99e8bef7e566336d471a1	1	source-form:bab4c798413671889f641eb8	UNREPORTED	STRICT_FLAVOR	9465ea9efe7744b627cfc94f1f1cce14649cb34d65982a774db407641282b939	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc		concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:1199b9ff2cbf52ce7fbac416|concept-cluster:3dc143dad637da1d8d156d8f|concept-cluster:48928da03de1f347430af911|concept-cluster:4df28e10bf43f22e78f150b2		GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2026	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:3b8cf5004cb19f03ed126d00	1	cleaned-form:0c6193e11c89c15a1715161c	1	source-form:0c6193e11c89c15a1715161c	UNREPORTED	STRICT_FLAVOR	0c6193e11c89c15a1715161c094efa47adfc6585cd66021968336d5b4d4fc321					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.ace_cup_of_excellence	1	1	year.2019	0	4	0	UNKNOWN:4	104	false	false	true
concept-cluster:3b8d784e8d7ec87c942242c1	1	cleaned-form:74f2d9ffcfcb8dcce157da33	3	source-form:74f2d9ffcfcb8dcce157da33|source-form:ae3fcd3e25181bff2c1e16f5|source-form:b10d81b1718219d55640bd8f	UNREPORTED	STRICT_FLAVOR	74f2d9ffcfcb8dcce157da339f23eee416f34377e95d3cef98cbb40fe7d1e2f1					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.ace_cup_of_excellence	1	3	year.2013|year.2021|year.2025	0	4	0	UNKNOWN:4	104	false	false	true
concept-cluster:3b914106333880f480bb6606	1	cleaned-form:bcf4a44c105afbed60d7530d	2	source-form:0f8dadf66ad6d2d6093279eb|source-form:bcf4a44c105afbed60d7530d	UNREPORTED	STRICT_FLAVOR	bcf4a44c105afbed60d7530d6f0e16e7918d7756fb85909c0db0726d9e4574cf					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.ace_cup_of_excellence	1	3	year.2018|year.2019|year.2024	0	4	0	UNKNOWN:4	104	false	false	true
concept-cluster:3baccf85bf372023608b89cf	1	cleaned-form:8c3ffcc256b82ac4bc55e15b	1	source-form:62abbf611a3a050e8826af35	UNREPORTED	STRICT_FLAVOR	8c3ffcc256b82ac4bc55e15bdd054459e0789da21d3a51c12352d6300eab85af					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3bae49cc01af27aed6b34ed6	1	cleaned-form:9f8050c7b37ec08ed4b3c23e	1	source-form:f4ba436410ceedd1c5915346	UNREPORTED	STRICT_FLAVOR	9f8050c7b37ec08ed4b3c23e8de43b6fd814c82adb463fa133aca14802369215					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.ace_cup_of_excellence	1	2	year.2024|year.2025	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:3bcbcd4a439ea415cd3cfb59	1	cleaned-form:f73bbbee87e11c88a8934a41	1	source-form:f73bbbee87e11c88a8934a41	UNREPORTED	STRICT_FLAVOR	f73bbbee87e11c88a8934a41a57d31da479cd62991374c6cf12e8110f3f23cbb					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:3bcf878fa2cfa77402a5bcfa	1	cleaned-form:77898c147fcf1c4ab89732c1	1	source-form:20324276a9b2145ad4d8dd53	UNREPORTED	STRICT_FLAVOR	7a974dcdc8bb0f2adec470956939b0863cae61006e0e2d7210599f8dbf14b252	6ef7c9b15ecdd69083724b84cfdc2100351963488b51b4ea2fcbddf493fbec94		concept-cluster:116337362852197a0e49d485|concept-cluster:698dcd90b017ce350793f2ef|concept-cluster:779b071091b86dd011f120eb|concept-cluster:80677125749c1c0e76fbc79c|concept-cluster:8d6b650f828befa6465865f2		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3bdbbb0605d903c1cd3fb10b	1	cleaned-form:9df6b7059089ca5e64e1f4f0	1	source-form:b7bd864afc7af856559a0684	UNREPORTED	NON_DESCRIPTOR	4217b0595bd2bda6ac38194a422df19af0be1ec3819aaac18e8adf4c20876a2e	2a21fe6d592a19b7de898b50eb53c429608de1a66f3e9f62da19714a770553d1	sensory.malt|sensory.pineapple	concept-cluster:03f4cb0dd6677a9641e7f98b|concept-cluster:0604d26c61c46fdd152367bb|concept-cluster:0953362e00d8950c5d69af73|concept-cluster:3d8a99880d1cc70a42e0241c|concept-cluster:550c354ca9f3411d5b5fe931		NON_DESCRIPTOR		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3be242c9f7beb3cf300b6657	1	cleaned-form:c0905088ba5b80677849d482	13	source-form:1121d20ae1adcd803681946b|source-form:224245b12c3edbc37ad8b34d|source-form:50ee3295551dd7ee7fa833f9|source-form:5386ea5db81c8579a3634388|source-form:7053b7ed4e4e6fb1b6cccdce|source-form:784d00c44aa1f92b4d16ad31|source-form:8090342c36ff5ef666fa005a|source-form:8dd86d1a9a09edd62490ee44|source-form:9c38dcec74f5739a8b950cd6|source-form:ac0911e5a331fbc20453dba3|source-form:b15005540e42d21d329b472b|source-form:c0905088ba5b80677849d482|source-form:f75966479029fb322c56092b	UNREPORTED	QUALITY_EVALUATION	c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5			concept-cluster:7e51100713e69e18f2f4fd03		QUALITY_OR_STRUCTURE_ATTRIBUTE		139	134	134	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	3	16	year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2022|year.2023|year.2024|year.2025|year.2026	2	133	4	AFFIRMATIVE:2|UNKNOWN:137	439	false	false	true
concept-cluster:3bfc457137ddf6b982a26bd6	1	cleaned-form:01f278db00b52bd783889556	1	source-form:f32eb6fbb28490864ef9707e	UNREPORTED	STRICT_FLAVOR	01f278db00b52bd783889556c728af9ae3cb5eeb3e70104b53ce458e3c4834ce					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2012	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3c0cd9fc046707454a620fe2	1	cleaned-form:779bfa925b025e514432fb3d	2	source-form:779bfa925b025e514432fb3d|source-form:ffe7b45e9cc8d9c790103023	UNREPORTED	STRICT_FLAVOR	779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f					GENUINE_ONTOLOGY_CANDIDATE		10	9	9	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	2	year.2024|year.2026	8	2	0	AFFIRMATIVE:8|UNKNOWN:2	210	false	false	true
concept-cluster:3c31ec2bbf2411dde9f849eb	1	cleaned-form:d9e9aa69d177696e6b029cbf	1	source-form:a5b58a614bac225ba551cd43	UNREPORTED	NON_DESCRIPTOR	a942bfa9eefcc3c19f383b43c89080238eab7524af26d3c7c2e0f30feab328bf	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	sensory.lemon|sensory.orange|sensory.plum|sensory.sweet	concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:5d5003963af32a5efcf0d4f5|concept-cluster:8f6cad51d83cea41f84a85c3|concept-cluster:9dabc45cdcaef0cff182d42a|concept-cluster:c87d3f24065a3faa6c5c759d		NON_DESCRIPTOR		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3c507a2d56de13d379de822a	1	cleaned-form:2d6203c231436903252026c0	1	source-form:b9ea3f2c19f133b7a0768862	UNREPORTED	STRICT_FLAVOR	2d6203c231436903252026c087bb30ce38f663b7d3ef849e411f64ce414d6153					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3c6066a6dfc31aa61912d52e	1	cleaned-form:0c4110beaf8683973ab66bc2	1	source-form:5bb52339339b27c79f44c144	UNREPORTED	STRICT_FLAVOR	0c4110beaf8683973ab66bc23d11f0b0df61f3a9712ab928f5e86fce205792f3					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3c633eed7d7032aca30d8390	1	cleaned-form:d6a5d574acf253cfa896d774	1	source-form:d6a5d574acf253cfa896d774	UNREPORTED	STRICT_FLAVOR	d6a5d574acf253cfa896d7746524d1cd7900681da8b51541c5fe6b4a4f014311					CROSS_LANGUAGE_REVIEW_REQUIRED		9	9	9	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	9	0	0	AFFIRMATIVE:9	189	false	false	true
concept-cluster:3c7321bb37086fca4eb2bf98	1	cleaned-form:6cd6eaa724615d8724d1f4d0	1	source-form:a15c051b458abd2c984bb398	UNREPORTED	STRICT_FLAVOR	6cd6eaa724615d8724d1f4d008eaf704661f86fdcc950eb1c95902f9f0125826					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3ca1a608391e77fb6d35b768	1	cleaned-form:e4a3eceb76cb849f5188397f	1	source-form:b91265856716aee828b751c7	UNREPORTED	STRICT_FLAVOR	e4a3eceb76cb849f5188397fbed67a46300f06de17fcae863495a00025b7a5d6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3cafc0b6e0609ff480c41ef1	1	cleaned-form:35eb8e95ec57aa273015cc38	1	source-form:c980c303706523a9cd0757fd	UNREPORTED	STRICT_FLAVOR	35eb8e95ec57aa273015cc389368ac255712c6a6d19dee06b5b5873dc6145dfe					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2026	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3cba7a1f50e9575bbc548d5c	1	cleaned-form:41cb28d60d4449fce2da6429	2	source-form:85933355d655960bd083b7d5|source-form:edc235166da0e81aeffd6853	UNREPORTED	STRICT_FLAVOR	41cb28d60d4449fce2da6429502866eadb1468d6dd8162c5d4fcc6d1e07b55c4					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.ace_cup_of_excellence	1	2	year.2023|year.2024	0	4	0	UNKNOWN:4	104	false	false	true
concept-cluster:3cc6d01f312abce269c6a854	1	cleaned-form:2697f37f91462a00a64c6f16	3	source-form:2697f37f91462a00a64c6f16|source-form:2f1d537f143709f0ba1e7ff4|source-form:6a88050a8bf7032b021c67eb	UNREPORTED	STRICT_FLAVOR	2697f37f91462a00a64c6f16b10d7c1529cc0c424edeefc04c361537656a8239					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.ace_cup_of_excellence	1	3	year.2018|year.2024|year.2026	0	4	0	UNKNOWN:4	104	false	false	true
concept-cluster:3ccd8b8d20be6a0daedf0125	1	cleaned-form:3b1c7499547a333957796721	1	source-form:d82a50bad7d3739b8d6fce0b	UNREPORTED	STRICT_FLAVOR	3b1c7499547a33395779672124bdfc7d0c42d5e62181e7f55e2903ad6e7f3c61					CROSS_LANGUAGE_REVIEW_REQUIRED		3	3	3	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	3	0	0	AFFIRMATIVE:3	183	false	false	true
concept-cluster:3cd9b2c24838dfc89306d5d1	1	cleaned-form:b2e9db807c0ace08b5adc022	1	source-form:b2e9db807c0ace08b5adc022	UNREPORTED	STRICT_FLAVOR	b2e9db807c0ace08b5adc0223f74ed5fcd609df082cc9ecc1e8d6505cca6eeb6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3d132fa17e6970cadcb26b73	1	cleaned-form:42eddc67a7444c08abac2ccd	1	source-form:4ad0cc8ec0084946ade15095	UNREPORTED	STRICT_FLAVOR	42eddc67a7444c08abac2ccd934e557012e226be8daf2da92e2168edafb26ae9					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3d1980df70389e219dbb2b0c	1	cleaned-form:2d76a962410431da253d6682	1	source-form:2d76a962410431da253d6682	UNREPORTED	STRICT_FLAVOR	2d76a962410431da253d6682ef4b0061f352289e5691827a8c5ab22502d9b36e					GENUINE_ONTOLOGY_CANDIDATE		5	5	5	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	5	0	0	AFFIRMATIVE:5	105	false	false	true
concept-cluster:3d59b4ac9658dfd96670b8d4	1	cleaned-form:f6a81266955436c331d93229	1	source-form:774085b7cda72e24ffd27d20	UNREPORTED	STRICT_FLAVOR	f6a81266955436c331d93229bec85f24e17d381147bb30f1aaa83ed665dcb47e					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2014	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3d7e1ce7dfeec4595fd5cfcb	1	cleaned-form:4810eb165b0df3591cb8702c	1	source-form:4810eb165b0df3591cb8702c	UNREPORTED	STRICT_FLAVOR	4810eb165b0df3591cb8702cc026ff9f3bec16e487abd200519e52690b93c954			concept-cluster:021a37d5fcdab9f7756708ae		CROSS_LANGUAGE_REVIEW_REQUIRED		61	61	61	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	61	0	0	AFFIRMATIVE:61	241	false	false	true
concept-cluster:3d819042c3791da4c4a0660f	1	cleaned-form:856902a26d47e3487e555865	1	source-form:8b3c57aec29dd0e716969908	UNREPORTED	STRICT_FLAVOR	856902a26d47e3487e5558653acd8ab20e55dd9f3a39d027e3a5cfe24fbc84f6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2015	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3d874883de280ec029c1ddb0	1	cleaned-form:772693df1be613825dae998d	1	source-form:03967a88685bae178ac2cabc	UNREPORTED	STRICT_FLAVOR	772693df1be613825dae998d854b17511078057b3eeac9956562946d5bdce138					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:3d8a99880d1cc70a42e0241c	1	cleaned-form:5e5d09be92c2317f04e8fef5	1	source-form:5e5d09be92c2317f04e8fef5	UNREPORTED	STRICT_FLAVOR	9a9890853ad10c75d13252818a860eeb23ca01732cb40585c4a1d2ec78069545	2a21fe6d592a19b7de898b50eb53c429608de1a66f3e9f62da19714a770553d1|fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9		concept-cluster:05a9641d70d85a03db2a3a15|concept-cluster:0953362e00d8950c5d69af73|concept-cluster:18c7ca9932be376c2ce7836c|concept-cluster:1d6052ae79d70f32455d7d4e|concept-cluster:20fce04384dc1ef133766e40		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2014	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3d984ae57e3b0b18ce1f6266	1	cleaned-form:dbfc5c67437eab94a8fef9e7	1	source-form:73f21acf1711ef7a877c6519	UNREPORTED	STRICT_FLAVOR	dbfc5c67437eab94a8fef9e7d2df2e60cfe3209831efd5b0a7da4db60cf6f14c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:3dc143dad637da1d8d156d8f	1	cleaned-form:acbfc58c9b12b002281c0987	64	source-form:03bacedcaba5fa0d86824e4c|source-form:05cae2b57920ac70e0905a55|source-form:0696200c1634048ac47337ef|source-form:0e221d8052bfe665a71e8d2f|source-form:0ffb187d55d4dd6ce116b0db|source-form:12c4c84abaabfbd67c7e7fbd|source-form:13c10a452aaa4af7f7134c0d|source-form:173a3df72624f6c73293187c|source-form:18ed4afd9a949d4f837027dd|source-form:1ac93fef8827307408188827|source-form:23422d83c69ab1bcc2036e53|source-form:234b1604f4ed37f4cea9ca07|source-form:25ba6d693483a7185454ff6e|source-form:2923451ecd8021acac09583f|source-form:2dd75002fd3e7f80fbbe7bf7|source-form:2e728f8c5225695895c5c3a3|source-form:368670b108fb2313352c834b|source-form:36e36de1f37aa91b68323c33|source-form:37fae9f7c478e84054c4e328|source-form:3a6abdb5b9afb88c53f77125|source-form:410033218fcaf3f72edce9fd|source-form:448d62d55745dd454812c8f9|source-form:4aa5f9fdfa58af5bc85a832d|source-form:4afdbba761dc58736ade9d89|source-form:55647a2b339915d33b59a244|source-form:55ca2bd59e27428549729724|source-form:608d02e51f4f41a78b8942b6|source-form:60e63d308e1979df20949c4d|source-form:615e328bfd651de652df7d1b|source-form:69d642db4850278d091b6f4b|source-form:6bd1954d00c03e392621d5c3|source-form:6efe88cf57b68a311804b9b7|source-form:7345398635667db48d5cf3fd|source-form:752930a3866ccc34b5ad7930|source-form:75a9c45d31d70391f0f04528|source-form:7fe26e6d8ea51ea802bedd1d|source-form:80ad796c1c796e05d57177f7|source-form:8551b08bf690a4101aa11cc8|source-form:862fadf59624009dd7c8bb7c|source-form:87e7dfb335308cafde5b081c|source-form:96bfe06cb3316f5bd618803f|source-form:96d238ddd0b132a31954ad8b|source-form:a0feecc9b004cdbd033b46f4|source-form:a37f78e67676fae96231cef0|source-form:a3a17deb31e6c1294c098edc|source-form:a511236114b3b1fec6509bce|source-form:a5964d96c3b88b593995c0b6|source-form:aa772244da282fac508d6702|source-form:ac65745d0e96de79f2643fef|source-form:aed50c671a9bf6fb01879ecd|source-form:b1b93ec1279f3845e9f3b75c|source-form:b219becb37fda9fa1328532c|source-form:b42cc0e477a9fa245554bdf8|source-form:b8aa47094f73db7f07fff502|source-form:b9f7cca3c8d86207f92019f2|source-form:c39b16e80375338955ffde31|source-form:c53fd9938e69dc7e72cf9cff|source-form:cb4915ab5f424ea643f951b5|source-form:cc37cba4c7399dff1c0efd76|source-form:d512d5f9d979aa98102e83e6|source-form:d8e47a16bc57d76240e43b59|source-form:dcb5357dbe965a1fe787c209|source-form:e48c0ac057c331f23e9c5982|source-form:fbd91ce0dcd52195a53bcc00	UNREPORTED	INTENSITY_OR_QUALITY_MODIFIER	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc		concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:1199b9ff2cbf52ce7fbac416|concept-cluster:3b811cddd29666fb581c1e76|concept-cluster:48928da03de1f347430af911|concept-cluster:4df28e10bf43f22e78f150b2		MODIFIER_OF_EXISTING_CONCEPT		270	217	217	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	13	year.2009|year.2010|year.2011|year.2012|year.2015|year.2018|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	41	229	0	AFFIRMATIVE:41|UNKNOWN:229	470	false	false	true
concept-cluster:3de9f60374a6c0074f868032	1	cleaned-form:653c00ff3723c910dbd2fd26	1	source-form:653c00ff3723c910dbd2fd26	UNREPORTED	STRICT_FLAVOR	653c00ff3723c910dbd2fd261b3dcc46d6a49aa2f5a57ceae6b907af62c0e6fa					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
