cleaned_pair_id	left_cleaned_descriptor_identity	right_cleaned_descriptor_identity	record_unique_pair_event_count	effective_record_support	year_support	source_family_support	zenodo_sample_consensus_pair_event_count	maximum_single_record_contribution	pair_counted_as_source_assertion
cleaned-pair:abaea0172a4b2930fc757239	cleaned-form:1752b6cc2b03b941cbd01eb7	cleaned-form:ef77440b6f8382d4ce8d8cf6	1	1	1	1	0	1	false
cleaned-pair:b5a7436ab8db7127a5a23a4b	cleaned-form:1752b6cc2b03b941cbd01eb7	cleaned-form:f21b05f2214b81093bfdbb6c	1	1	1	1	0	1	false
cleaned-pair:f25d5e0d90cd9a79266bee92	cleaned-form:1752b6cc2b03b941cbd01eb7	cleaned-form:f6c544f14cf432eb80745e96	1	1	1	1	0	1	false
cleaned-pair:f55fda0ce413730c08710860	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.apple	1	1	1	1	0	1	false
cleaned-pair:01449019d64b7f8be3d5442c	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.blackberry	1	1	1	1	0	1	false
cleaned-pair:653d91513019d50d075f2382	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.blueberry	1	1	1	1	0	1	false
cleaned-pair:93a220642c2e3c9282dd34f7	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.caramel	2	2	2	2	0	1	false
cleaned-pair:7a20698ee33d955ecb85180e	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.cherry	2	2	2	2	0	1	false
cleaned-pair:6bcbe51f3220b753deb6bba7	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.drying	1	1	1	1	0	1	false
cleaned-pair:fa2ae6daf2f33dfac53a1614	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.green_tea	1	1	1	1	0	1	false
cleaned-pair:81bb88c6e3c2f706968d5937	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.honey	1	1	1	1	0	1	false
cleaned-pair:d2e5fd1afa1ae05d4b595e39	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.jasmine	2	2	2	1	0	1	false
cleaned-pair:3aee0bca589f4a348e8ac273	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.lemon	1	1	1	1	0	1	false
cleaned-pair:96d865ddec5e5580fa0d8834	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.lime	1	1	1	1	0	1	false
cleaned-pair:b338f8b961d01a35de8524a2	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.molasses	1	1	1	1	0	1	false
cleaned-pair:6320a203e95a65ff6df98eda	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.orange	2	2	2	2	0	1	false
cleaned-pair:a959c71bff4b3f08239dd5cb	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.orange_blossom	1	1	1	1	0	1	false
cleaned-pair:2c1cce3ede21c0d1b4915e3a	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.pear	1	1	1	1	0	1	false
cleaned-pair:5177f04d3134a41941f43fe1	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.pineapple	1	1	1	1	0	1	false
cleaned-pair:4e16a4f3cbe0286fdbdc315a	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.plum	1	1	1	1	0	1	false
cleaned-pair:893db5ed734a2a3e9f37d8a5	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.raisin	2	2	2	2	0	1	false
cleaned-pair:6cb70cf5a0abc34eebddba20	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.tobacco	1	1	1	1	0	1	false
cleaned-pair:e3d248c3526921a61373c924	cleaned-form:1752b6cc2b03b941cbd01eb7	sensory.wine_like_character	1	1	1	1	0	1	false
cleaned-pair:4e9a9a0c2556ac2ff21de2ef	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:1bc690684dc2af6fde7849d9	1	1	1	1	0	1	false
cleaned-pair:470cdf09e802f16f0b4aba8e	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:1bd3f74eb7f20d686c9c25a9	1	1	1	1	0	1	false
cleaned-pair:9d2e127ae5c1e3f1d0e5e902	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:1fcb1e81634628f462b343e2	1	1	1	1	0	1	false
cleaned-pair:cd238e760a2ab0ee02940ff9	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:25a9dba42e0fac74c3d2729a	1	1	1	1	0	1	false
cleaned-pair:2dd89023cec1f0e01fc5144e	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:26484284e63a6a57ac1e9a5d	1	1	1	1	0	1	false
cleaned-pair:9776947bf5fc26ef0334b3ca	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:26da17da11302995a3e624cb	1	1	1	1	0	1	false
cleaned-pair:ff0c3d7253fe70a1fc043dbb	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:2a4796d53a1ec4dd67daa38b	1	1	1	1	0	1	false
cleaned-pair:568671363f97c77e7dbb8fa7	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:2de15abc06e3d955482d06e2	1	1	1	1	0	1	false
cleaned-pair:a5cad695b052ffa1f86d09ba	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:2efe147f807a984572e45054	1	1	1	1	0	1	false
cleaned-pair:7865a5080115e1591fbd3a8c	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:32c4feed996880bc92a062dc	1	1	1	1	0	1	false
cleaned-pair:f2c0fd65b5738e13c64d4543	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:3609eddbc36b1a391389f1d1	1	1	1	1	0	1	false
cleaned-pair:18ed20516b16919abff87571	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:361ebef5e2a63fb75f0ef8fe	1	1	1	1	0	1	false
cleaned-pair:dfa0691bc30c8d0875e7d74c	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:3ae755cc6122a54cc873e3ba	1	1	1	1	0	1	false
cleaned-pair:19689276bc1ee48b6b07adac	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:48fb71763d97b54b752aa176	1	1	1	1	0	1	false
cleaned-pair:00e2c49ab3a56ae83fd230ed	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:4c591c30afa436056d0d5936	1	1	1	1	0	1	false
cleaned-pair:24ea969bad168b5f76e202c5	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:50717f32c5e6289ec1015ff4	1	1	1	1	0	1	false
cleaned-pair:73bbe2530b554b876840ab78	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:5096d0bd22260e0ee162b271	1	1	1	1	0	1	false
cleaned-pair:b321bfd966b76c901d11b9e0	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:510e9cd005e362235259c1db	1	1	1	1	0	1	false
cleaned-pair:f81c3614835e733619dfb0a4	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:543f66b1a8165d649405a7cb	1	1	1	1	0	1	false
cleaned-pair:3dff69b391740b301369f462	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:54551dd503ea950b7f469f58	1	1	1	1	0	1	false
cleaned-pair:4dde20996b58636353d6a56b	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:545ce787c410276d227955b0	1	1	1	1	0	1	false
cleaned-pair:9be0e4e852c90db7b3b6e873	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:5751e048eb6fee3eb9bb4ea7	2	2	1	1	0	1	false
cleaned-pair:1cf168fec195563af6775cee	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:575e3a552818b967a99f3a67	1	1	1	1	0	1	false
cleaned-pair:84771595009f0723475cef87	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:58e989955f4b358feb6e4580	1	1	1	1	0	1	false
cleaned-pair:e4b238edf8a8d304ab93343b	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:5f9c9ab19152301cb5c1691d	1	1	1	1	0	1	false
cleaned-pair:ff4c8ca97028d0cad0da78bd	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:61f100fb879c8c7b5d4a516a	1	1	1	1	0	1	false
cleaned-pair:a3824e01e323c126d1f73b3e	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:6b0edeb0e0476e9108c8803d	1	1	1	1	0	1	false
cleaned-pair:0e319dfb4b970d070cbd4650	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:7073ba391f6781ee969ea9b3	1	1	1	1	0	1	false
cleaned-pair:51200c2744bd140e2ffb09e1	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:728a07126ea01d49ac050b9a	1	1	1	1	0	1	false
cleaned-pair:afbaf01b9925368f773bd254	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:728d5eb3ced6b6300af06dbc	1	1	1	1	0	1	false
cleaned-pair:ce74d41849bc335ebbed6f10	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:73cce42f1f0e9099688b8eb6	2	2	2	2	0	1	false
cleaned-pair:0f9cf56fc25b26f1e2e2a8bf	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:7499aced43869b27f505701e	3	3	2	2	0	1	false
cleaned-pair:fc84a8212ca01972417ea41b	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:760d7e3244ca2c5df42f5f05	1	1	1	1	0	1	false
cleaned-pair:c485d8cf78985ce15267d776	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:7d108ddb9255c7f990a9ec23	1	1	1	1	0	1	false
cleaned-pair:23318f4e9739d5d39f8ac98a	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:7d9f72f6de608982c43aabd0	2	2	2	2	0	1	false
cleaned-pair:ee08c5da158932c3f2d511d6	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:7fead99f20a79559b1da7d2c	1	1	1	1	0	1	false
cleaned-pair:1d94a0cfbd655d278b37417b	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:846d124b6785689c70bc65cf	1	1	1	1	0	1	false
cleaned-pair:cdf6b583831a7916934f4504	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:918f112d100d00dec359dcf5	2	2	1	1	0	1	false
cleaned-pair:c2b239e5f6f346eaef3ecc04	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:9209526aaa61b0709dbb838e	1	1	1	1	0	1	false
cleaned-pair:7e536e5c1fa25879ca1c151d	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:939cdab24ab8e2507ed87ced	1	1	1	1	0	1	false
cleaned-pair:520db48e65d176563337d4c0	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:94e44d9d24608ae2161d0c56	1	1	1	1	0	1	false
cleaned-pair:bb48f7bd4ab778176580ebba	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:965b46f5fa31679327eb438f	1	1	1	1	0	1	false
cleaned-pair:458e39b603e1019d192455d6	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:9738eaf312d761a8ae49f777	2	2	2	2	0	1	false
cleaned-pair:40877191ec2c5571c4e9b124	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:98a4f7655958a385a0667bad	1	1	1	1	0	1	false
cleaned-pair:03f05ca98319cf109117a74c	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:a0e732628346bf0f5713f4e2	1	1	1	1	0	1	false
cleaned-pair:ceeeb7c85a8e30c8c389cfa6	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:a2ffc2b9897188c257c6fb7c	1	1	1	1	0	1	false
cleaned-pair:ef9d732f53e9f3147eaea95e	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:a87b3e348ccb598ecb71bb83	1	1	1	1	0	1	false
cleaned-pair:e5b0486e06af931c55208edf	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:a9f74d1ec36ebdeb2da3f6e5	1	1	1	1	0	1	false
cleaned-pair:e95bbe0e734aac7ca8f62351	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:aab8b8d556820d47e2e4ea2f	1	1	1	1	0	1	false
cleaned-pair:91a3d58d0cd5de006bb4ec98	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:abb66666174636d123fad7e4	1	1	1	1	0	1	false
cleaned-pair:8afe22347093a7f74015e27f	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:b1d4a4253067284f2898609d	1	1	1	1	0	1	false
cleaned-pair:0628bdfda7bff2659d09dd72	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:b2e55e456cf481005d30ad1d	1	1	1	1	0	1	false
cleaned-pair:ec7e0c4a217d42c6a3b33780	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:b6e4221dfda0c45f51475403	1	1	1	1	0	1	false
cleaned-pair:c8ff54bcc0febed73861ae73	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:b755cb248c3c4a7d94f835b4	1	1	1	1	0	1	false
cleaned-pair:62c700b9de177ba0c9f39ed3	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:b9ebbe6e090b5b52e2de4abd	1	1	1	1	0	1	false
cleaned-pair:350c1c5104be0750d96303f9	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:c01a9fa462da11033230a834	1	1	1	1	0	1	false
cleaned-pair:8b398cce06cd599f6a2ac4b2	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:c0f1779c16d26bac92c4e32f	2	2	2	2	0	1	false
cleaned-pair:e020107497821f5b5228190d	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:c371578fdc5ddc302a761f00	1	1	1	1	0	1	false
cleaned-pair:2847a7f83824aef713cbc3e5	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:cb48108ea0d1b87a515dc3d6	2	2	2	2	0	1	false
cleaned-pair:4595a0529c780e133a78a06e	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:ccfbf54a16301979086b9893	2	2	1	1	0	1	false
cleaned-pair:5cdef5eaa52340eb453eff31	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:d037e316bcc269c4768e68d7	2	2	1	1	0	1	false
cleaned-pair:96635a9e4b764acafd69ec96	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:d3dc88ae24a3be59843285c3	1	1	1	1	0	1	false
cleaned-pair:6064deb32be79b6d0ce0d005	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:d6a98598212ed729f5b9a4d1	1	1	1	1	0	1	false
cleaned-pair:a162d92762950d4336a8011a	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:de9c97f6cb4db1f35c2cd51b	1	1	1	1	0	1	false
cleaned-pair:4f912fd00eee3e5e3b40a0e5	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:e1a3b8e42e5ab740f52a943d	1	1	1	1	0	1	false
cleaned-pair:c152dc940068069ae1b8c992	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:e815ddbe2d83454ae6b75baa	1	1	1	1	0	1	false
cleaned-pair:20d29fce40c7ee8d509daf0c	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:ef77440b6f8382d4ce8d8cf6	1	1	1	1	0	1	false
cleaned-pair:8a1cb8743decf7fc0d842965	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:f18e48678b723e80d272f37b	1	1	1	1	0	1	false
cleaned-pair:1555c425092c5c58f5202fb7	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:f1bc1abd2c1542f016311238	1	1	1	1	0	1	false
cleaned-pair:0f826d204dc8ffb96a2c9b32	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:f2b764032ffd79a52a80d455	1	1	1	1	0	1	false
cleaned-pair:7d68cc0f37cec8e722390345	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:f379ccb92b9116442dc65bdc	1	1	1	1	0	1	false
cleaned-pair:e8256dd1f27900039611d60a	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:f38c6c95f37214248f1195a2	1	1	1	1	0	1	false
cleaned-pair:005085822cb1e05f3e6c3a3b	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:f61ff4a4c92d6a663f4b5c66	1	1	1	1	0	1	false
cleaned-pair:2486d4291c1258e5fb85ca17	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:f6d05e00cb2dc061ef83b3b0	1	1	1	1	0	1	false
cleaned-pair:b1a90581788f129d97be6fe1	cleaned-form:17840323ea59b5e1c1383d90	cleaned-form:fdab72dd2703641928a45fce	1	1	1	1	0	1	false
cleaned-pair:47c8cd6cea4ca287f03e63c8	cleaned-form:17840323ea59b5e1c1383d90	sensory.alcoholic	1	1	1	1	0	1	false
cleaned-pair:49e7c154502bffb5e571b723	cleaned-form:17840323ea59b5e1c1383d90	sensory.apple	2	2	2	2	0	1	false
cleaned-pair:54b72f9517a92f7af6f8802d	cleaned-form:17840323ea59b5e1c1383d90	sensory.bergamot	1	1	1	1	0	1	false
cleaned-pair:d1e6d6ee52dc3aff5802ad19	cleaned-form:17840323ea59b5e1c1383d90	sensory.black_tea	2	2	2	2	0	1	false
cleaned-pair:b569e8dca80ae81849a03938	cleaned-form:17840323ea59b5e1c1383d90	sensory.brown_sugar	2	2	2	1	0	1	false
cleaned-pair:739045e8e51f3b96a1ab1012	cleaned-form:17840323ea59b5e1c1383d90	sensory.caramel	3	3	2	1	0	1	false
cleaned-pair:390e0349465ce78df6cf70ac	cleaned-form:17840323ea59b5e1c1383d90	sensory.cedar	1	1	1	1	0	1	false
cleaned-pair:bc13d3610072eb85dcfded7b	cleaned-form:17840323ea59b5e1c1383d90	sensory.chamomile	1	1	1	1	0	1	false
cleaned-pair:f55c50a4bc30eef7abefe7c1	cleaned-form:17840323ea59b5e1c1383d90	sensory.cherry	1	1	1	1	0	1	false
cleaned-pair:57f505ded1011b0899f4a5e7	cleaned-form:17840323ea59b5e1c1383d90	sensory.cinnamon	1	1	1	1	0	1	false
cleaned-pair:ae0e67cdf17b40de84c2e9da	cleaned-form:17840323ea59b5e1c1383d90	sensory.clove	1	1	1	1	0	1	false
cleaned-pair:5228ee48632af98749a00752	cleaned-form:17840323ea59b5e1c1383d90	sensory.cocoa	1	1	1	1	0	1	false
cleaned-pair:a2b967eccaa0fa6f98a560bd	cleaned-form:17840323ea59b5e1c1383d90	sensory.coconut	1	1	1	1	0	1	false
cleaned-pair:21f7e0d12cacd6e66bd59e07	cleaned-form:17840323ea59b5e1c1383d90	sensory.dark_chocolate	1	1	1	1	0	1	false
cleaned-pair:c9ba100c8800bd16b150a1c0	cleaned-form:17840323ea59b5e1c1383d90	sensory.grape	3	3	2	2	0	1	false
cleaned-pair:645c5f8ceb93984df2abc3ed	cleaned-form:17840323ea59b5e1c1383d90	sensory.grapefruit	1	1	1	1	0	1	false
cleaned-pair:5aba26d57796910065159c44	cleaned-form:17840323ea59b5e1c1383d90	sensory.green_tea	1	1	1	1	0	1	false
cleaned-pair:faad0975805d44e9ad98b5c7	cleaned-form:17840323ea59b5e1c1383d90	sensory.honey	1	1	1	1	0	1	false
cleaned-pair:ab7a5ac95f344661358ff046	cleaned-form:17840323ea59b5e1c1383d90	sensory.jasmine	1	1	1	1	0	1	false
cleaned-pair:683d24b3c19d77ca1b944c36	cleaned-form:17840323ea59b5e1c1383d90	sensory.lemon	2	2	1	1	0	1	false
cleaned-pair:70518694c0eb68b0c324ef31	cleaned-form:17840323ea59b5e1c1383d90	sensory.lime	4	4	3	2	0	1	false
cleaned-pair:28cce053c65a9cfc74ccf1fb	cleaned-form:17840323ea59b5e1c1383d90	sensory.mango	1	1	1	1	0	1	false
cleaned-pair:08e964ba52cdf3b62424fedc	cleaned-form:17840323ea59b5e1c1383d90	sensory.molasses	1	1	1	1	0	1	false
cleaned-pair:f1d46bdc66dd4252f6fe5685	cleaned-form:17840323ea59b5e1c1383d90	sensory.orange	1	1	1	1	0	1	false
cleaned-pair:a161cc07e763c3021e78894f	cleaned-form:17840323ea59b5e1c1383d90	sensory.orange_blossom	1	1	1	1	0	1	false
cleaned-pair:758cf26c3bd28c85f3653603	cleaned-form:17840323ea59b5e1c1383d90	sensory.peach	1	1	1	1	0	1	false
cleaned-pair:33fc795f260020c9a2d4c571	cleaned-form:17840323ea59b5e1c1383d90	sensory.pineapple	1	1	1	1	0	1	false
cleaned-pair:2088bfc09304d66e8c5efc5c	cleaned-form:17840323ea59b5e1c1383d90	sensory.pink_grapefruit	1	1	1	1	0	1	false
cleaned-pair:d0b0b3add685a9dac683109c	cleaned-form:17840323ea59b5e1c1383d90	sensory.plum	2	2	1	1	0	1	false
cleaned-pair:9d71b980a71bcd03ef9c23cf	cleaned-form:17840323ea59b5e1c1383d90	sensory.prune	1	1	1	1	0	1	false
cleaned-pair:6aa60534866d55ba3ad2a67b	cleaned-form:17840323ea59b5e1c1383d90	sensory.strawberry	2	2	2	2	0	1	false
cleaned-pair:c086784f6efa16b46f90b885	cleaned-form:17840323ea59b5e1c1383d90	sensory.wine_like_character	1	1	1	1	0	1	false
cleaned-pair:8c6bebdcc82f53fc8e724ad4	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:22d2084f01936c564e690d17	1	1	1	1	0	1	false
cleaned-pair:522f1bdde2aa47ff452daea4	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:2a4796d53a1ec4dd67daa38b	1	1	1	1	0	1	false
cleaned-pair:7d2e64dc36c4ff9fa324fc98	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:2efe147f807a984572e45054	1	1	1	1	0	1	false
cleaned-pair:a195aec269e274639a52cd8c	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:361ebef5e2a63fb75f0ef8fe	1	1	1	1	0	1	false
cleaned-pair:6172bd72df4db4b6aeab5391	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:4c591c30afa436056d0d5936	1	1	1	1	0	1	false
cleaned-pair:eb192d91b012b587111fa35f	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:545ce787c410276d227955b0	1	1	1	1	0	1	false
cleaned-pair:26558ed8797ab687362839cd	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:549819b27ee092f84cbc4dab	1	1	1	1	0	1	false
cleaned-pair:0042480b0a26a1ba956a59c9	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:5b42389ef84139ae8643af2a	1	1	1	1	0	1	false
cleaned-pair:019e217285ff5893be445064	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:5c17109d20746ad75bc1bb9d	1	1	1	1	0	1	false
cleaned-pair:818877ad772ce3cd8970050b	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:5f9c9ab19152301cb5c1691d	1	1	1	1	0	1	false
cleaned-pair:de510b571e926969e8040254	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:69c0a0a11cfe9fd86d675f3b	1	1	1	1	0	1	false
cleaned-pair:88750f8c94e66e3e8cbaa574	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:70329b1c2fb2a364d806e0cc	1	1	1	1	0	1	false
cleaned-pair:3f1de2ff66886e22543cbc15	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:7073ba391f6781ee969ea9b3	1	1	1	1	0	1	false
cleaned-pair:f09ba08a2e231c4e2732ef4c	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:73cce42f1f0e9099688b8eb6	1	1	1	1	0	1	false
cleaned-pair:4a3c7100acb857a0235a300d	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:7499aced43869b27f505701e	1	1	1	1	0	1	false
cleaned-pair:b1ac7ba671530c634b8764cf	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:7eb27e4e557ee186dd6d7cf4	1	1	1	1	0	1	false
cleaned-pair:37f8d77cfa7ab426c195c9e9	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:7f18041501a6073856a11aec	1	1	1	1	0	1	false
cleaned-pair:8f3dc66dd71f7bee8fc5e91a	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:8a259350a87f7d792da8d734	1	1	1	1	0	1	false
cleaned-pair:c74ed0da300c26191b906ca0	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:918f112d100d00dec359dcf5	1	1	1	1	0	1	false
cleaned-pair:e21af31a061e7136782810cc	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:92585bfe24e3f8d73f47b2ed	1	1	1	1	0	1	false
cleaned-pair:f7bd93bdfeec17975d2bd753	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:a87b3e348ccb598ecb71bb83	1	1	1	1	0	1	false
cleaned-pair:5d98386f3550d5c9cda4b869	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:b1fd0e776919a69ebc5c6d80	1	1	1	1	0	1	false
cleaned-pair:0e1a827df32a74bd7af29d7d	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:ba4788b226aa8dc2e6dc7424	1	1	1	1	0	1	false
cleaned-pair:5eeda98017f2c6d92a9d8aaf	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:bcff265305d5741d1a1a92ec	1	1	1	1	0	1	false
cleaned-pair:499ef4be925d11136d88d709	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:bd071899591c00d2276d2254	1	1	1	1	0	1	false
cleaned-pair:e1649cc05f0559e2db9fcf45	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:c371578fdc5ddc302a761f00	1	1	1	1	0	1	false
cleaned-pair:a7903a15ad7ae3721ee5a789	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:c877647d1eef4e2a53959784	1	1	1	1	0	1	false
cleaned-pair:a396cdd1f70052873bf59714	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:c9d64909b595547e0966e2a2	1	1	1	1	0	1	false
cleaned-pair:4377498d7c84545f911ec5c6	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:cb48108ea0d1b87a515dc3d6	1	1	1	1	0	1	false
cleaned-pair:149635c615325dd2cbc710e2	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:ccfbf54a16301979086b9893	1	1	1	1	0	1	false
cleaned-pair:7a625c9cf7618327d7270754	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:d037e316bcc269c4768e68d7	1	1	1	1	0	1	false
cleaned-pair:9695e9a3e3cd38f17c26ebbd	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:e3ae0782ba0071285ea94cdd	1	1	1	1	0	1	false
cleaned-pair:13644035fa8ad7405bf12426	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:f0dd258095f14992b8245085	1	1	1	1	0	1	false
cleaned-pair:2dcb983bb27843a7f1184289	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:f18e48678b723e80d272f37b	1	1	1	1	0	1	false
cleaned-pair:98e1bfe9997131d9ba0aedc8	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:f47fbc6c899ad112af0315b7	1	1	1	1	0	1	false
cleaned-pair:24d587a195958cbfbf761994	cleaned-form:17d792daaefae6863a5e2981	cleaned-form:f898cb1f16b1e45f23aebdd5	1	1	1	1	0	1	false
cleaned-pair:5ca4d5eb11c33cec250fb18b	cleaned-form:17d792daaefae6863a5e2981	sensory.cherry	1	1	1	1	0	1	false
cleaned-pair:4d4e9756832d306b3c76e3cf	cleaned-form:17d792daaefae6863a5e2981	sensory.dark_chocolate	1	1	1	1	0	1	false
cleaned-pair:8fdcefd763ed1bf3065a296a	cleaned-form:17d792daaefae6863a5e2981	sensory.jasmine	1	1	1	1	0	1	false
cleaned-pair:a11520f1d572a03d7b2898d3	cleaned-form:17d792daaefae6863a5e2981	sensory.lemon	1	1	1	1	0	1	false
cleaned-pair:25a932ed233bbdfe222b5515	cleaned-form:17d792daaefae6863a5e2981	sensory.lime	1	1	1	1	0	1	false
cleaned-pair:95bfd809a6dd5ef009841a8f	cleaned-form:17d792daaefae6863a5e2981	sensory.mango	1	1	1	1	0	1	false
