segmentation_group_id	effective_record_id	source_family_id	publication_layer	source_field_label	source_locator	raw_field_text_or_restricted_pointer	raw_field_text_sha256	first_pass_atom_count	first_pass_atom_sha256s	cleaned_atom_count	cleaned_atom_sha256s	segmentation_decisions	minimum_segmentation_confidence	decision_basis	review_requirement	segmentation_reversible
segmentation-field:339d17e06be39a6029b1d70b	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=96;column=7	hash:sha256:b176b019e8ab113e6e70f2d95f98168ab8f4c4148d148d3800621f6feca9ea2c	b176b019e8ab113e6e70f2d95f98168ab8f4c4148d148d3800621f6feca9ea2c	2	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8|9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	2	['740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8']|['9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:1ad378b07d2cc2a9dffecc9c	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=96;column=20	hash:sha256:b2d485f893cbaf833a2cf320d632c5b8da774ca635fd0f5dd7aeadc63a94ab15	b2d485f893cbaf833a2cf320d632c5b8da774ca635fd0f5dd7aeadc63a94ab15	3	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	3	['5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944']|['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:25d139e4a0e4b00d2ba74369	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=286;column=20	hash:sha256:b77554b83ce92b18839ff5b72502cbf41a59895823b67c7bb9cccb5a11f79bbd	b77554b83ce92b18839ff5b72502cbf41a59895823b67c7bb9cccb5a11f79bbd	2	036bd2e2d500ea3d9d4257f8c9cab1bb23556e981b89321b81d1c3437a6e01ab|e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	2	['036bd2e2d500ea3d9d4257f8c9cab1bb23556e981b89321b81d1c3437a6e01ab']|['e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:eec7ec0e19e60d4549f73877	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=5;column=14	hash:sha256:bfd5d24c735f1338db0621e205f2ff1135b54dc57d0e77dbaec5f05c2779220d	bfd5d24c735f1338db0621e205f2ff1135b54dc57d0e77dbaec5f05c2779220d	2	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	2	['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:c929ae666539000e37168d7d	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=5;column=5	hash:sha256:e60e5a8ad8595cccce5ca17e23759b0466588e306c4c5c109c6d11cb1a4e1b26	e60e5a8ad8595cccce5ca17e23759b0466588e306c4c5c109c6d11cb1a4e1b26	4	1363275b31ef49c0574a5425acce4df33e9402ec1ddfbf5a31c4e67084206ecb|779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a|f2b764032ffd79a52a80d455d5af4f90ce8b44b9885a9bbfcf66dee850f7069d	4	['609ccf84451ffb4e146e4ff8c007de3ec2ce70ff2f35519f27d7cd5eee6119e9']|['779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f']|['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']|['f2b764032ffd79a52a80d455d5af4f90ce8b44b9885a9bbfcf66dee850f7069d']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:d8637eb6f9635fce02e93094	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=5;column=7	hash:sha256:e60e5a8ad8595cccce5ca17e23759b0466588e306c4c5c109c6d11cb1a4e1b26	e60e5a8ad8595cccce5ca17e23759b0466588e306c4c5c109c6d11cb1a4e1b26	4	1363275b31ef49c0574a5425acce4df33e9402ec1ddfbf5a31c4e67084206ecb|779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a|f2b764032ffd79a52a80d455d5af4f90ce8b44b9885a9bbfcf66dee850f7069d	4	['609ccf84451ffb4e146e4ff8c007de3ec2ce70ff2f35519f27d7cd5eee6119e9']|['779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f']|['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']|['f2b764032ffd79a52a80d455d5af4f90ce8b44b9885a9bbfcf66dee850f7069d']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:d8ed4ec41fc61c71daaf2066	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=286;column=17	hash:sha256:e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	1	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	1	['e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:e1a72cc2c0d1262c42d70a2d	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=286;column=7	hash:sha256:e803b62b440d5d371e47e5a83d726778c6bcf5e91dfc4e51b63534467333b34d	e803b62b440d5d371e47e5a83d726778c6bcf5e91dfc4e51b63534467333b34d	3	0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5|17d7fcc7f74287d743f45448d7a5947dce740fd39481a69825df1b9ec68dac7f|a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	3	['0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5']|['17d7fcc7f74287d743f45448d7a5947dce740fd39481a69825df1b9ec68dac7f']|['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:6d158797d3527b23ca8e3296	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=5;column=9	hash:sha256:ef3f9a0e89c97a26e9469ae560477d99c1b2e5c7468de7fd31c9682a78a3b449	ef3f9a0e89c97a26e9469ae560477d99c1b2e5c7468de7fd31c9682a78a3b449	1	ef3f9a0e89c97a26e9469ae560477d99c1b2e5c7468de7fd31c9682a78a3b449	1	['ef3f9a0e89c97a26e9469ae560477d99c1b2e5c7468de7fd31c9682a78a3b449']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:9ce9a345ce92cb78b0a87098	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=474;column=11	hash:sha256:f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	1	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	1	['f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:d7bb7d97e2c85623003e8569	effective-b2:89fba010c6b754358c14b669	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=96;column=11	hash:sha256:ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	1	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	1	['ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:9158c86f11f17a22ee96d6d3	effective-b2:8a0c0531368ff292cf23d45d	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:2c78d904ef327534b5219a882b345d1ff240cdc4fc416ceac7ba99fb097fbe68	2c78d904ef327534b5219a882b345d1ff240cdc4fc416ceac7ba99fb097fbe68	4	4dab7dd272c9cfa89b483408aaba26b25efe7f7631ba21f00c67a43efe7278d2|9039bc6c0b3f5e0c6f926d245de4ffcb5b982291fbde548f256f60975da7adea|b7e275f86f4ec19dc7c6378c825b7181ab834e2db0dc6beb7fbf90bf53b4c1ff|f715c4a4bc3a6489602ff36a487e91f2834cd1f112ea2b7ba7fd22bbc6f87bc5	4	['51446de343eb0aacf099fb16579afb7d067176f254c58d25a0aed88d59ceca46']|['7b1291e7ed8a6f3e8aa82ce5a4176a5b1877b17e7cb62f638ac6fdddd8ecfe11']|['9430e2bd1b4b61cdd378b858e1522123ebc89569d25966c6782338aada32d15a']|['d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:a909e437bd3df65e6c0a6ca3	effective-b2:8a0c0531368ff292cf23d45d	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:8c9b19a01d8655b2be41f01949eb303a2872f451c717f6c4ff76359a00962686	8c9b19a01d8655b2be41f01949eb303a2872f451c717f6c4ff76359a00962686	49	0187cf006f58f6f8aa69b24023ca18894ba5384582b76eb54a69ad1e46402544|01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5|08b48bf43de08d676b27c2358fe37cbd2d7ea237b5ac036487f7f80171588240|0cb4aebc5f1dbbf8c3eafb34006fbc511aaf81afaff7156b8c2d3e1867b8020c|1451e8040864d3925e8ea4a67bda0df122cadeb86a1d78b8192b972abbf9b2c0|1dc2583fd0799a873323bf0f745aee485db6ae7d4bd083a8499d5e96c65eb9cb|200ea8377b4a5d95d6af451dcf12b4b2559bfd2ad9c9b78cba8acff4ea7fef0e|26b0dcbad1a5dad3370463851cc67a2debbd00dbc6327c30d0d5321d135c2318|2a0c88fdf8f92eb7e03ea0d3a93237013cd35fd4a67726cf3a396bc79dfab9dc|2fefcd0cf805b4a42cc5fe98b1ab28f9d51bd49c86eaf9d3a61b0e352c241921|360bbfa8b828f6d0fa91ee38417c93ea4476486b6bf5a7ff024c21e9cd89bb11|36d96d235da461e976d3fd42c1a7f80c0204ed166944a7f2ec14c3e51c0f1092|39c4adcf051087b8f0a2e403e1fbd237ffd76b76e345c875ac28885c699d9a0c|3c5cdb8438c853b05ac00da827b4000e3251df2d1f6aeba63849a2c5e82c832f|3cb2c981215facefa365489dd73b765ffa3d83f89ae3c823a56f97b9692fd1a7|3dad1813b12d9d7c68be548b8f1e6a25b351804999a2d269f25e553652d6aa60|40cc2efa6d60f4c25d41a215cd3a16fca4102d3ae8d382d5e25a7ebdc3850781|4529950e3cce03a46b67c9e1164cd14aaf51d864d4b05e942d7f86af604ce75c|488fa723a1c8843e439f699a3a5e39cb1607c608ffcb1c23898a09d7ff7c2709|48c56650be8bee7dd00d6a0526c4a9172064829f3250a619175177f77a038f5f|4b4e11cc0735d5727305af841fd9095f63dab30ff512e7ee2f5797949f840b0a|4c71d89a97c1b2a60765b35fd85f5c9d32eeec7c3bf89acaf5f341ae0e21fa66|527859c0ad13e24ca8c9b65edd36de55aaf1b66a5c4a1419865a5e77a9447184|593c3dbc62ffabe37d7433da7f3848be1a624c7faf1ee64cd16bc663623c6a85|6b96c083f1b96199babdee960dad2641718beeea6d7e7be562045c4c604cf7fe|6dcee0012d964ec96b4ea96a9d487a59a5bc376a39b7cdedca1a64193e491298|6e4ff9652e05bf215f7e23fc3890e6e54f59148f385df81d99347399235f7418|749d8db6581dafdf95d566e0648d0f5d55ac381122f2b4976e7d02f985ca1ba9|77cdd2206289c0439491b44d234b7cb287fda79b2ca0e5641cd62ee3ed8727b6|7876ab82ad2df908f840d321b01fe60a7891c73e45f1857e7557e6f8295482e5|7e0dab8dc60acf6a59834fd9f41ff72096ed19792f29f3072280940bb6f404a9|7e5150d40cb6a87f787c957f89d589b2ab26f45b20d65bd546420a8c113b2c08|8441b39f8b38d19332e15478d6ad84a40281587966603764afdafbe1186f4833|872bf483cf82a99880f30bc3b8e7665e6a08ee28f5d7a50856c6706a3a89dc9c|8b844ff9f3c780827d990b2e808de44e05aed28c2cfccd84775523d7d931c2ff|8e4dfdbf2e89fab01d8add26e2d27db6e21902181a733166d712efc3fb7804f2|94b0be130415b3a3ad37966cdbed6b3fbab3b36535b3033aa74047c5047da2cd|95cbba760a9259c388dff328db64054728d183682c635a48797a6ebc90b329e7|a61c254e6f4e5fe86e90ac52bee7cd8c8367b2f9b50310410f8024d29e9aacab|a91db29567403e314b4e1d8139d16dddc3f85a88a476cd117a5037e4464e9c8f|b383b87444c182b60b57d2eb2f79af2187faafb96a422abc871627b0edf0a198|c0e34454138b3b0b97077f1349200461517a286c44ee12f5778bb6c8b71ee9a3|e22fe49533702e9bb41cc9e64ff044371a2f049b4f4f7b4d67887396876e2fcf|e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5|e8c06bc705c729038b87436023e0ed17fb481187e06133586fdf75d665d2b5dd|ebcf983695346eea63258d8ab772084bb91b6d51b529ae8b00121f2fa323831c|f8c7eb1abbebeaee7f20c7d8e8c4998ead39b330684102e0c29ad427274f026e|fa95335efc80e62af256fde78c9ea22affeecf2372a7f8e6c86023362914ccb8|ff5a92eced6b9183b82f323273b22241d196ed1a9b5f5658739a316f4c8678ea	51	['00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9']|['03cdf3e00e74fb35b47208a6ea70a93f71aee892e0dceb0b273fa5c07b47f91c']|['099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed']|['0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee']|['0c274639936717793d7695ef0373039e397acdabc247d9953d3c9209a95044cd']|['0cb4aebc5f1dbbf8c3eafb34006fbc511aaf81afaff7156b8c2d3e1867b8020c']|['0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188']|['0f57ea044b812c6b509cafb6cfc0d711b6add54e364c222d3bd07c81741a5efc']|['0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496']|['2e86ba52ae062c2fa970c83e0b76c0b2c5c612ff79213fdc1c433afa17afd8ff']|['31a2d5282683edb3a22c565f199aa96fb9ffb3107af35aad92ee1cd567cfc25d']|['361ebef5e2a63fb75f0ef8fe63957d2c43031f7f9843bb7e3f95c2c3e9dde8e3']|['3748fbd132cd645a37562a4dd529c91442bfa156adcf96a311c1e1ff98f46636']|['3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b']|['41cc3739a288ee617c9334a2790f0b4d1190b50d10425b4ac9a9f5042b688f77']|['4bf24f51120e83746b93f52ead7a579cf8843d2d2dc1ac1ac70ad47e118a726d']|['545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e']|['5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944']|['6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494']|['6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f']|['7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0']|['70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac']|['740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['83a1cbb2b2d02d342042c0042aac671146b9941c09820f430afa4a338ce8ebfe']|['8df7f9a779ef0dfd414ade7bd41d8e6597e71c904e8e9d1f9ba464f205387c4f']|['95163716f595838207178682af9d39338cd210925e98f9b5fa8169ce9a1b483b']|['9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014']|['99678d4a0eeae4459688447b9f629b1c9541ddc30e4a3212e37afad559b8bce2']|['9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773']|['a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6']|['a5ad895656074bb12930374348bf903460016bcf430bf7039d7e34f0c505a7b1']|['a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27']|['a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8']|['b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c']|['b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d', '69c0a0a11cfe9fd86d675f3b0d2fbf7159d63636a12d31ccf153be249e3c8745']|['b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']|['c0e5eb15b27d73702d8c713b2eed118c8c4e06ea49fbd878bcff91037b1325a0']|['cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b']|['d1e07e66af0633f911539651356143841822593f8c57514bdd96d6547bfc2be4']|['d32d3cb5b3d2d852b56ce83fdfd2a5298ec61b0ef9abf94b4756021a1e1b2e1a']|['d5d4ffd6e1894c213a9ddb540db151e5d12e68de6482daf538a19e70a0b4e652']|['dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be']|['dd832404e8eeb90793f0369b96ed1702e0e22487a58eb4c1f285a4af5c4f6f21']|['e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b']|['e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21']|['f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7', 'efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505']|['f7e35ae9e179634fd4210e521c476588b33439e1eec9078307b2d208b1616909']|['fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC|SAFE_LIST_SPLIT	0.920000	BOUNDED_COORDINATION_RULE|GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:81432ce51cdede33061d92ac	effective-b2:8a0c0531368ff292cf23d45d	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:d5e9ceea0f47f95a13db399ca3286e5f1fb698e3d4ec4d79cc40c66023f4efcf	d5e9ceea0f47f95a13db399ca3286e5f1fb698e3d4ec4d79cc40c66023f4efcf	6	02fc89cbc31ca1334c3ec901bcb070fab3917f3da6f26cfc99f76e29d2532050|16eddf1578aee94c7b5263733073b5c63362785e77583fc4b188e5d8881fe3a3|6497a75a3b50ed4d2ac524a0b5e2fa1421878a0726419b4eb526dd75d183e223|6d33a9d4d7809052cf8c6b59c84ffbb2d16ef7452c0d403776e7fd16d8f8fc07|cd8059d7c8b50ce53881f2acdae1068bc389e9a6ad6417b08a81a9c9cbf703fb|f2d3e45dd2b1d03d5320d95c22ffa4f5ea941d89415dae38a032a7074418c7e5	6	['2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b']|['3609eddbc36b1a391389f1d1e9120f32a2bbabc811602a764f3bcb06bf6067c5']|['51b30c3940f1ac5c337c31fdbcca77a13ad88fb3b413e00041c326cb3df1aa31']|['9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014']|['c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81']|['f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:bb29ce01779c46d5971c9b2c	effective-b2:8a1bcb0e5cbd5c495b218c02	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:112dc380c2da5fa1de6a2052b368e708b4961aaecc9e823dae5a51a03679f6af	112dc380c2da5fa1de6a2052b368e708b4961aaecc9e823dae5a51a03679f6af	6	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0|156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693|1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94|398bf2a23ed4e0480b5758f1c5143a3e1b4fc9af863e929ef29c4461c9436549|d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b|e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	7	['12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0']|['156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693']|['1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94']|['31a2d5282683edb3a22c565f199aa96fb9ffb3107af35aad92ee1cd567cfc25d', 'b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']|['d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b']|['e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa']	HEAD_PLUS_MODIFIER|KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:851f0eb2ed4e61b4440cae88	effective-b2:8a1bcb0e5cbd5c495b218c02	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:31e1db2f559533b0d694c609e7055484119d5d122cf28f6c24eaeaf0f36b3170	31e1db2f559533b0d694c609e7055484119d5d122cf28f6c24eaeaf0f36b3170	4	3314473d4e4a3c40f1713798dbe3b9d353fbd79b5c2a490763f692998276aefe|533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a|7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748|ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	4	['3314473d4e4a3c40f1713798dbe3b9d353fbd79b5c2a490763f692998276aefe']|['533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a']|['7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748']|['ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:4382b9de6a1718dd8cf04c7c	effective-b2:8a1bcb0e5cbd5c495b218c02	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:ecb492a9d190ec3199648adcd26b04c310e8ebc01bc1d1964547c9dcaae7c1a6	ecb492a9d190ec3199648adcd26b04c310e8ebc01bc1d1964547c9dcaae7c1a6	5	83c553da1260159b6bee53f1ac20b5c67e45c7c74dc7f12455f28663aaa81984|a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923|c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed|d67fa139fccf2ea252621f4791ccc144e514749136e2a755e03f7ec901baa716|f4c44266a2dfad9847930615218f2811c5ee3248c6df3d3921a6d2b8e67c8bf6	6	['83c553da1260159b6bee53f1ac20b5c67e45c7c74dc7f12455f28663aaa81984']|['8c637bffdebb18b2620612b00efb26b51c9ceaf5f0084e7fb77bd85641097169', 'fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9']|['a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923']|['c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed']|['f4c44266a2dfad9847930615218f2811c5ee3248c6df3d3921a6d2b8e67c8bf6']	HEAD_PLUS_MODIFIER|KEEP_ATOMIC	0.920000	LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
