concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:434550d84680a1094739134d	1	cleaned-form:0b5df37412364415b25ad50a	1	source-form:0b5df37412364415b25ad50a	UNREPORTED	STRICT_FLAVOR	be1333400bee36b075ee3e5dffca90394e16e1092b782866d4cb3efff9fb87d0	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc		concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:08f3a3dfb648c5f643d502b8|concept-cluster:1199b9ff2cbf52ce7fbac416|concept-cluster:13124572b591a3aaf68cbd8a|concept-cluster:3b811cddd29666fb581c1e76		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4356318ec80940986131f2a9	1	cleaned-form:fc768a5cc284d568e7b6926f	1	source-form:fc768a5cc284d568e7b6926f	UNREPORTED	STRICT_FLAVOR	fc768a5cc284d568e7b6926f39b006f029f9bcc59d0002dac13ea36b7317176f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2014	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:435d1e80d5bfde80ef3a03f2	1	cleaned-form:e7e119c68e7218b473f44278	2	source-form:6b38007fcc9f9f33a43e81c1|source-form:e7e119c68e7218b473f44278	UNREPORTED	STRICT_FLAVOR	e7e119c68e7218b473f4427872683797bdc1bdf05e45804dc4eefe05d86588f2					GENUINE_ONTOLOGY_CANDIDATE		5	5	5	2	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed	2	5	year.2005|year.2011|year.2014|year.2020|year.2024	0	5	0	AFFIRMATIVE_WITH_CONDITIONS:4|UNKNOWN:1	205	false	false	true
concept-cluster:436312ea32c6575ac04aaaac	1	cleaned-form:ae2769c078df5d830288aa02	1	source-form:ae2769c078df5d830288aa02	UNREPORTED	STRICT_FLAVOR	ae2769c078df5d830288aa028d162b161b52d0d0868cd8ca284ebd8e6ee844f7					GENUINE_ONTOLOGY_CANDIDATE		5	4	4	1	family.coffeereview_kaggle_parsed	1	4	year.2003|year.2006|year.2010|year.2011	0	5	0	AFFIRMATIVE_WITH_CONDITIONS:5	105	false	false	true
concept-cluster:4367cd5c07a8b3efce0075a1	1	cleaned-form:83ab78735c9acb8cc906c477	3	source-form:1902c5f5482ebc4bf62f09bf|source-form:6ba6097e1c6f63eb5009c858|source-form:83ab78735c9acb8cc906c477	UNREPORTED	STRICT_FLAVOR	83ab78735c9acb8cc906c4770ac8fd960c5a3477cea30dbd50cddd4cb5a32c8e					GENUINE_ONTOLOGY_CANDIDATE		9	8	8	1	family.coffeereview_kaggle_parsed	1	3	year.2020|year.2021|year.2023	0	9	0	AFFIRMATIVE_WITH_CONDITIONS:9	109	false	false	true
concept-cluster:437aab4f198fbd0e4c952b8c	1	cleaned-form:c22fa6e5e54238a65a311fcb	1	source-form:c22fa6e5e54238a65a311fcb	UNREPORTED	STRICT_FLAVOR	c22fa6e5e54238a65a311fcb584a63837928b8c810a24d80462c77d281a9bb22		sensory.blueberry|sensory.raspberry	concept-cluster:4fbf77cfbdb4cc056ca482b9|concept-cluster:557d38f45550fa1facc59721|concept-cluster:6e936ceda7da6e913f196db8|concept-cluster:75ed22fb70a455bf66568401|concept-cluster:7d132d417d69472507f8af44		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:438b127f0b4d5b651ad58ee0	1	cleaned-form:d077889b6b95ffdfd374b7b0	1	source-form:917ac4086f7420fc38a35289	UNREPORTED	COMPOSITE_DESCRIPTOR	d077889b6b95ffdfd374b7b003cd57b65379c6b59b9d5ed7ebbbb48de8e8237d		sensory.caramel	concept-cluster:0081ee2a98a4549ffb6a6d59|concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:03d6a7548a67d9fa4270ccd2|concept-cluster:044f83d10bf6e64b5da2625b|concept-cluster:07f698f66952a3f8676ee97f		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2011	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4396b9866674e39b4ff7611a	1	cleaned-form:349df35533e450d3f51c4a7d	2	source-form:349df35533e450d3f51c4a7d|source-form:ec671f1bfe1857c596eb84ea	UNREPORTED	STRICT_FLAVOR	349df35533e450d3f51c4a7d446e1ca6d72b1d6fff7904ddb935394181394f5e					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.coffeereview_kaggle_parsed	1	4	year.2017|year.2019|year.2022|year.2024	0	4	0	AFFIRMATIVE_WITH_CONDITIONS:4	104	false	false	true
concept-cluster:439e341419f3c9306289d210	1	cleaned-form:41d0499c1e4e5c57f8ff4dfa	2	source-form:262b50b8289535b042fc434a|source-form:41d0499c1e4e5c57f8ff4dfa	UNREPORTED	STRICT_FLAVOR	41d0499c1e4e5c57f8ff4dfa5365e857f6862c88faee12137e7818c6458e5e53					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	2	year.2015|year.2023	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:43acd1e694cd50b3dfa7cfaf	1	cleaned-form:696e7bf2bff770382d0ce99d	1	source-form:9f13bbfe97be7090e7fa978c	UNREPORTED	STRICT_FLAVOR	696e7bf2bff770382d0ce99d05be6eb5c5d94f0aa077aad7fff27bf2ceda477a					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:43b50574dbceca1553c80e63	1	cleaned-form:3ade5155adeb8007d6a03d0a	1	source-form:774404e93c14f0a74bbbdcc9	UNREPORTED	STRICT_FLAVOR	3ade5155adeb8007d6a03d0aff85d6c8cd2f29823d33134549a655d70975fae2					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:43b61cfdd3908581da2188a1	1	cleaned-form:8a5f51d830f21470ee78bec5	1	source-form:698370dc7a8177eed674adad	UNREPORTED	STRICT_FLAVOR	8a5f51d830f21470ee78bec520af2ae66c20a2ad155a21008bcd12dc556071f3					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:43b8044ad310775b24c60026	1	cleaned-form:89830c948c625ecfaf7d9903	1	source-form:670f63d2415848b64399a093	UNREPORTED	STRICT_FLAVOR	89830c948c625ecfaf7d990378d3cce9e65ae7b92b627a74606524cd36df4e70					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:43e4c7a337ca9cc7ac5b1c9d	1	cleaned-form:3b28d0a4ff5dea88eeec97da	1	source-form:6b71f9211d29b95848a23888	UNREPORTED	STRICT_FLAVOR	3b28d0a4ff5dea88eeec97da1520ddc40557359c860af5f10733bb18ca13ce5f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:43fc4f6431523a316355d33b	1	cleaned-form:65e3807d36188d15198da588	1	source-form:7eef0624b2a663de9a3aa109	UNREPORTED	STRICT_FLAVOR	65e3807d36188d15198da588f7a9b19336f16efbe8e06ef1f3be7f3738792bb2					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2019	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:43fe7da8157ceccd2ad65ea6	1	cleaned-form:9015839e8f7a8fbd5acbbce1	1	source-form:9015839e8f7a8fbd5acbbce1	UNREPORTED	STRICT_FLAVOR	9015839e8f7a8fbd5acbbce10f323bd366af744f6d4fc8613590121b3b6f9983					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:4401093d5fdfbf8f6e53593a	1	cleaned-form:aa7d3fc6044723f3dd39867f	1	source-form:139539e04b19c49cf79282f2	UNREPORTED	STRICT_FLAVOR	76a161ea630374c5e5e4380acaf5515cbf3c3be8a48b8296f408cf9c49cf6a77	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9		concept-cluster:05a9641d70d85a03db2a3a15|concept-cluster:15e79970cda4cea9a9793459|concept-cluster:18c7ca9932be376c2ce7836c|concept-cluster:1d6052ae79d70f32455d7d4e|concept-cluster:20fce04384dc1ef133766e40		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2008	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4404531ffd23d6809630a432	1	cleaned-form:9578934202ca29a2f3cb2b4d	1	source-form:842f7457213982529bed36b6	UNREPORTED	NON_DESCRIPTOR	3c028972abf954a7a02fc9529ee79b57d77f6086eef948ea9543f83885b16166	fe41cc968e9814f57a3ee64b85ab0aed868716cca839edbd3b783753be55b3fd		concept-cluster:07bbb2d9eafe52ca82d8e0f8|concept-cluster:08f3a3dfb648c5f643d502b8|concept-cluster:139430a06d4b6a62b038932f|concept-cluster:4924d991329609f6cbc00201|concept-cluster:4fbf77cfbdb4cc056ca482b9		NON_DESCRIPTOR		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2013	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4408944d52a2c373685f9907	1	cleaned-form:25a9dba42e0fac74c3d2729a	3	source-form:25a9dba42e0fac74c3d2729a|source-form:29e0926b57af70b7cfc04255|source-form:35ba3ebab085f54654fe0480	UNREPORTED	STRICT_FLAVOR	25a9dba42e0fac74c3d2729a953f1aa36f9da55f6fa61b443d016e7bbfb5ab77					GENUINE_ONTOLOGY_CANDIDATE		13	12	12	1	family.ace_cup_of_excellence	1	6	year.2017|year.2018|year.2021|year.2023|year.2024|year.2025	0	13	0	UNKNOWN:13	113	false	false	true
concept-cluster:440f6ba00e35ebee6a0eb5cd	1	cleaned-form:8f10c7e534809bbae42ca549	1	source-form:6eb6b246e48140ec0c31c3d3	UNREPORTED	STRICT_FLAVOR	8f10c7e534809bbae42ca549e21bae2e91300fb989dfe43c64fb7ad4419ad363					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2017	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4411902c407cd22a6ab2410d	1	cleaned-form:4e30ea25cda1c18cfc423e4d	1	source-form:4e30ea25cda1c18cfc423e4d	UNREPORTED	STRICT_FLAVOR	4e30ea25cda1c18cfc423e4d9dfa57b7051a9ef311e09ed43f8e33523f3d9533		sensory.hay		sensory.hay	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:441cd3531d571955b037fe61	1	cleaned-form:c437f034d70a1f8adc70cd94	1	source-form:c437f034d70a1f8adc70cd94	UNREPORTED	STRICT_FLAVOR	c437f034d70a1f8adc70cd94699f85dc1e67b94abc72b3b108347d6f1c9d0606					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2015	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4420cd393920258776ed6a76	1	cleaned-form:292bdd381b06dfb9fee4a0be	1	source-form:292bdd381b06dfb9fee4a0be	UNREPORTED	STRICT_FLAVOR	292bdd381b06dfb9fee4a0be10048bb6e8331963b3a4ec490ce0dab333468040					GENUINE_ONTOLOGY_CANDIDATE		2	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	2	0	0	AFFIRMATIVE:2	102	false	false	true
concept-cluster:4424a1b31947977410c1aafb	1	cleaned-form:f621f457c872874a75f29a13	1	source-form:07eba5acfa9bd5989965c320	UNREPORTED	NON_DESCRIPTOR	f621f457c872874a75f29a1393b8e81afa41bfb1ce9da94543e965b22d06274f					NON_DESCRIPTOR		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:443cd6276c4b89807c1247c1	1	cleaned-form:267516501f79cd36752acdb0	1	source-form:bfe3899c407c314499024058	UNREPORTED	STRICT_FLAVOR	267516501f79cd36752acdb0121491c86ee1b70ea80a03cab07021b7e9010dbd					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2019	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:44415cc006bf366c4db02d15	1	cleaned-form:533bd5d3922e27c01b316bb9	1	source-form:533bd5d3922e27c01b316bb9	UNREPORTED	STRICT_FLAVOR	533bd5d3922e27c01b316bb938c46f1ad16b5a756e77dbf742377c86e71b5841					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2022	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:444673469d5f82015825e4fb	1	cleaned-form:6255e14abc09aa5c8882cacc	2	source-form:34dffe6fc7fb8d001201661a|source-form:6255e14abc09aa5c8882cacc	UNREPORTED	QUALITY_EVALUATION	6255e14abc09aa5c8882cacc761f506793fe5f5b329ae23d38482ae8bd046e45					QUALITY_OR_STRUCTURE_ATTRIBUTE		7	7	7	1	family.ace_cup_of_excellence	1	5	year.2008|year.2015|year.2023|year.2024|year.2025	0	7	0	UNKNOWN:7	107	false	false	true
concept-cluster:444d1a40258162540e8f3120	1	cleaned-form:e7573693802d0e9eee154f37	2	source-form:2806ff3fb01a1836a1ddf90a|source-form:e7573693802d0e9eee154f37	UNREPORTED	STRICT_FLAVOR	e7573693802d0e9eee154f378abe280ad387faf4a24951465f9f5e2b70457d4d					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.coffeereview_kaggle_parsed	1	2	year.2012|year.2017	0	2	0	AFFIRMATIVE_WITH_CONDITIONS:2	102	false	false	true
concept-cluster:4457b102a5589dd1168dd982	1	cleaned-form:52f9f23c45b58c61bbe90e74	7	source-form:033ac2b17ffbfc3a7a136c88|source-form:3e4f01ffa53e1edd51ea46d9|source-form:502543fda502dd4a594a40b8|source-form:52f9f23c45b58c61bbe90e74|source-form:77eca78ddcbd585d85f66dbb|source-form:cd4777be2143b9ccc50a2c9f|source-form:fa0dce8b386b112e9eb7a0b7	UNREPORTED	BROAD_SENSORY	52f9f23c45b58c61bbe90e7437d16a01a7064d63f7f71eae8b8f89295f9939e4					QUALITY_OR_STRUCTURE_ATTRIBUTE		62	50	50	1	family.ace_cup_of_excellence	1	5	year.2022|year.2023|year.2024|year.2025|year.unreported	0	62	0	UNKNOWN:62	162	false	false	true
concept-cluster:4457cef176ae79b9e6caa40a	1	cleaned-form:96747af46fc7032f991fed19	1	source-form:180acf4e87349d831f987eec	UNREPORTED	STRICT_FLAVOR	96747af46fc7032f991fed19df034cd8ac964489d08d7d8598dedbf298119839					GENUINE_ONTOLOGY_CANDIDATE		5	5	5	1	family.ace_cup_of_excellence	1	2	year.2021|year.2022	0	5	0	UNKNOWN:5	105	false	false	true
concept-cluster:446a5b7b2d62a3059cc0e8d4	1	cleaned-form:d95cf0cfc7013912cab49fb9	1	source-form:d95cf0cfc7013912cab49fb9	UNREPORTED	STRICT_FLAVOR	d95cf0cfc7013912cab49fb9dea3e6aa0c41f8f42f77f80844b40fbd12e23848					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:446ce3fef58338d0b4e73aac	1	cleaned-form:7a9989567cf3993ff50183a8	1	source-form:526d7deef4a4eb51a2dab212	UNREPORTED	STRICT_FLAVOR	7a9989567cf3993ff50183a8612ce4e8cb7d82ac7c1774b90987426239d8e201		sensory.bergamot|sensory.cinnamon	concept-cluster:06f67cbeba73d9732663b7fc|concept-cluster:2f18624b812505de9c072272|concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:452a81e9e6a401e4d95e3d66|concept-cluster:460c490805e120bf25b3c38d		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2020	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:447866d8cc42a19512fdbb31	1	cleaned-form:61db3b7a04b14d5e2815b556	1	source-form:077ba5690df3d69a452e6013	UNREPORTED	PROCESS_OR_ORIGIN_METADATA	61db3b7a04b14d5e2815b5568fe940914478619b33b979501cc647d8ecbc2cf0					NON_DESCRIPTOR		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2004	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4483a4f9da473239f0f702c8	1	cleaned-form:b140a69d6117224d6d499f33	1	source-form:f588a2cfed86e3cebaa308af	UNREPORTED	STRICT_FLAVOR	b140a69d6117224d6d499f3383935cad516e6dba5088e3a98904b51804bc692c					GENUINE_ONTOLOGY_CANDIDATE		2	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:4493901338f3762775f53f97	1	cleaned-form:125055ed38a0bdfd7c715956	1	source-form:b2580740b219142123e0ae92	UNREPORTED	STRICT_FLAVOR	125055ed38a0bdfd7c715956ecbce865d7299e09596e04558443675fa12e9334					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2003	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:44b1ace4a57ba112fb78f0e6	1	cleaned-form:8e0a868e7050ccbf9cd601c6	1	source-form:e1a9e187f0f8dd13f1e98727	UNREPORTED	STRICT_FLAVOR	8e0a868e7050ccbf9cd601c6e5e5a0381f67fd3644fbc26876947efe5aa13731					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2013	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:44b56b65f42cb1c682380971	1	cleaned-form:897dbed53e755086a85d85aa	1	source-form:e7e769673703e38dd561cb4a	UNREPORTED	STRICT_FLAVOR	897dbed53e755086a85d85aad1cfcf3ffec7a879bc73887d7a6b435e2aaf7b34					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:44c47ddb112394e9498fe07d	1	cleaned-form:f620e6b1c46c906f2fbb23f5	1	source-form:0c79d8d16d6e84a41a913b56	UNREPORTED	STRICT_FLAVOR	f620e6b1c46c906f2fbb23f5d755257acbb4f9e50c51db5e139d3139261e3662					CROSS_LANGUAGE_REVIEW_REQUIRED		2	2	2	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	2	0	0	AFFIRMATIVE:2	182	false	false	true
concept-cluster:44d1d959c9c8d6875f2261a7	1	cleaned-form:08be691a0ed2f04808bd5b3d	1	source-form:1abbbefb6a4cb12851ebfccb	UNREPORTED	NON_DESCRIPTOR	7c139c481ef6902491c08fbdfd5b8872f948a7b3ca5f42f045b402151d9a4c24	447f7f5c325ea17e635bef91bac42e27c55490450f38f1815d8d6c0bb36687ac|533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d|f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	sensory.bergamot|sensory.jasmine|sensory.lemon|sensory.orange|sensory.plum|sensory.sweet	concept-cluster:5d5003963af32a5efcf0d4f5|concept-cluster:729c7eaf769a42f7e6eec803|concept-cluster:8f6cad51d83cea41f84a85c3|concept-cluster:c87d3f24065a3faa6c5c759d|concept-cluster:d4de31bbc7198b47172036af		NON_DESCRIPTOR		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:44e3307f4becc1f1d4bc5679	1	cleaned-form:6c7b740e0bdc4246aa7f49ed	1	source-form:6b535aa003734e65e08bc7df	UNREPORTED	STRICT_FLAVOR	6c7b740e0bdc4246aa7f49ed5a4eb7499921810f8e782fb332f125a4d3a6ca3e					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:450fc8a43751ac6b7680e4af	1	cleaned-form:d6d3dac3159e83b2d78b1f01	1	source-form:d45cf8b4cdf610fbb37c8fbe	UNREPORTED	STRICT_FLAVOR	d6d3dac3159e83b2d78b1f013f33195d1843116aa7ec728183ef9468ded814bc					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2014	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4519d50a9a4b94812417d423	1	cleaned-form:ab19dcf9e789541c8e7e2db4	1	source-form:ab19dcf9e789541c8e7e2db4	UNREPORTED	STRICT_FLAVOR	ab19dcf9e789541c8e7e2db41817dcd8b686b839063165cd93a2c87b79bc4a0f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2013	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:4523aed9f18c3b70e7c6ab5b	1	cleaned-form:0c114989a0e91545dc317104	2	source-form:0c114989a0e91545dc317104|source-form:dfe3d13055aad277e05dc388	UNREPORTED	STRICT_FLAVOR	0c114989a0e91545dc317104dc65d14d75f7a223dc454282d14010079061754f					GENUINE_ONTOLOGY_CANDIDATE		11	11	11	1	family.coffeereview_kaggle_parsed	1	7	year.2016|year.2019|year.2020|year.2022|year.2023|year.2024|year.2025	0	11	0	AFFIRMATIVE_WITH_CONDITIONS:11	111	false	false	true
concept-cluster:452a81e9e6a401e4d95e3d66	1	cleaned-form:f8c8993588f9c5c59d048cdf	1	source-form:c980aade50466bdd3a22f7ef	UNREPORTED	STRICT_FLAVOR	f8c8993588f9c5c59d048cdfa677a2cafde56d7df60825b9406e1a60f40d73bc		sensory.bergamot|sensory.grapefruit|sensory.lime|sensory.orange	concept-cluster:06f67cbeba73d9732663b7fc|concept-cluster:2386d13de8536545df50145c|concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:729c7eaf769a42f7e6eec803|concept-cluster:807b1c4aaa6fbbcbdd293d86		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2012	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:452f26ff648d1478c81ed5b9	1	cleaned-form:baa3d9e56c2ce375b8dd70e5	1	source-form:baa3d9e56c2ce375b8dd70e5	UNREPORTED	STRICT_FLAVOR	baa3d9e56c2ce375b8dd70e5035a7edc8e90685731e89d608fca216c4ba6bd3a					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2009	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:452fa800fb763e1f5fcdf041	1	cleaned-form:e8a8be57430788d94240e0fa	1	source-form:9f7d67c7f1f1f11a45e011a1	UNREPORTED	STRICT_FLAVOR	e8a8be57430788d94240e0faea5cc2324d7171938b923e70ac165d2ac03adcc2					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.1997	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:45318db37e302981c85934e3	1	cleaned-form:4f82a8f006bec89583ddb8bb	1	source-form:4f82a8f006bec89583ddb8bb	UNREPORTED	STRICT_FLAVOR	4f82a8f006bec89583ddb8bb4dd098dab9708c1310e786be096549a83b1e6036					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2012	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:454ba1344c455a43e0200503	1	cleaned-form:6a752bc98404cd337c253288	1	source-form:6a752bc98404cd337c253288	UNREPORTED	STRICT_FLAVOR	6a752bc98404cd337c25328809362a154643dbd2f92db0020a16047bbac6b7d8					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2002	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:455c456c156d0e96b9a7eef8	1	cleaned-form:5c44d42dc4c9146ca9bca28a	1	source-form:5c44d42dc4c9146ca9bca28a	UNREPORTED	STRICT_FLAVOR	5c44d42dc4c9146ca9bca28a6b39acd1db16a4a2166bdc2e704fd309b5757084					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.frontiers_cenicafe_lengupa_trained_cuppers	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:45645290c7a804cba8a5422b	1	cleaned-form:c0593ca6a19ce0a2e1840dd0	1	source-form:c0593ca6a19ce0a2e1840dd0	UNREPORTED	STRICT_FLAVOR	c0593ca6a19ce0a2e1840dd0267c49e743d4bd256745b522b85735e7e8da0d2d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:4578b88a426b906407e33ff6	1	cleaned-form:800ddd4b453c9c7588d5c116	1	source-form:4a24df8cf36879f4d5fb6152	UNREPORTED	STRICT_FLAVOR	800ddd4b453c9c7588d5c116d7e6e89aa9772c7390c0662339905c567bf02e27					GENUINE_ONTOLOGY_CANDIDATE		2	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:457c3ca75643cd1930908459	1	cleaned-form:4fbd6c3273074d96f5e4c60b	1	source-form:3beecf2907c843d4a1ef2460	UNREPORTED	PROCESS_OR_ORIGIN_METADATA	4fbd6c3273074d96f5e4c60b5f90242b63c1ac34ccc920dd748e4c09117e5cd9					NON_DESCRIPTOR		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
