cleaned_descriptor_assertion_id	source_descriptor_assertion_id	snapshot_version	source_dataset_id	source_family_id	source_route_id	source_artifact_id	source_file_sha256	source_locator	effective_record_id	coffee_identity_id	edition_year	preparation_service_id	publication_layer	source_field_label	source_field_text_sha256	atomic_source_text_sha256	source_native_form_or_restricted_pointer	cleaned_lexical_form_or_restricted_pointer	cleaned_lexical_form_sha256	semantic_class	canonical_mapping_state	canonical_concept_id	cleaned_descriptor_identity	mapping_confidence	segmentation_decision	evidence_tier	rights_state	panelist_identity_sha256	panelist_sample_observation_sha256	roast_evidence_sha256_or_state	counts_as_cleaned_assertion	counts_as_record_unique_cleaned_descriptor	publication_duplicate_suppressed	human_reviewed	expert_adjudicated	model_eligible	cleaner_version
cleaned-assertion:6a69c5c74dec36dfe58e9fc3	assertion-b2:a6494b8c2bd79b52ec7ddafc	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:d16e36b624729636e9a0583e	d16e36b624729636e9a0583edf4eaa13dcfc8acfae7a5b76e58c70801a42633a	html:item-attr=Overall;index=1	effective-b2:f8d98dd049b5b756649e66c7	coffee-b2:0cb7c9e5be46c02b7fbc2f7e	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	ff2b453ed32f5096e75da61c4071ef350f567161e2925275a0ca7a4f14c1f2c0	2b1f3f0b7afa26e4a824521353a48880a0dbb7c6f7a371056fbde0c6ee03f407	hash:sha256:2b1f3f0b7afa26e4a824521353a48880a0dbb7c6f7a371056fbde0c6ee03f407	hash:sha256:85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.peach	sensory.peach	1.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a6d231757c23685d38ded52	assertion-b2:5332ce450a81e0feb2075621	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:41250204270be3b3723562a9	41250204270be3b3723562a9b70ed363aafccc19742ae7c2e1a26d075e6dcdc8	html:item-attr=Aroma / Flavor;index=2	effective-b2:b34ce9d85335018a975c1f6b	coffee-b2:3941614fc86602b624356438	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	c091fcba3fb287a897c89b2dd66c7eb483fae256fa21622b7afa02b4ce79ec89	c2d3bfa8443653d91c5848b16054010e37bb818135bcfc937da1884086c0db21	hash:sha256:c2d3bfa8443653d91c5848b16054010e37bb818135bcfc937da1884086c0db21	hash:sha256:4d1608c849f1a4968565d5019e500b9c3541f654c33ac9d096b610d27229499c	4d1608c849f1a4968565d5019e500b9c3541f654c33ac9d096b610d27229499c	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:4d1608c849f1a4968565d501	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a791a09583755447ded17ad	assertion-b2:11806c0f4c35f9561986ca74	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:6112eb00af05e9e3d3f1d24c	6112eb00af05e9e3d3f1d24ce5cdf77fe6ed2585c85d16a4f6fb0fc492d101db	html:item-attr=Acidity;index=3	effective-b2:ea27b69abdbc4e4c5c727258	coffee-b2:85997b6e2b6dc77a93eb3587	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	13d51426ae01b7994036f14a539eea7167fe7c025389cb5e3111147000636404	83e056c413b4c41031cc097bd35cbb5ba2613fa885b9cc08d1e07c4ca11a910a	hash:sha256:83e056c413b4c41031cc097bd35cbb5ba2613fa885b9cc08d1e07c4ca11a910a	hash:sha256:043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:043d97d69419bd79f3b5c1d8	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a797e225000c2dba2e2996b	assertion-b2:f21d51dd5259ad97b76994bb	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.explicit-top-jury-detail	artifact-b2:ad74bbdd0328fb008b35eab4	ad74bbdd0328fb008b35eab4eb17f8d83138a0d8404f1414451df977cce2f8b3	html:Top Jury Descriptions;section=3	effective-b2:8bcb224f4db389ca00e50371	coffee-b2:f5dfd590995eb8f965d3a00f	2017	CUPPING	PRIMARY_JURY_DESCRIPTION	Other Features	b37760451b704e1bfb5883b99cfa19e513df6ab60bfebcfb1c1cc196e3514f46	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	hash:sha256:a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	hash:sha256:a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	BROAD_SENSORY	ONTOLOGY_CANDIDATE		cleaned-form:a7ec7f3ae09187df17173620	0.000000	KEEP_ATOMIC	P2	PENDING			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a7f777a9ba3c8c044861c8f	assertion-b2:6612ec5f3027302902666c8c	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	artifact-b2:85df699ea18f5849ef310410	85df699ea18f5849ef3104100a20570d5df13e7d6cc7ce53e20c3df8a5219150	sheet:All Panelists#row=165;column=7	effective-b2:528b35ff0427ba0d103b481f	coffee-b2:ca65ca387e19225657d95e65	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	8b9b46346ce8b3410e43ae177f5ae99c3ba17f4bf5dec432794ab4090ab4d4b1	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	hash:sha256:740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	hash:sha256:740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.cocoa	sensory.cocoa	1.000000	KEEP_ATOMIC	P1	AFFIRMATIVE	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	ce83d1b0b0049985437ddc08032c076f11d8c9e60281207d57729c6d79ba75c4	hash:sha256:53e982251b5e24fc3cc224774d203b681bd1363512fdcc93842a7e2be3f1b5b0	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a851cd2362faf96b7208da1	assertion-b2:98192e9f12258218badd628c	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	artifact-b2:85df699ea18f5849ef310410	85df699ea18f5849ef3104100a20570d5df13e7d6cc7ce53e20c3df8a5219150	sheet:All Panelists#row=77;column=11	effective-b2:ca0c60a25fb02be913452c0b	coffee-b2:559d995330017c61e3c78944	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Acidity description	9a7747335ab201696b2b3d7488bb78aa58497bf2f64c1e0c1c8d84183581fee2	9a7747335ab201696b2b3d7488bb78aa58497bf2f64c1e0c1c8d84183581fee2	hash:sha256:9a7747335ab201696b2b3d7488bb78aa58497bf2f64c1e0c1c8d84183581fee2	hash:sha256:a6b2cbeb7f34e8016cd93172571ff245881c907185f69326b176b32cb5aa972b	a6b2cbeb7f34e8016cd93172571ff245881c907185f69326b176b32cb5aa972b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:a6b2cbeb7f34e8016cd93172	0.000000	HEAD_PLUS_MODIFIER	P1	AFFIRMATIVE	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	7b6b2c29c66584290df0907b06fd3276b653f50f81593f5c19aff6713e7cfc71	hash:sha256:0aa86745237dbd7a2c79abd945066dd259c1007565a69f6acf166e969eaa8525	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a8edeb3706ce251cae483c2	assertion-b2:94d6d91c11fc88c446744d9c	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:5944bba35ba77d51749f8457	5944bba35ba77d51749f8457f8a4486f940228ee15b1c61611c85dd299c25f72	html:item-attr=Aroma / Flavor;index=2	effective-b2:08f7bc514927be6c4a9a0337	coffee-b2:0f550e4830ef091b9f7c7b75	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	b66fecdddd1ce66f1375287f525986b677c5906b502e8d6504a21d3bc3c0f2ba	b05499af697f339a573aad3a35319bd00d7d3dd18a0de1de0d0be8ea2a527ca1	hash:sha256:b05499af697f339a573aad3a35319bd00d7d3dd18a0de1de0d0be8ea2a527ca1	hash:sha256:550b8ce3d164393f314eb1ba5a8cc74face29b90f9c94242c7182c448aa6a4c1	550b8ce3d164393f314eb1ba5a8cc74face29b90f9c94242c7182c448aa6a4c1	STRICT_FLAVOR	AUTO_MORPHOLOGICAL	sensory.blueberry	sensory.blueberry	0.980000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a95504a016db980fec18f1d	assertion-b2:1b2a2e9e573b2d5d18d0c982	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:7b9ecac32dcb4cbd48bf27d2	7b9ecac32dcb4cbd48bf27d20c7703f8d0947120d4fd9429fd35a05933b03f7a	html:item-attr=Acidity;index=3	effective-b2:e007570193f4ff521c56d45b	coffee-b2:3c9fbaf2905a1160de7f6c89	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	bc02f83adc1b3d780b46bc4780d356e6c44ecd6b18197eeff56398c431a9a882	44a41bce228dc28e836dc335963d03ee8e865263a7999c08e92d02d0c307ae66	hash:sha256:44a41bce228dc28e836dc335963d03ee8e865263a7999c08e92d02d0c307ae66	hash:sha256:cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b	cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:cb48108ea0d1b87a515dc3d6	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a9af5eed4ffa5b8bf9ee658	assertion-b2:7148c4c1aa5ce0258618857e	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:6f3358cf0c1a11314ac4f5ca	6f3358cf0c1a11314ac4f5ca322882e51627f4cd15dc39f78e1af32c371b1115	html:item-attr=Overall;index=1	effective-b2:fffc8983e0dd32c5795d64f9	coffee-b2:589ecea91b6b2d921645c65e	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	3610560260d933b961da029918f102547c5a16efa22931d1bf4f311e5b5790bb	abf61b12b0266e8e76b502ff0cdbc55a43bedea98531066d6f7852b1c27d262f	hash:sha256:abf61b12b0266e8e76b502ff0cdbc55a43bedea98531066d6f7852b1c27d262f	hash:sha256:2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.cherry	sensory.cherry	1.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a9b3944b2ca0d6ada35f648	assertion-b2:d8b463ec53702cd557758fe0	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:7d21668816c38563643b9777	7d21668816c38563643b9777350601e751d072eb83367dddb45c540c1f969eca	html:item-attr=Overall;index=1	effective-b2:04432495c1dc41f665a06d0a	coffee-b2:7bae0ff8eccf1cd5772be0a0	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	6b5bc7277cd1196ceb0e65a3ac085657190b8ee6417d518cce284feb4d5f647b	dca40757d00d1d85634daa896b0947fc9ef6033fad5a09340c6dd555094f826d	hash:sha256:dca40757d00d1d85634daa896b0947fc9ef6033fad5a09340c6dd555094f826d	hash:sha256:a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.caramel	sensory.caramel	1.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a9bbcc988ce30848629f415	assertion-b2:91592b7e37d9b70431a3f4a8	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:e996db5eded7b080bf0b58c9	e996db5eded7b080bf0b58c9915765d25a26ba23420258820a2fa7ee32350c26	html:item-attr=Acidity;index=3	effective-b2:624ca8a7c513e3c9718ca68b	coffee-b2:5a4be46f12239ef1029d05bd	2012	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	658676e2b76cc51b91e63f1162bea5820e9264490773e29f4da0c3a5df5853dd	2815b99166402f1caf677abea2c30d282e7c8793063bc74f85606e1ed67f4783	hash:sha256:2815b99166402f1caf677abea2c30d282e7c8793063bc74f85606e1ed67f4783	hash:sha256:56dbd49b3e77163dc502af1d546801eaf7cda82dad37cd68779b00e00d17423f	56dbd49b3e77163dc502af1d546801eaf7cda82dad37cd68779b00e00d17423f	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:56dbd49b3e77163dc502af1d	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6a9be7693ed1f5fe01159d53	assertion-b2:ef755758fb44d6dd40f1c390	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:9c218adfa560638cc4886038	9c218adfa560638cc4886038b6a6be0bf7fdc94963e1b9038f42873a050168db	html:item-attr=Overall;index=1	effective-b2:b5b9f76f3d3019112e9d0c82	coffee-b2:27458fd5e62ea9cf79dbc3a7	2024	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	de26a1cae6570bc24bbb48ed408001d624d51e372bdbe0d31c8c21153138f2e6	f8c7eb1abbebeaee7f20c7d8e8c4998ead39b330684102e0c29ad427274f026e	hash:sha256:f8c7eb1abbebeaee7f20c7d8e8c4998ead39b330684102e0c29ad427274f026e	hash:sha256:9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773	9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.raisin	sensory.raisin	1.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6aa24da2cec8ef55a6d97998	assertion-b2:d490042d9403e1ce8370faff	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:6207b994fb1d42f5db2e0f20	6207b994fb1d42f5db2e0f20ffc7feacc07cca3026776b5baa5f174e74ce0c8a	html:item-attr=Aroma / Flavor;index=2	effective-b2:14e1432a470c8a9b48c35709	coffee-b2:8567f47d8cbf97271dab0652	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	0543e5502d12cd4f3991a898a4e45c73d236e49b5273d57aa63be671f9257c22	4c71d89a97c1b2a60765b35fd85f5c9d32eeec7c3bf89acaf5f341ae0e21fa66	hash:sha256:4c71d89a97c1b2a60765b35fd85f5c9d32eeec7c3bf89acaf5f341ae0e21fa66	hash:sha256:efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.lime	sensory.lime	1.000000	SAFE_LIST_SPLIT	UNRESOLVED	UNKNOWN			UNREPORTED	true	false	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6aa9ffe0d11b9d6adb3e4923	assertion-b2:aa2509ab931f498484ad4c9b	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:494e8624e1ba3c3485037563	494e8624e1ba3c348503756363bde73232325678b69104a3081b917bb8614be9	html:item-attr=Overall;index=1	effective-b2:68d08f84f47fbd8719c8ccec	coffee-b2:25ce52e28f778ff976cffb69	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	fab1fe0395b2e48103138fee0cdd1050ebc116f6dafd49efefc781d6542cce2f	6735f0e0ad41dae8946bf677fa11f7aeffa021822dfddb2b8b689d249cffb3b6	hash:sha256:6735f0e0ad41dae8946bf677fa11f7aeffa021822dfddb2b8b689d249cffb3b6	hash:sha256:e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.grapefruit	sensory.grapefruit	1.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	false	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6aac89395b098a4444e74233	assertion-b2:910f311900357666a2c801ea	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:08517147e238066ff8943836	08517147e238066ff894383615ea4d3a85ce8086055ee6d8277887c239e0e326	html:item-attr=Acidity;index=3	effective-b2:2b22b88e61a41b3d473fd0f0	coffee-b2:394ea5ee675297e1ce0303d7	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	026e92b78e858aaefe9b54edc426b74609d9ed521a40bf67d1667099c5f77a65	55848726df84febf55c8547a5008f40b926bc29eb4ef6171022ea300ac901d70	hash:sha256:55848726df84febf55c8547a5008f40b926bc29eb4ef6171022ea300ac901d70	hash:sha256:918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:918f112d100d00dec359dcf5	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6aaf57790cc79ba70e9c6ba8	assertion-b2:d7af0dae174fcf56945af9e9	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.project_origin	route.project-origin.current-lot-table	artifact-b2:7513f5ee31b0a0438262d0c0	7513f5ee31b0a0438262d0c01a0c87578022558ccbeea144cf0126b3be4efe60	html:table-row=33;field=Cupping Notes	effective-b2:0396953e42d391d2417280be	coffee-b2:0372b1d4969fe41002c3dc60	2026	CUPPING	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	Cupping Notes	ab54f95467b86c3e2fbbbe6fb0fc62c79aae91bf5be616967a76f4d7f6bf3b3d	24adb72e01fdfe2552cafb34cbbb9679ca92759d0b3d9407b448c6ae92c3983b	hash:sha256:24adb72e01fdfe2552cafb34cbbb9679ca92759d0b3d9407b448c6ae92c3983b	hash:sha256:0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.grape	sensory.grape	1.000000	KEEP_ATOMIC	P4	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6aafc418c12e560458a6f6e7	assertion-b2:4f54ac149193c9379ac682b7	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:ce225ffd88804121931f8c99	ce225ffd88804121931f8c99297d65ccbd5afb9e9951a62a27f251d716e7dab9	html:item-attr=Overall;index=1	effective-b2:73a28e7e75506cf6add9c3c6	coffee-b2:4e1d6df5b62361a1ababb737	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	c005889b89df1ca1297aa1324ec0bc13a99bb16a30264afc87e6aea12a0a1982	be18ed0be30737db396f26537b94c92b08b7841dc287412f510b55071cb2873b	hash:sha256:be18ed0be30737db396f26537b94c92b08b7841dc287412f510b55071cb2873b	hash:sha256:f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:f6c544f14cf432eb80745e96	0.000000	SAFE_LIST_SPLIT	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6ab4a06c6abbdc361b0a0ca0	assertion-b2:f299f3dafe52c1c130570105	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:d2e3747f5f374e996dc9ddf6	d2e3747f5f374e996dc9ddf664b6d1a0f81b6e5566efab95e0f4535f98b6d322	html:item-attr=Aroma / Flavor;index=2	effective-b2:28e3f8432b3514387c190607	coffee-b2:a550e3fc44b85e6b32462b2e	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	108620c52154f56ec312441360d3320eff3e0781973bd8fbef1a3008e70cd635	193e5e1cb2367d43d35155afb6af96cb40f76dead96873f853562e62e789c7d7	hash:sha256:193e5e1cb2367d43d35155afb6af96cb40f76dead96873f853562e62e789c7d7	hash:sha256:98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:98a4f7655958a385a0667bad	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6ab4bf4bf38bccb8a592c96e	assertion-b2:75613c5fa1a25cccb6b7d091	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:051cfcf957696bda540b3d7f	051cfcf957696bda540b3d7f5fd211f4a0ee162cb156f3cf35fd0510d7b95d41	html:item-attr=Acidity;index=3	effective-b2:e3696b346c6f3aaadeeb86e7	coffee-b2:061345c69cfe931bcb5209c5	2013	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	8d4dde22e107ba823b9914fc847acc6104fb36ddfd25f5b54621c5f5a46c171e	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	hash:sha256:f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	hash:sha256:f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.lemon	sensory.lemon	1.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
cleaned-assertion:6ab9d650b8af7bb05d7a650e	assertion-b2:f1be73fd1d4fdb8dd5b9c072	professional-descriptor-candidate-v0-20k	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	artifact-b2:97e8fd89508ef3f4a09b29b5	97e8fd89508ef3f4a09b29b5e9922967ae565dd11b8164bf4fe9ecd71c2a0359	html:item-attr=Aroma / Flavor;index=2	effective-b2:2e6bc84ead70f4d264969772	coffee-b2:fa86ed56829b2684aff8cdb4	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	eeb40fad3d1a51c533477f127aa5c3c19fb974d206d0a6dff66afa04cda3aba9	4a30a558c615f59f38a7bab6fc4819b91428bd1308d6df753e7b089da5b823c5	hash:sha256:4a30a558c615f59f38a7bab6fc4819b91428bd1308d6df753e7b089da5b823c5	hash:sha256:eea75a667946f60933926291dab5189fe78aab2868362c8001b697db6057df9c	eea75a667946f60933926291dab5189fe78aab2868362c8001b697db6057df9c	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		cleaned-form:eea75a667946f60933926291	0.000000	KEEP_ATOMIC	UNRESOLVED	UNKNOWN			UNREPORTED	true	true	false	false	false	false	batch3.restricted-semantic-cleaner.v1
