descriptor_assertion_id	source_dataset_id	source_family_id	source_route_id	effective_record_id	coffee_identity_id	edition_year	preparation_service_id	publication_layer	source_field_label	source_locator	source_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	source_language	original_descriptor_class	segmentation_decision	segmentation_confidence	segmentation_basis	cleaned_atom_count	cleaned_lexical_form_sha256s	semantic_classes	mapping_states	canonical_concept_ids	decision_methods	mapping_confidences	semantic_cleaning_disposition	review_requirement	evidence_tier	rights_state	counts_as_assertion	counts_as_record_unique_descriptor	human_reviewed	expert_adjudicated	model_eligible	panelist_identity_sha256	panelist_sample_observation_sha256	roast_evidence_sha256_or_state	restricted_text_available_for_cleaning	cleaner_version
assertion-b2:45b5a95cfac736bbd01c21dd	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:f6aa77e26a9bd04b569431f2	coffee-b2:a44d90719a97a21772f06724	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=155;column=7	0388b2a54dd4761e89b6641f9e7c130c35ad8f62e84dadbcfe0a000221882722	1a5afeda973d776e31d1d7266f184468f84d99bed311d88d3dcb67015934f9f9	1a5afeda973d776e31d1d7266f184468f84d99bed311d88d3dcb67015934f9f9	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	1a5afeda973d776e31d1d7266f184468f84d99bed311d88d3dcb67015934f9f9	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	2a2d7058a38a41243cd9253a9e8d18e37b85b0c06f477c4024dedaa00f85eb9a	hash:sha256:b9b9cee26642b955bccca076de3a96bc55330133f8f3a3605762827990bde3d8	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45b6b4c8f763c3b4c38bbed6	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:db6427fef20e14a0372dfe4a	coffee-b2:702084e32dca832a6b2010f2	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	12ce6fda8fb205a478f23a52e516816a7fca82d4876f0a6dd3a5d4bd26e6243d	4c71d89a97c1b2a60765b35fd85f5c9d32eeec7c3bf89acaf5f341ae0e21fa66	4c71d89a97c1b2a60765b35fd85f5c9d32eeec7c3bf89acaf5f341ae0e21fa66	en	STRICT_FLAVOR	SAFE_LIST_SPLIT	0.960000	BOUNDED_COORDINATION_RULE	2	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7|efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	STRICT_FLAVOR|STRICT_FLAVOR	AUTO_EXACT_CANONICAL|AUTO_EXACT_CANONICAL	sensory.lemon|sensory.lime	AUTOMATED_SAFE_RULE|AUTOMATED_SAFE_RULE	1.000000|1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45b9e247a12a21a1c190b28e	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:c2578a7b47a1bba2e3ad1b40	coffee-b2:fdfe821779551e1e418a7a67	2019	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	67eecab8f12da023f3b4389c48ed427f2e904a27fc96f5ed9530112d8668d7d9	6eaf141afb05baff85d459d00518f8503a680def287d9ccd25f24010210e4b2d	6eaf141afb05baff85d459d00518f8503a680def287d9ccd25f24010210e4b2d	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	6eaf141afb05baff85d459d00518f8503a680def287d9ccd25f24010210e4b2d	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45b9e78bf58f91e7df987ef1	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:b43b6c00f6db7e4cd43f9722	coffee-b2:ddb9a93b362a077862cdf04e	2024	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	928ceb70917d92dd330928ea33845953f03419516294c38b57949fc9fc3e0668	c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5	c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5	QUALITY_EVALUATION	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45bb602416719f7754d4990c	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:66ac21dba7c71ab40f708a6f	coffee-b2:960819876f44d0fe07adcccc	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	6beaa3f8a0360a38b87192461011550447450315d4da45cbc7f7c3df7d89dcba	3286c4d8de65299a5aec507c0460b8f11c857e3d6e06f2249c4f7932f290563c	3286c4d8de65299a5aec507c0460b8f11c857e3d6e06f2249c4f7932f290563c	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	5140d5c504538eca8b8c770675f87b11737e4ff12e08ec9251b19a7be559da43	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45bc51a177551bf2f8d85789	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:0f4a0ca6d6bbcc5bf3a3bfd8	coffee-b2:f1facf00426025ff52d595cb	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	ed71bd755a0b78d41b57201eb924dd1390772f129ddbc079d11629dbddc9c4a2	e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5	e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	BROAD_SENSORY	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45be78fac3f405eca9297b69	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:18f3f637a92a8ba39ee2c8d3	coffee-b2:49fba172a783af0c25dcb529	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	b5f48314fa2f6790d531c7336a5598fb6b4963efb853ad1a1424ebf03a417934	e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5	e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	BROAD_SENSORY	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45c6672e9761afe9fc8d7867	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:a8891a890c9eaba3f5741244	coffee-b2:b48aab966dcbb0b0dc1f342e	2015	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	3421bfb9febef5ddedc328e0e1d34cf28fd392d8bf18578d6d0e9d4ef97598c8	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	INTENSITY_OR_QUALITY_MODIFIER	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45ca626b2b4e590b5bea1ea9	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:429327e7cf5d500c2fc8ba1a	coffee-b2:ef442dd7cfd6d643ca13b41c	2024	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	b1b601efe9dfb24fca650df3e48362ec275beae6494aca8ba96d7d2e0d2c4c92	dca40757d00d1d85634daa896b0947fc9ef6033fad5a09340c6dd555094f826d	dca40757d00d1d85634daa896b0947fc9ef6033fad5a09340c6dd555094f826d	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.caramel	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45ce9469ff701d7a9cca7047	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:e9d51824e5c0c3f3f1af834f	coffee-b2:858f49b2ff1badf22eb7264e	2024	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	f585a56cc53704651989276e0f023b94fa99d3deba8c53c3f51e5ed2452ef025	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45d609f2c3fbb8f7816d02a8	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:8a94cc91ecf556afdedfed50	coffee-b2:b8658ca8eeb250aae1426506	2015	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	d07f26a5b47b21d8ca48a5095d36ebb67a4620f3e6280b9a8fd860c09974f361	fea84f3bcadc2abfcd605ace61353486429d5adab1c7474eaccc7570afcfbcbe	fea84f3bcadc2abfcd605ace61353486429d5adab1c7474eaccc7570afcfbcbe	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	325cd5633f83e745273d917f673a4732e9f8f42a990fec909e5093319d77e5dc	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45dae172b950eb0e531312cc	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:cdeae619025cdd8815b59717	coffee-b2:a760d30dd49d403ec3ca652c	2018	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	2cec6a73435d69399da88e4ef03afec4c575cec4cb9fcb1122e8e8a7bed5bcd6	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.raspberry	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45db22a4df20616002c0a719	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:d3667aa499308209621f4804	coffee-b2:ff7594cf8588f6116bbaab39	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	13e5a9731341678d6c3bee79a52284b2f99f32774eac5abbac3748c7eab97a14	c84d645a87040a4845c6af8b4783cdd7fcf0d5daa0995e29be62f89d8848ce49	c84d645a87040a4845c6af8b4783cdd7fcf0d5daa0995e29be62f89d8848ce49	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.strawberry	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45db353d33e4c14a9ac8f384	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:b190a1322f5fc0811ba8c7f7	coffee-b2:caf7a0d72c2f924d23ffa0b0	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	49d3166576ef34707f245f7fa1a369fd83ee0e4c1e99d4c6045e63a1a316f9d2	31a2d5282683edb3a22c565f199aa96fb9ffb3107af35aad92ee1cd567cfc25d	31a2d5282683edb3a22c565f199aa96fb9ffb3107af35aad92ee1cd567cfc25d	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	31a2d5282683edb3a22c565f199aa96fb9ffb3107af35aad92ee1cd567cfc25d	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45dde7aefd8221542e5c414d	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:448ebaf65a647b379e8f97b5	coffee-b2:2f43ab7c01c63a687750bc75	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	2a286feac3db6ab2ff68d1e8b00bdc5f7fb86147f355655db2be6b1da0e5c8a2	26b0dcbad1a5dad3370463851cc67a2debbd00dbc6327c30d0d5321d135c2318	26b0dcbad1a5dad3370463851cc67a2debbd00dbc6327c30d0d5321d135c2318	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45e223f44450a79827a4a020	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:9b267a825532c7fa52dbc966	coffee-b2:e5663bc6f08fb330b9b3af24	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	fa32afe3390a1774eaf97f20fdba3a87b051f000a70c51b27f1b4c3929516b9e	532e896395d0b7e8bfb26356523c00891077857e8bc3e9ca588ebae7939803ee	532e896395d0b7e8bfb26356523c00891077857e8bc3e9ca588ebae7939803ee	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	5509840d0873adb0405588821197a8634501293486c601ca51e14063abe25d06	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.peanut	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45e5ff517d749e6495534b6b	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:268db7259240730bb6f2d62f	coffee-b2:e97627fc5f7d39a1d9909ff1	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	efc4ea91bc70996530ffc5953312399a0ece539f7d64474b15f78c9ec3136a1e	ef2a28f03f6eafb0fe030794be2c6714d743f2b28e13b40d022393a0debfaa9f	ef2a28f03f6eafb0fe030794be2c6714d743f2b28e13b40d022393a0debfaa9f	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	false	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45e896e5716861e4cf13a26f	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:addf927ece29c4eb09a314e8	coffee-b2:e3325ed0d7db296d3cce2eb2	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	4f2157de68e52eed1412e4f42a89f4a64b79287af7d3ea46744906f0a61cab72	e10d850954a8e6113899eda0b14aa4706caaa04a73a804a693360816f6360c8d	e10d850954a8e6113899eda0b14aa4706caaa04a73a804a693360816f6360c8d	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	618d663af0f1ec88a5a19defa65a2f80d06582a832510b12f475d80870bdb3ab	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.rose	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45ea82a5b6e809caf7d4422c	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:3e6bf21e5df18937d1e0fadd	coffee-b2:75c992c71f8b206c1a2e0829	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	94dda436cdb7784f9f73d6496ffa76ed32dce40b8e5cd132517584785a3669aa	fb3f697e17c4ff2ea20ef9c436b41f1bbafb9ad7e4fc96f1596c619853c38b0d	fb3f697e17c4ff2ea20ef9c436b41f1bbafb9ad7e4fc96f1596c619853c38b0d	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.bergamot	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45ebcaad1494f79c055590f3	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:443aece59baa45e7cc26e53b	coffee-b2:288bf248dfb7696a074eab8f	2012	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	ac3c2d504583fa55bb177133fed0a4ac0d11b0bba42b8de56238498bf254038f	a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27	a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45ee863bffefb24f71c0a853	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:2811c39d24e2ae3ec44edccc	coffee-b2:24220c9e629f5c3ac160a1ec	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=25;column=20	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	BROAD_SENSORY	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	95675be15eeff48014f25f29fcde0a0b7d445c3526df0bae30dc5a19846a2a53	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45eef8e2f474ba5a8135d0c8	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:0fe73555761ae539a4769cdc	coffee-b2:0bf6f96ebedc90e13718f2a6	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	d4bec00208de340e1e23d3c63cd15eac48d766e6734c824e3cd42cacba4961d2	5e356f10ef7b19891dcc27e5fd0dd87d5e930881eef225ba9a993e5a9a6a0eab	5e356f10ef7b19891dcc27e5fd0dd87d5e930881eef225ba9a993e5a9a6a0eab	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.brown_sugar	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:45ef9ecb9f3478d0c8b1d09e	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:77c9c315fc9eaa6ee8864bf0	coffee-b2:991b72456459d0bd640ceb57	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=73;column=17	3d5478b51790b364dfb4dd6764e900adc7cee8a09cabcf4b24b04e16c78687da	3d5478b51790b364dfb4dd6764e900adc7cee8a09cabcf4b24b04e16c78687da	3d5478b51790b364dfb4dd6764e900adc7cee8a09cabcf4b24b04e16c78687da	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	3d5478b51790b364dfb4dd6764e900adc7cee8a09cabcf4b24b04e16c78687da	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	8a51ee66cffe1a399fe3c7f0aa47dd1b3e74eb99f9febc162cfe2c2988e12448	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
