semantic_form_node_id	cleaned_form_id	cleaned_lexical_form_sha256	source_languages	semantic_classes	source_native_form_ids	source_families	records	assertion_support	source_language_count	source_native_form_count	source_family_count	effective_record_support
semantic-form:7073ba391f6781ee969ea9b3	cleaned-form:7073ba391f6781ee969ea9b3	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	UNREPORTED	STRICT_FLAVOR	source-form:106efdfd002b31e47703cfbb|source-form:1938d18ec5d0703865e4a25c|source-form:3128d33d26212e6038f35d33|source-form:38110ebb3de71717b91ccf8f|source-form:454a4be4a872943234a920e5|source-form:4f19b4b3ceb7ff115c289363|source-form:69258c1443456aa0ffb3def8|source-form:69a8805deda2c2009bd2144f|source-form:6bf65926ed685eab32e40048|source-form:7073ba391f6781ee969ea9b3|source-form:75bf248286ae3b28cf45e393|source-form:7692263a64f6e547078e0b1f|source-form:89c0192b6cc7cea25b509079|source-form:b3c902f830d10ef995adf3c5|source-form:bfd96be73430cff5015dabe8|source-form:c6a8724097f4a7baa3e43380|source-form:d625b065a31fd92f19bdb37c|source-form:d73da1c16dfc69d61bc0f576|source-form:dadcc4a330b017ca9d9ae587|source-form:df4ed327019ddddff288e55f|source-form:f60f2bcda937be4eb6e6d470|source-form:f99a2496d81abb6a903b9ed4|source-form:fb6ac2be5c6f6c551c36f3c1|source-form:ff2d54bf8c6ff062e75b63c3	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	effective-b2:0178a01cf1fd3deaafb938ee|effective-b2:02e45f058a0d9999f414c90e|effective-b2:031981af7b533f0d631c1485|effective-b2:036385a7f58802e092e4d0e4|effective-b2:03c6ef8a513a4e789f381323|effective-b2:044a27ec2d0e5a92469ef846|effective-b2:050267e6fa6cbf9019d99d8a|effective-b2:057aaccf2b2622de5f6cfd34|effective-b2:06d5fe79ec95f510fc1008cf|effective-b2:06de83946a1bbf76b1195338|effective-b2:08ce02fe184833f1f86d31f1|effective-b2:0918031d963a38db29679982|effective-b2:097edbbc78f5a91050be0b1d|effective-b2:098e2588db50423d16c3c86a|effective-b2:09fd09712cb0eb55a57581f9|effective-b2:0b675894ca4bd5e2f76cc166|effective-b2:0cc715a0c9b5c1451ff4b877|effective-b2:0d56347071fd162f123f2272|effective-b2:0f52f5172701d4cc6aabe035|effective-b2:0fe73555761ae539a4769cdc|effective-b2:12dd95f1254674eca00056fc|effective-b2:13d4e9bc0de86302497ca7c8|effective-b2:157902034b90576a364fcf26|effective-b2:1592de3c56aa04ea0be7900f|effective-b2:1632bc480778892871040d77|effective-b2:16b8f5fa3500e16c2b97340a|effective-b2:16baa68f6731de2643455fe3|effective-b2:1733d9f4ea71bda3f0d7bd7a|effective-b2:17403d08113dfbbfc89fff7d|effective-b2:17455893ca9329468f7c1523|effective-b2:17714b9da52638a43f3ff273|effective-b2:17cbced8e6705c240edf08e1|effective-b2:181492a7aba9bf9974cd6635|effective-b2:18f3f637a92a8ba39ee2c8d3|effective-b2:19d4ab2b41f3393b816f58ff|effective-b2:1a8f6dd05eec5b87e0ee77eb|effective-b2:1bc998a392b09c3c5dc135c6|effective-b2:1c004a77a6cbec2edf2ffcd7|effective-b2:1d009afa838e9f56925eef14|effective-b2:1da0027a40a0339c2d100940|effective-b2:1daa30331951e909b3812be8|effective-b2:1e6a9a3641ba2abb4758a5d2|effective-b2:1f7f9da5c0571bb372e1760d|effective-b2:200ded2694af6aef353e4175|effective-b2:2021dbcfe93c128af4eb5654|effective-b2:211507e1379a7fd15fbf061c|effective-b2:216bfb914cf7e3ce934481e6|effective-b2:21ab5b83e6e13e29baf5cde2|effective-b2:21ceceff1e65149c996fd657|effective-b2:21e55bf91081e4d75326f0a5|effective-b2:221411ec0532bc81fb4d7f28|effective-b2:22f823a196dc6ef700f5bb02|effective-b2:23397890267721e945183858|effective-b2:243a7484b4aafc4922a544bd|effective-b2:24ac63f4a57887546aa63604|effective-b2:252af432dcef188be83f40dc|effective-b2:2588f84c815e0cc444ac196b|effective-b2:26ca5032a2870779001f3132|effective-b2:26e027ac149f833f4203b0ec|effective-b2:2735210ff4151b1e9e970362|effective-b2:274c266f3d821f4cbf572b5f|effective-b2:27641d2bd52dc5f2a960a45f|effective-b2:2863860a6eff0cfcf0e958b7|effective-b2:28a054baada011542f710e13|effective-b2:28cb1d809eeee5606dec28bf|effective-b2:28ef88b4fb14ecc12014c4a2|effective-b2:299ae83a480e64921173f0a7|effective-b2:29d168a6445e586cdb35e5aa|effective-b2:2b1f978872d85bab9ad9a842|effective-b2:2c79401cf993cc174714713d|effective-b2:2ca8111ee73cdd2811592065|effective-b2:2d36203966d6cfe70047cdbc|effective-b2:2e6bc84ead70f4d264969772|effective-b2:2eb7619cd16fc350802aabf7|effective-b2:2f62aa84857a727d52e0dbe1|effective-b2:2fbef17d94fa8e70037b12d2|effective-b2:2fe2f2471c624aedb442a618|effective-b2:31b6d7c1975523e6fd987712|effective-b2:3205511e6ad5848801c22be8|effective-b2:324d1742a718810eca398b41|effective-b2:33675cd0ba8cc658487da611|effective-b2:346db75ea2159d24c835250c|effective-b2:34e0099aac5b1aba64122ed0|effective-b2:3628ca2e8b4e7f5b6c85728b|effective-b2:36dfdc855679969fe07ed5e9|effective-b2:38ca688de59235f40070712d|effective-b2:39ce2418b4d4666d31c1a942|effective-b2:3a1ade1c2f7eac33a5a42e67|effective-b2:3b10461778e0373137bc9aa5|effective-b2:3b576c3061ee7aef313a60ea|effective-b2:3c19f8a80af5f47ca5683dae|effective-b2:3c3fbd51536e00ed70f97d3b|effective-b2:3c8e74ef8ae34bc1ba7c373b|effective-b2:3e08a1ac2c08e3d2f2e3c002|effective-b2:406dd58d07e234c38aa25a86|effective-b2:4080acdb82a803ccc69cf305|effective-b2:41b283195e4f50f80b627add|effective-b2:41f769babb40d0879f43689a|effective-b2:4235708a28a2e8e44aa76743|effective-b2:43e5af5013f9bc8f5e13d18d|effective-b2:43e7bb9cc98e2fe2cd28afc5|effective-b2:440e0f9f55de7b2fc70c80e2|effective-b2:44a32dffa15460b544deb75a|effective-b2:460bbd3b7fc8b2252221d503|effective-b2:467c8069b8236b86a406dbce|effective-b2:468a3cedeef247774e6544e7|effective-b2:470873bef632598cf887d3c5|effective-b2:477096041565ece4f6e1a84d|effective-b2:477e2a4eed3b866123485b44|effective-b2:48ed6df9c8fe913cefddb318|effective-b2:490c6aab02df8421294d5699|effective-b2:4954bfa84dc34d1af61fa76f|effective-b2:4a7abbf12db689e63331a464|effective-b2:4aa5adce195ef7bbb3ea2c1e|effective-b2:4aa6cd12fda4497564791498|effective-b2:4b6b0b001eda36625f556d05|effective-b2:4d9aea32f4a97e154de34a8f|effective-b2:4f6dd9bbee9ef16261c79016|effective-b2:4f7526d2ffb7a8520de70ef3|effective-b2:4ff913f5e02e9312ca1ac29d|effective-b2:50224291fa267683a2e529dc|effective-b2:50c1e9583d5da111c01c7f10|effective-b2:519bd36c807e80b4e298d76c|effective-b2:51c18e591d9e665e3c75ea32|effective-b2:543b4010b8d54bdecb7e9c62|effective-b2:5520a1896ca3f28391e6c9e9|effective-b2:55a25252ab7fdf4017c7cb6b|effective-b2:55fb22a45133dbe6a00388b6|effective-b2:57d35a11fe1154fa8d096cdc|effective-b2:57f18e74d4e21e1997f128d6|effective-b2:57f85eb7f34589e8b5ae3ceb|effective-b2:58c63550ff644396e8d67b0d|effective-b2:5998f662052850acfc844a0b|effective-b2:59cbe6b85fe8d0131a579e32|effective-b2:5a5894edb1731d8ba71f03b6|effective-b2:5b4ddb0bc02f86ad774436fb|effective-b2:5b7c1d5af804bf4d9fc33ec0|effective-b2:5be71ff7e04ec227ab053d95|effective-b2:5c50fd31fc95a1115d013c49|effective-b2:5cd31733ad7838998c1959f1|effective-b2:5d4a0e298a32586ad66c785e|effective-b2:5dc1ec638b1b96cf1beffd5b|effective-b2:5e07fc42cfb662f087f9a107|effective-b2:5e9c2b8563d6a03eb8523e21|effective-b2:5f4910970747a55f964f6b00|effective-b2:5f6c9ced64a676c4a4cfc8d3|effective-b2:5fd271516db2f2c5333e1461|effective-b2:611d69cf209d4de2c55ad288|effective-b2:62654e0eacc2c048045bdb89|effective-b2:63e2b483d8560bba0a970448|effective-b2:642e5a5050eeed9a5b280151|effective-b2:649099bfac9b365880b2e95a|effective-b2:64be95bf4d989d5e30ec85eb|effective-b2:6575ee03b2f87ca57e16ac22|effective-b2:66552a0c9bfe8e60cb2740df|effective-b2:66680c3ffc4fbc30cb68ccfd|effective-b2:6677214c50824fba85e03f08|effective-b2:6722c6657bc3298c10b6d92d|effective-b2:672bbe8d15cde9a601aac842|effective-b2:676ce7324622211d665bdaec|effective-b2:693bb9c8a6e05a42ccc27f0f|effective-b2:69b96bdf1712410c91d03bb7|effective-b2:6a0ad5c65966b14cdcf85319|effective-b2:6a620226923901403e858047|effective-b2:6b20fccb71bbb18bbda439a6|effective-b2:6c106b6757f5aa064fb64540|effective-b2:6cc0a9475d233b198f2ea32f|effective-b2:6ce74920001047e73acae5f1|effective-b2:6d35addd9a859fd382c22880|effective-b2:6dbcf07f4d9d860ff9a9dfab|effective-b2:6e0fcaf5fde0041317f7c4e0|effective-b2:6e146fdafdf496de73a8eaca|effective-b2:6e1fc688ac29795d75b570f4|effective-b2:6fa5da2fad16229523ac2e99|effective-b2:6fd04c9a8e0e156cb02f3270|effective-b2:70a7d2df898b7c87cf5851c0|effective-b2:70bde51b52c42b72f82dc562|effective-b2:70ed7846f3da680f43ffda50|effective-b2:71203d79e20560a5b15cdd4d|effective-b2:7151b9975a68f1b63f326adb|effective-b2:7209be8381e71f01d74e8b40|effective-b2:720d4f0939e9cd259e18d774|effective-b2:72390de25516c833549980ca|effective-b2:72c840be843c50d321f8b2f7|effective-b2:72fcbb0b55e9033ff9c5c7fa|effective-b2:73a28e7e75506cf6add9c3c6|effective-b2:744b667ff8500da9c1593ad4|effective-b2:769156066d7cf8ac2b306571|effective-b2:76d373d22e8112f1fafad116|effective-b2:77ad21017eabdc00c1e8ca3a|effective-b2:77edb12f06d31c64589befea|effective-b2:78097efdd2908aec23352999|effective-b2:781e606c0406eff7c5a241a1|effective-b2:792aadf23e90610f77a14d71|effective-b2:795276b40a135554534a1948|effective-b2:7a53443d2f46b1f75a982e5a|effective-b2:7b3e42ba7b40adbfddd2d888|effective-b2:7bd7eb16dd3d17c861e491eb|effective-b2:7bf031305d49b6a7ff5867dd|effective-b2:7c49cbd584aecd4d84f7608d|effective-b2:7cbc241e12bc15ffd58bf8e8|effective-b2:7e015641f9ef4878530ecd94|effective-b2:7eb63b85c5c5e5ed2fb7d4b3|effective-b2:7ee380dedf087059fda667fb|effective-b2:7ef39c39b2d613956edc2e4c|effective-b2:7f3eac6c43bed9e66cedd9fc|effective-b2:8045547a4ca56289010ebcbb|effective-b2:8236fc409b2f9fefa8a99238|effective-b2:82cc41584d004b80636eb64e|effective-b2:82ce5a2c941aea88d81bbaa1|effective-b2:83113897a1891182de5247ce|effective-b2:831c7e3c6d11abea7f4fce81|effective-b2:833575e0cf7436d0280caf4e|effective-b2:85e6c3e57742ace8f75521d9|effective-b2:860f26a6f866404fdff44ad8|effective-b2:868ce8ab25b55f5e531b67e3|effective-b2:874cd97f787166f4adafbc45|effective-b2:87810ebe7a6b4d56e9ef5d30|effective-b2:87aeb1c2b1d65fcde06bda02|effective-b2:89185b8d24fce595fa9c7114|effective-b2:8925385bb6a7997e8a8bd10a|effective-b2:893c8c69e04414020950121c|effective-b2:89955747a0377c0d4f6bd116|effective-b2:8c199f4d1e355950b9655b82|effective-b2:8c58ddd2b200cc245d07a4fa|effective-b2:8cebb8ee1e86093d43a5d883|effective-b2:8d5660671b2707005c82a952|effective-b2:8ddf2bbfba006a50a610c822|effective-b2:8e1416cb4cda383a9395b805|effective-b2:8eab0b4cc08a9ae4a21de4e8|effective-b2:8efd6d0a8205136f3efed0bf|effective-b2:8fd7cb51eb6c3e256466fd5a|effective-b2:9024aea2d015419b3345c453|effective-b2:911afab23d0e481af8b32cd7|effective-b2:913ac2dd9b60e4a32c15e54f|effective-b2:919893a489e275c60e4d9e4b|effective-b2:91fb29ec704326b9c3bc1fd4|effective-b2:924709142abc6036aa44c864|effective-b2:92ac9be563cd3b85a9afd1a6|effective-b2:9342296e07ba6572a4c60bd4|effective-b2:93d560a030fec31835f4cf36|effective-b2:942b2bfdd3f5ca9b9e10de3a|effective-b2:952776559bf10db5ecf68772|effective-b2:95422de30715ee646f8a6e28|effective-b2:95629d2e11261910148ac4aa|effective-b2:98d747b876dfd3f043bcb8bb|effective-b2:9a19202a03dc24eae7f286a0|effective-b2:9a9d43ec4f4048cab83f7be1|effective-b2:9b267a825532c7fa52dbc966|effective-b2:9c41f7e98559912ba8c791f2|effective-b2:9d1d11229c4d75c8a78ad7ab|effective-b2:9dbbacbf37dd70859838f20d|effective-b2:9e92d8aa6056c57cd672ddcb|effective-b2:9f441ff9686e55dec0349c99|effective-b2:9f9396081c69175be589ccff|effective-b2:a00f3f46a5495a35a049dd52|effective-b2:a01716b6832f3cb461ef5f53|effective-b2:a03ec048141ee40e11204848|effective-b2:a0a040a272717b61687a8052|effective-b2:a0ecd336244e1a5d085fd56d|effective-b2:a187b595e32676650db566d0|effective-b2:a1e506229c8a87d05bf24662|effective-b2:a49b84b54a674015af6e92f6|effective-b2:a4bc07aa674662088dc6aa73|effective-b2:a4c366581ee263b08944dac5|effective-b2:a565703faa41ec0199d199f4|effective-b2:a5883d3656417f655975714c|effective-b2:a61047c95f333d31c1859937|effective-b2:a67f9e2da900fb8f96ff464e|effective-b2:a71341eb7eb9bd608ba7afb7|effective-b2:a7837eccdcd6e9471fa3220e|effective-b2:a8199a6f06e88943037c56ca|effective-b2:a85e1f5612fe91ae20589609|effective-b2:a8dd071c5ba598f6573c234e|effective-b2:a96e14948980f1c82fa8cdd9|effective-b2:a9caef2424be2f50545945dd|effective-b2:aa140aba8acb0bde87ff3ef0|effective-b2:aa9c7a416279c13722c20473|effective-b2:aaf7850cdf3b6df5e3f665a1|effective-b2:ab66daf4fe30e34f8d550fd3|effective-b2:ac756d7d283bc9bd6ac9cbac|effective-b2:ace828ff52bc5912d86c51f1|effective-b2:ad0b70339cb41cb7b41cadc7|effective-b2:ad5ac3b8e5969a08f72d2b98|effective-b2:ad9d4942f7b524ce9a9a0ed9|effective-b2:adb442698ae25963e52283ac|effective-b2:adc1e7318b3c292fab5186a2|effective-b2:addf927ece29c4eb09a314e8|effective-b2:adf1bb728d3db467dc68f9fd|effective-b2:ae2ee41274407d483afc5df9|effective-b2:ae733290a350e90ed3849cd6|effective-b2:aea1a7e5918bf822ebbf1b77|effective-b2:afe2c0c7639201ebca0799da|effective-b2:b0a02a5f09c72198424966b2|effective-b2:b16058040b495f328dec08fe|effective-b2:b18eeb9c5ae07c6415900887|effective-b2:b1d139883e60e609878ea1fd|effective-b2:b257026d04e17521262b0da4|effective-b2:b281f14711ed49febb39555e|effective-b2:b2cd7fdfa8800e6108acbbe5|effective-b2:b3847bd61544ac043c038211|effective-b2:b38d80a72d9d5db8b893a695|effective-b2:b400aea8ba69ec3041c203d5|effective-b2:b4a4f6052af3e8cc40c04d45|effective-b2:b4fad4fcdfea6d2822b4930b|effective-b2:b53a064ca35fc4bf01cceecb|effective-b2:b5dad7df603a382784f71592|effective-b2:b63f366cfa7c3a90d8596df6|effective-b2:b6a63ffbd49bc89a44ea86ca|effective-b2:b6bd7915d490d44a18f64b67|effective-b2:b7bd97b6b79867f22fca236c|effective-b2:b86ca9bb04b6b64ac6218cc3|effective-b2:b98455c0c2d18bf7e810a56a|effective-b2:b9eb2024dd0d962d5ccabe94|effective-b2:bb0b84c02fd8804ec13d8a91|effective-b2:bbb33068a40990a1f0ce41ab|effective-b2:bc5c4031b697caa5a9823245|effective-b2:bc94bb4e2ffd0f6ef2feec45|effective-b2:bd0e6a69edb2b66ddc6ebde1|effective-b2:bd1d4233c8bb8d4d7fd80fc9|effective-b2:bf44a0503c49a8eb1a17a291|effective-b2:bf5ee354727dd15a4c14062b|effective-b2:bfe6c14f950b09eeb072d491|effective-b2:c082081d741c9b3032169ed6|effective-b2:c0c02c0f2fe09fe1211c0e6f|effective-b2:c1162027171e94aff618ce53|effective-b2:c15c76d5074e10722d722841|effective-b2:c2e32e83f3d78450066227f8|effective-b2:c32dc848abdd957bb5c3631f|effective-b2:c371fbf367a36ad0712cd46e|effective-b2:c3cd8e12320ffc7850aed604|effective-b2:c6279a297384a68d677fe32a|effective-b2:c82801155777c2c8b598f5ea|effective-b2:c9b9b02cd6bd841b7d5d565f|effective-b2:cae9b300ae84722ecdfc30fc|effective-b2:caef280b8906e1471947a64a|effective-b2:cb070546c62fa6e42764d35c|effective-b2:cbd24abd05c799f34a109b8f|effective-b2:cc4f416f2342ae5820535aa8|effective-b2:cc8c82e9549c51a6abcc1175|effective-b2:cd862f7eb86e62b16fe8925a|effective-b2:cdb9c88ee5d077a3924b9cb0|effective-b2:ce01aafdffa72213112818b2|effective-b2:cf1902abf7bcabd8c8bab5ab|effective-b2:cf4ff8c7933f97a3bd94bf79|effective-b2:d12bc6acc53521a4436e32c6|effective-b2:d15f8d869084f80b43999f4d|effective-b2:d191b5cef02f737bceeed6b0|effective-b2:d1b6a7cb8261ec611db3da5d|effective-b2:d240a39d315b26adb13c4bd8|effective-b2:d2bd6356ec68b17c8ffaa15f|effective-b2:d2ea79e2be505460fde85d8d|effective-b2:d303fd2b1d87a28794e79851|effective-b2:d317670a5472aba663c5fcd6|effective-b2:d321017ee434dda67587ac4d|effective-b2:d35f6d993ac60acf70ec2d84|effective-b2:d3667aa499308209621f4804|effective-b2:d391098d170a65fd78b278c2|effective-b2:d3aac2af074ad2d72ca05be1|effective-b2:d4c595c9f3e9dfb65ab16b34|effective-b2:d4ef1f739d4412844188d323|effective-b2:d5c229af238eedfb545e6c8d|effective-b2:d5f46df6798548938e174635|effective-b2:d686b6b920a0d1f3928945eb|effective-b2:d699207102b0f7263439c7b6|effective-b2:d7189a152ae344b2596c7f64|effective-b2:d739d304c5864d53a6b2667c|effective-b2:d778eeb45468e31120bcee22|effective-b2:d78131aadf8f9136e53eb218|effective-b2:d7b67c8952713e6720e7ea4a|effective-b2:d89d41c30a662d78dbcbfb47|effective-b2:d8b7efc610613c1a2feb217d|effective-b2:d8efe5556dd4821680a6b657|effective-b2:d90cc2e15b642f548cd49f8c|effective-b2:d9632017758f4e3dbd9ec540|effective-b2:da22d0a6f34c36efb8222301|effective-b2:da2b527f6fc1a3c2c12838d9|effective-b2:dac26cb0ce7ecb4fde5c3fc4|effective-b2:daf94d8ba718dd7c78ce7fac|effective-b2:db48ac56cca67b46af43bd2d|effective-b2:db9c00c2dc2226d427e5f841|effective-b2:dc57ef43b70cd6567d06eb73|effective-b2:dc753f045664b99c5a048fec|effective-b2:dca66600852acaf720960451|effective-b2:dd06764838ad268f47ef8690|effective-b2:dd0f9953eef85f5938dcea70|effective-b2:dd55c85ab0e0cddd7fe8d195|effective-b2:dddb004a6ef03e6ee63db991|effective-b2:df2e8f31b0d97171f1400aca|effective-b2:df833792a743528a15d141f8|effective-b2:dfa67429a2fce605376c35c8|effective-b2:e13db948d170c360d18007b4|effective-b2:e1d2a551c2c91bddc5bf07bf|effective-b2:e25b34e9ec6d1a52e8dd298b|effective-b2:e27944a14ef850adf227e917|effective-b2:e2c579e039d84807f2e8a5bc|effective-b2:e3696b346c6f3aaadeeb86e7|effective-b2:e3fb9fa47f458ba896ce6703|effective-b2:e60ca707239f963d6c5f1657|effective-b2:e7105ff063a2e45ce5c9feb7|effective-b2:e89baf93124a1494580e01c8|effective-b2:e8cb06d7763c8faf92847e34|effective-b2:e93066712a4a886878e2f5c6|effective-b2:e94113cb6041e91aee6dd163|effective-b2:e99c8fe0b72006012b9a01a3|effective-b2:ea27b69abdbc4e4c5c727258|effective-b2:ea8a2e07bbd6fb27485af7aa|effective-b2:ea8e91844a406a1293192841|effective-b2:eaeda22544c417fb987ffc2a|effective-b2:ec0709be015849c4f2ec52fd|effective-b2:ec1ac36b58b173599e84c722|effective-b2:ecec36da2d590a5d70a1a8ba|effective-b2:ed70005ea57148561bf84273|effective-b2:edaf176fac1b797a60a08cff|effective-b2:ee20b3133ba4deaf8746807e|effective-b2:ef405a30af4c6c5448dd8438|effective-b2:ef9a3a458d29fc8a2d77247c|effective-b2:f095d4e3bd8835a17c09ab42|effective-b2:f15dcd5316a842db13482dd2|effective-b2:f34937d2644b5e55820a17a9|effective-b2:f3f84210a1d67ea4e5ec3e48|effective-b2:f42cbd95e0ac7029d51fab49|effective-b2:f4af4033cb5fb41a81f9242f|effective-b2:f598f2d26a9805d76cc75308|effective-b2:f5fcb7bff819e3b71c16976f|effective-b2:f6ed26f377f0bfac01500170|effective-b2:fa89d598592f0bb7ecdca805|effective-b2:fa9d658c6dbf0bd5014b72ef|effective-b2:fbd8f5b98dc5373c0423a344|effective-b2:fbfb3d1d8367e64c8ecf27ef|effective-b2:fc00843f90fb75e60c2d747c|effective-b2:fc30d7cc20260d19a75abcd2|effective-b2:fe0ea1fda514e40ce1f49be7|effective-b2:fe3a7716ae978c3b522f4adf|effective-b2:fe692453d8ee2220053ab050|effective-b2:fe90fa699198ade55637aafe|effective-b2:ff7653ec4b28bee4126f090f	478	1	24	4	437
semantic-form:707a1be60a72d57d2fa50b4a	cleaned-form:707a1be60a72d57d2fa50b4a	707a1be60a72d57d2fa50b4ae6e9f94eab4b2d513c36a16000723e74cbbe31aa	UNREPORTED	STRICT_FLAVOR	source-form:ae406d13476b283fce0bdc79	family.ace_cup_of_excellence	effective-b2:b5b9f76f3d3019112e9d0c82	1	1	1	1	1
semantic-form:707e3d20e5f8aa19c4040eda	cleaned-form:707e3d20e5f8aa19c4040eda	707e3d20e5f8aa19c4040edac5980937ce29eeaeaea7953c9d9095d78ba9b9d5	UNREPORTED	STRICT_FLAVOR	source-form:707e3d20e5f8aa19c4040eda	family.coffeereview_kaggle_parsed	effective-b2:1fe23e23abcdcb3fd291afc4	1	1	1	1	1
semantic-form:708f926b1ee992c77c2818de	cleaned-form:708f926b1ee992c77c2818de	708f926b1ee992c77c2818de4a50898c80f159833e77947afd367ca7024e7c27	UNREPORTED	STRICT_FLAVOR	source-form:89d44bc2470a445f4089d04b	family.coffeereview_kaggle_parsed	effective-b2:6d4a008f0cdf27fd52fd1c12	1	1	1	1	1
semantic-form:70923c2915cf3b008a336811	cleaned-form:70923c2915cf3b008a336811	70923c2915cf3b008a336811495cff28edad134a6a59aa4a57621f47e9eb6901	UNREPORTED	STRICT_FLAVOR	source-form:70923c2915cf3b008a336811	family.mdpi_certified_q_grader_storage_panel	effective-post30k:3823da12ce83c34c91def20a|effective-post30k:51f951af172a885c576d657f|effective-post30k:6f6226707bdf2e31a070018a|effective-post30k:7b4a4c6ff1888a9c60f97f88|effective-post30k:b8a782ecf1aa46eda3585a82|effective-post30k:c76c11beb4cd8fe28fa07ff2|effective-post30k:ca8184516a078d54b5984773|effective-post30k:d082c33d4be0be04cb4d0f1f|effective-post30k:e8e9e710c99990b68e9d121f	9	1	1	1	9
semantic-form:709e90af96b2a0d2fa33fca8	cleaned-form:709e90af96b2a0d2fa33fca8	709e90af96b2a0d2fa33fca81f7007b9f45a63da2456f459b0ab984abc932bb3	UNREPORTED	STRICT_FLAVOR	source-form:56db0241fa847fd8722d8e91	family.zenodo_golovinsky_q_grader_dataset	effective-b2:b7fb9b562e4af14d74f5efdc	1	1	1	1	1
semantic-form:70a77302e33c686313aab55d	cleaned-form:70a77302e33c686313aab55d	70a77302e33c686313aab55d74ec10fee2842fa234d204842ccc1cce17e7d4de	UNREPORTED	STRICT_FLAVOR	source-form:74523bf21f456dc51ac52beb	family.coffeereview_kaggle_parsed	effective-b2:c742927ffd89be90995a05c7	1	1	1	1	1
semantic-form:70ab43547e7f8c7c0d047ff1	cleaned-form:70ab43547e7f8c7c0d047ff1	70ab43547e7f8c7c0d047ff1a00148e14b2d228af65d19fa45f3e4c8feacad68	UNREPORTED	STRICT_FLAVOR	source-form:140ebb2b8983b891f6fc6c42	family.coffeereview_kaggle_parsed	effective-b2:393d548bf0ee0123bbee6a54	1	1	1	1	1
semantic-form:70b4c8df7f0cc43b64b31ebf	cleaned-form:70b4c8df7f0cc43b64b31ebf	70b4c8df7f0cc43b64b31ebfb1d72f1136e1f5f79f5ebf487f08e3272011e113	UNREPORTED	STRICT_FLAVOR	source-form:70b4c8df7f0cc43b64b31ebf	family.coffeereview_kaggle_parsed	effective-b2:c3b1db9e41c4ef650358c5c2	1	1	1	1	1
semantic-form:70c89165115cefa800ec3c27	cleaned-form:70c89165115cefa800ec3c27	70c89165115cefa800ec3c27ea9b9a0e1f2e18185f2831c9f54cf19ddbf53df5	UNREPORTED	STRICT_FLAVOR	source-form:75533e0f66d0198578ae5af5	family.zenodo_golovinsky_q_grader_dataset	effective-b2:346db75ea2159d24c835250c	1	1	1	1	1
semantic-form:70caeb4bfebbef16e44e4f74	cleaned-form:70caeb4bfebbef16e44e4f74	70caeb4bfebbef16e44e4f74d470471d1e4941a44083bae95fe91bf11a744aac	UNREPORTED	STRICT_FLAVOR	source-form:70caeb4bfebbef16e44e4f74	family.ace_cup_of_excellence	effective-b2:6191e1f2686f39964c720731	1	1	1	1	1
semantic-form:70d4e355eb4ec2b12efeb262	cleaned-form:70d4e355eb4ec2b12efeb262	70d4e355eb4ec2b12efeb26252fa50df50ed685fad2d531280f81893eda4adbb	UNREPORTED	STRICT_FLAVOR	source-form:70d4e355eb4ec2b12efeb262	family.mdpi_certified_q_grader_storage_panel	effective-post30k:be2edb019fc63671637ecda1	1	1	1	1	1
semantic-form:70d4eac69275f2aec563e350	cleaned-form:70d4eac69275f2aec563e350	70d4eac69275f2aec563e350fe83a1ef7f4be6d7e1c56fdaad89500e43c4f292	UNREPORTED	STRICT_FLAVOR	source-form:70d4eac69275f2aec563e350	family.coffeereview_kaggle_parsed	effective-b2:54e7522ed33de0774808d013	1	1	1	1	1
semantic-form:70dc06c28beb25613acb0e53	cleaned-form:70dc06c28beb25613acb0e53	70dc06c28beb25613acb0e53531d06ae5aa8d1bbddf4c0363ba9fb6f24dd0c52	UNREPORTED	STRICT_FLAVOR	source-form:b01ce2f0f1a10edbfe176963	family.coffeereview_kaggle_parsed	effective-b2:4786d87e4141de16c4c503c0	1	1	1	1	1
semantic-form:70de2441f437ae244aa8ac0f	cleaned-form:70de2441f437ae244aa8ac0f	70de2441f437ae244aa8ac0ff2254fc9f8bf835a8a3a057fb1e05204e801f2c0	UNREPORTED	STRICT_FLAVOR	source-form:70de2441f437ae244aa8ac0f	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	effective-b2:2d79059b035ceacd773ce7af|effective-b2:786978073da4c0cb373cea50|effective-b2:9cbba0db2c5ebc59d3a68d00|effective-b2:a4eb8b147332ecb6c1719bae|effective-b2:bfbb3d3eac0a951aa3c169fa|effective-b2:c5b144064b488597f6845529|effective-b2:c743d36e9de2b2c0ac644f7c|effective-b2:f15dcd5316a842db13482dd2|effective-b2:fc30d7cc20260d19a75abcd2	11	1	1	2	9
semantic-form:70e0c9e7d37a8f591b1ad4b0	cleaned-form:70e0c9e7d37a8f591b1ad4b0	70e0c9e7d37a8f591b1ad4b0cfb651b68e82b956fcc3adeda27e914111e132f7	UNREPORTED	STRICT_FLAVOR	source-form:807ecc7ad3817b18db645f92	family.ace_cup_of_excellence	effective-b2:2c79401cf993cc174714713d	1	1	1	1	1
