ontology_gap_id	candidate_preferred_label_or_restricted_pointer	source_native_forms_or_restricted_pointers	language	semantic_class	definition_evidence	source_family_count	source_family_ids	effective_record_support	year_count	years	nearest_existing_concepts	reason_not_merged	review_requirement	canonical_ontology_modified
ontology-gap:3700ab0203045056731dd8ad	hash:sha256:4f730cf232578876b54a68bd4e014d1022e4aa363387c8f1d2fdd707cbb287a7	hash-set:sha256:4f730cf232578876b54a68bd4e014d1022e4aa363387c8f1d2fdd707cbb287a7	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:38844422cebb836b3e7c4786	hash:sha256:515917bf0e02e07e5909a0b5cd79019415605702a95af52d7cb1551a34cc8f01	hash-set:sha256:515917bf0e02e07e5909a0b5cd79019415605702a95af52d7cb1551a34cc8f01	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	2	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:39c91b9e916b201f7657841a	hash:sha256:559b39e87f194d7637a7296c215b597a29e4bf359a209ebbe1ec836767cc58a9	hash-set:sha256:559b39e87f194d7637a7296c215b597a29e4bf359a209ebbe1ec836767cc58a9	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:39fbcf64562b5d923473a698	hash:sha256:e0550f209134e6202f5ffaa7733a9aa0bb20c1f25d106559b16290b685fa07ba	hash-set:sha256:e0550f209134e6202f5ffaa7733a9aa0bb20c1f25d106559b16290b685fa07ba	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2022|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3bd4043783c341b9cc39015f	hash:sha256:bf439b04fe8b7d503596c0313799006f5ed1f70c36bf4463cb6a30df97627206	hash-set:sha256:bf439b04fe8b7d503596c0313799006f5ed1f70c36bf4463cb6a30df97627206	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3bd6292b28ce5dff9f38ccb3	hash:sha256:f6841fa3768a78489469e66ec4f6592001b8f6e6f28263d5133acef482ae2700	hash-set:sha256:f6841fa3768a78489469e66ec4f6592001b8f6e6f28263d5133acef482ae2700	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2013|2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3bed08fd026e1854044d9495	hash:sha256:cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	hash-set:sha256:cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3c780621a53ec8246be67db4	hash:sha256:b3429495a14719c2f8b96d2a97efccf0dd3b6b5f3c6d22093ed64b9497cdac71	hash-set:sha256:b3429495a14719c2f8b96d2a97efccf0dd3b6b5f3c6d22093ed64b9497cdac71	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3cef83c9452a265a5f831f58	hash:sha256:44ba28266e6b499827490347cf5ccc7f6de7fadda85baa4f4ca02e364ae8ca7b	hash-set:sha256:44ba28266e6b499827490347cf5ccc7f6de7fadda85baa4f4ca02e364ae8ca7b	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	2	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3d3be7933a48566cc8da6a2e	hash:sha256:2c368322161c7ffb09b1bc6dc782c42d1eb7065f6616b1b5bf5dbd3b0dad7024	hash-set:sha256:2c368322161c7ffb09b1bc6dc782c42d1eb7065f6616b1b5bf5dbd3b0dad7024	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2015|2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3e30fee7b399608a1a27980e	hash:sha256:1fc8a12995092da3f626ac22b1a4db8ce50cf64d1ee1eba8ebd1734045c34fc0	hash-set:sha256:1fc8a12995092da3f626ac22b1a4db8ce50cf64d1ee1eba8ebd1734045c34fc0	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	2	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:3ffc2591a8432a3b9589f980	hash:sha256:221f1ba905d29b4edd16d01a016848e1e706f61642b183de86a2a8f94ceef0ba	hash-set:sha256:221f1ba905d29b4edd16d01a016848e1e706f61642b183de86a2a8f94ceef0ba	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:40ce31613c2c92f84977de41	hash:sha256:c51ba39d42518294120c8b705c80ce58836895c547191474132e1ca283583a56	hash-set:sha256:c51ba39d42518294120c8b705c80ce58836895c547191474132e1ca283583a56	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2022|2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4255a4fba0dc5cbccae13ead	hash:sha256:8048ea6ff9ef34b69624ea34fda21a6f2ff938557d3e4216f648713a3f63b27e	hash-set:sha256:8048ea6ff9ef34b69624ea34fda21a6f2ff938557d3e4216f648713a3f63b27e	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:43645227cd76f9c9497c339c	hash:sha256:de6cc761c6c97b94ab82dac7ee86384dab94e7c632b82c27b210d6652c19a3a2	hash-set:sha256:de6cc761c6c97b94ab82dac7ee86384dab94e7c632b82c27b210d6652c19a3a2	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2018|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:436ee56368e97ab13f5ccccc	hash:sha256:dddee6f7472f5d2336c5edf62d04a7ff21425bd30cdfe8583aba8d3e5eb8573b	hash-set:sha256:dddee6f7472f5d2336c5edf62d04a7ff21425bd30cdfe8583aba8d3e5eb8573b	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:46d7ecedaaf6a44f46b83a94	hash:sha256:d1e1cb80006683efd0084b5051799071c21b40d20d0d5bb06a1d8fbd11147c12	hash-set:sha256:d1e1cb80006683efd0084b5051799071c21b40d20d0d5bb06a1d8fbd11147c12	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:49390b1ecde689a6608e0201	hash:sha256:13cbbf995f33eace50efaf52893e23ed473139426576d123a62179fc92d632ef	hash-set:sha256:13cbbf995f33eace50efaf52893e23ed473139426576d123a62179fc92d632ef	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2011|2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:49c0be30a370ae519b00adc8	hash:sha256:96f5e361a2db0734badb2ef912290ae64b3dbda8a39a3c1c3f3045cffd242ce1	hash-set:sha256:96f5e361a2db0734badb2ef912290ae64b3dbda8a39a3c1c3f3045cffd242ce1	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:49f2a02a1144d5c16319ba03	hash:sha256:dca13388cd38b5da22c8ac48d374a045af2c9a10d78bceba787d92a521cc1ccf	hash-set:sha256:dca13388cd38b5da22c8ac48d374a045af2c9a10d78bceba787d92a521cc1ccf	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2008|2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4ade3cd3ed56a04004449d49	hash:sha256:1cc5293bae2c55c694ed9bdf4bf2ab9e8711f123a08419ad3ab6c5d04e8e8dfc	hash-set:sha256:1cc5293bae2c55c694ed9bdf4bf2ab9e8711f123a08419ad3ab6c5d04e8e8dfc	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	2	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4bc8574f1b30a9ac0b3b1398	hash:sha256:0b63783554f32ff932daadee7176e3c1c14c6ebd3e3282aae7ac2b0d3c4890ee	hash-set:sha256:0b63783554f32ff932daadee7176e3c1c14c6ebd3e3282aae7ac2b0d3c4890ee	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4cc9d1c529f24c8c5174376d	hash:sha256:523f635cc5943b1668363258d504bee14103959d1c541f1e8d6e617789885e48	hash-set:sha256:523f635cc5943b1668363258d504bee14103959d1c541f1e8d6e617789885e48	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2013|2019	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4e290923340dd4250c74c755	hash:sha256:b527198c9c4b86d5aa4b86b780ecfbb5ad61bb663aff7f5ed4fe1b1290a56ee3	hash-set:sha256:b527198c9c4b86d5aa4b86b780ecfbb5ad61bb663aff7f5ed4fe1b1290a56ee3	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	2	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4ef25a3fb4764dd774cbd821	hash:sha256:60e505e26e12b785ea443c7004ff6456944a6b5076d5959f5817ec0e7c0e7fbf	hash-set:sha256:60e505e26e12b785ea443c7004ff6456944a6b5076d5959f5817ec0e7c0e7fbf	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	2	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:4fc8deaeb1dfb66b3bc329f3	hash:sha256:dd0cf4ed95b64c54deaf78a11f36e9ad990380df730f1ae34aa7a38afc9ce383	hash-set:sha256:dd0cf4ed95b64c54deaf78a11f36e9ad990380df730f1ae34aa7a38afc9ce383	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2012|2016	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:51b866b8a7ea2592873c95b7	hash:sha256:ccc36d307d6c5e19981beb93be47f07955180709f2ec976fa528a9948e40a073	hash-set:sha256:ccc36d307d6c5e19981beb93be47f07955180709f2ec976fa528a9948e40a073	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:51ce99a7fa2375282e12ee6b	hash:sha256:03190bc6ba0a2e2a866cad965a6630e3c64106227a7c8cd20541ad93f0de4776	hash-set:sha256:03190bc6ba0a2e2a866cad965a6630e3c64106227a7c8cd20541ad93f0de4776	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:5238a7abf9058198ae1a07d7	hash:sha256:953731be0f4a2808fc64a5bf988ff8fc3dbbad7325bc438f986b87615b2f407a	hash-set:sha256:953731be0f4a2808fc64a5bf988ff8fc3dbbad7325bc438f986b87615b2f407a	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2019	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:530678947dc70f734d9a826e	hash:sha256:4c44d1f41fc15c64ea3f698bf4f4fd9ca3dcaba24cee2db28d0fde7e11d5f1f6	hash-set:sha256:4c44d1f41fc15c64ea3f698bf4f4fd9ca3dcaba24cee2db28d0fde7e11d5f1f6	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2013|2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:5345dd9807aed28575ca425d	hash:sha256:728daf186c673c37f8e7d0397dc45c9d1c572376030de6820ea36b01279adda0	hash-set:sha256:728daf186c673c37f8e7d0397dc45c9d1c572376030de6820ea36b01279adda0	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2014|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:53870f313feaa8a4ca781fc9	hash:sha256:cf7712ff511ed546eb29cdffe314f14aecb7ffa846e4f8d1366a18eda0bccd19	hash-set:sha256:cf7712ff511ed546eb29cdffe314f14aecb7ffa846e4f8d1366a18eda0bccd19	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.coffee_board_of_india_fine_cup	2	1	2019	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:53df7f71f2dedbff22e0ff3b	hash:sha256:d8f9191f58a89511bdf2a5fd6ab6c394800d58751ef231b6ccf868e273fc3041	hash-set:sha256:d8f9191f58a89511bdf2a5fd6ab6c394800d58751ef231b6ccf868e273fc3041	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:545de050f2914fc3a0f34856	hash:sha256:903b3e79c198c222ec5f610a0b8235c830e788441f76c6837638c22fbd5047ac	hash-set:sha256:903b3e79c198c222ec5f610a0b8235c830e788441f76c6837638c22fbd5047ac	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2018|2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:54f839d2e5c9a0a3a8d1d494	hash:sha256:3a8132018824f546b68caf22566d2665b22bc18a0839a187a49aa4dc6bf3243c	hash-set:sha256:3a8132018824f546b68caf22566d2665b22bc18a0839a187a49aa4dc6bf3243c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2021|2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:55ae0708878d3b9f71fd6be6	hash:sha256:44cc7ac6510fd7d0d7361a9a6c6dd60c27e0cb151caa970273acf3941e2c5f16	hash-set:sha256:44cc7ac6510fd7d0d7361a9a6c6dd60c27e0cb151caa970273acf3941e2c5f16	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2012|2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:577723d8118ba13ea432aace	hash:sha256:0a4ef253e3fef22cb9d3bc5280386f9f2d1cf351da6582d8254659d1b27ea0b3	hash-set:sha256:0a4ef253e3fef22cb9d3bc5280386f9f2d1cf351da6582d8254659d1b27ea0b3	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	2	2023|2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:5b9acda5fc1890c315479378	hash:sha256:fa09ff01e455a3a63e7826963881fa563e254ffa351579cbfd9e86fda1a366c7	hash-set:sha256:fa09ff01e455a3a63e7826963881fa563e254ffa351579cbfd9e86fda1a366c7	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2017|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:5bd7061f15038483a31f9d93	hash:sha256:a92c7aecfeb7dffc73b3220d2124e42b8076b28e2feb73f786e728d7bdd55f13	hash-set:sha256:a92c7aecfeb7dffc73b3220d2124e42b8076b28e2feb73f786e728d7bdd55f13	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	2	2	2023|2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
