review_packet_rank	concept_cluster_id	source_native_form_ids	cleaned_form_ids	mapping_state	canonical_concept_ids	semantic_classes	assertion_support	effective_record_support	source_family_ids	year_ids	gold_assertion_count	review_reason	suggested_action_set	project_owner_decision	project_owner_canonical_concept_id	project_owner_reason	project_owner_reviewed_at	sensory_expert_decision	sensory_expert_evidence_locator
103	concept-cluster:dac57ccd680e685c77c774ec	source-form:15758a242c5862cf7822f63c|source-form:2900c747e495a97de32f6b28|source-form:77ea6b39ea79be3557730326|source-form:793533098e331f6236a1965e|source-form:81fda04b5cade7f0dba73f34|source-form:85292eb3091314f8200095fe|source-form:87462c1f6ac6989dcf105055|source-form:90674f8709754326c2db0acb|source-form:90e62b92a956add6e1c3871b|source-form:bfd96be73430cff5015dabe8|source-form:cb4f566ac54bab17d1f19a0e|source-form:de6cc761c6c97b94ab82dac7|source-form:ef4b97abe9f9e46b775b670d	cleaned-form:15758a242c5862cf7822f63c|cleaned-form:77ea6b39ea79be3557730326|cleaned-form:793533098e331f6236a1965e|cleaned-form:90e62b92a956add6e1c3871b|cleaned-form:cb4f566ac54bab17d1f19a0e|cleaned-form:de6cc761c6c97b94ab82dac7|cleaned-form:ef4b97abe9f9e46b775b670d	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.almond	STRICT_FLAVOR	136	130	family.ace_cup_of_excellence|family.frontiers_cenicafe_lengupa_trained_cuppers|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	12	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
104	concept-cluster:6b89b2aef09becff414c05fd	source-form:0e69c5302dccae6f78adc6f6|source-form:452536ad1de0e10e28bbe0a2|source-form:591c57e07f1ed6a1cad54bf7|source-form:676448222f60559937ba24bd|source-form:7b789e73d1e66668db801c13|source-form:8a3834a2e82059166b62fcc7|source-form:8d02e2cf5cc0330e4053b559|source-form:97cb3863cc9ec33e35184532|source-form:bb75e38c4310da2507f3a31a|source-form:bbe8e9531e011540d71bdd2b|source-form:c079f369e7a6cc91ba6551db|source-form:e406140be1d6d85f6f749083|source-form:f6fed43ce4ef7e7226105c7a|source-form:f9e263cde179789459a96a0f	cleaned-form:45daf5fe758793120bfdbbb9|cleaned-form:67d54f3d1931587b0216f02d|cleaned-form:7b789e73d1e66668db801c13|cleaned-form:97cb3863cc9ec33e35184532|cleaned-form:bbe8e9531e011540d71bdd2b|cleaned-form:c079f369e7a6cc91ba6551db|cleaned-form:dd021b0bc6421c0b5764cece|cleaned-form:eb0829a9c967e7bef2084f2e|cleaned-form:f6fed43ce4ef7e7226105c7a|cleaned-form:f9e263cde179789459a96a0f	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.bitter	STRICT_FLAVOR	63	58	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.zenodo_golovinsky_q_grader_dataset	year.2011|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	12	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
105	concept-cluster:9a3929541828b12abfcfcaf5	source-form:050890174876c707fa2efb42|source-form:0515aa086a21d9b65d30b41a|source-form:110eb65c29ccb99a9f96540d|source-form:25060e805262fa68f2afb762|source-form:2a26e156759c228fb23cab93|source-form:350aecf0e2941a3e8048f086|source-form:3583fcc50a10b08836a2c4d5|source-form:473acec1d6313b7cfc6a9014|source-form:4a8c5c8c02eaa9a8cff01c69|source-form:4c1591819825b4ad4a225810|source-form:5c6f53e266a7bf766d588d64|source-form:5cc6ebcb782cfb8df7a88e7f|source-form:5df8e1e6dc9de3d09f60cc6d|source-form:618d663af0f1ec88a5a19def|source-form:6f34996dc5ee9421a867604d|source-form:79f39241e9f0e7cc7bb0dd5b|source-form:7f2e7077d6d48e97e4596b72|source-form:84563c7953d61180e564b194|source-form:8a36ac7956e0cfb6198ecaf2|source-form:8c3c2e02c1fdcf7ec847690f|source-form:96eed1e253c8601cf063aa55|source-form:bd7e4d7b93e8faab5417752f|source-form:bfc3d9139ebb391faa02b75c|source-form:c4d6bfabdc34700fc98673b0|source-form:c8a76003f70ddb8574dbdc0d|source-form:cc7672cf66a64e2f72828713|source-form:cd412ba23eb230147ae2a39a|source-form:ded6d4b9c094501164e32cd9|source-form:e10d850954a8e6113899eda0|source-form:f0a0f447738b70bb8d1cafdb|source-form:f2448d9a9bc48c3e964134e4|source-form:f26bbc27c18d373e632622f9|source-form:f5b1f644f7c128b6522f2f49	cleaned-form:0515aa086a21d9b65d30b41a|cleaned-form:293fc5cda296ac6ef79bb8a4|cleaned-form:2f534739f79553f8c8f538a1|cleaned-form:350aecf0e2941a3e8048f086|cleaned-form:39ecb52e700f50ebd51e9629|cleaned-form:4a8c5c8c02eaa9a8cff01c69|cleaned-form:5df8e1e6dc9de3d09f60cc6d|cleaned-form:618d663af0f1ec88a5a19def|cleaned-form:69cdcc7eb4b306e3370495a6|cleaned-form:6f34996dc5ee9421a867604d|cleaned-form:8c3c2e02c1fdcf7ec847690f|cleaned-form:96eed1e253c8601cf063aa55|cleaned-form:a3acd4900c489daa68ff45b4|cleaned-form:c9d64909b595547e0966e2a2|cleaned-form:cd412ba23eb230147ae2a39a|cleaned-form:efdfc96f94ef03d415014dac|cleaned-form:f26bbc27c18d373e632622f9|cleaned-form:f5b1f644f7c128b6522f2f49	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.rose	STRICT_FLAVOR	159	139	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	12	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
106	concept-cluster:4e682d0527e6548ee6585147	source-form:19073eff25fb02b022bb0f93|source-form:2e522d97fc42cc6a2a330982|source-form:4aa5f9fdfa58af5bc85a832d|source-form:53dfe681b86cb844a5d0a8d1|source-form:60fb1c4f1b9eb1962b17098e|source-form:6c83126bfcb0c11f963495f9|source-form:75533e0f66d0198578ae5af5|source-form:79403a38ef252306a966db0b|source-form:9407f1cc1206c10a26d2e297|source-form:a0c6ea0ab2d148f3b788e580|source-form:dba75bc4aff64c430e14530d	cleaned-form:4923511a06137054d8c55a1f|cleaned-form:6c83126bfcb0c11f963495f9|cleaned-form:70c89165115cefa800ec3c27|cleaned-form:b160ad9d7a9b9111dec53eee|cleaned-form:dba75bc4aff64c430e14530d	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.prune	STRICT_FLAVOR	97	92	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	12	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
107	concept-cluster:d61d460bdbca3f8e00d2bd30	source-form:05dcae2b47ae8627c7efc703|source-form:113fd7fadd86486c02049f08|source-form:21b1e91e8818a515fcc975c8|source-form:2fc645a25384878df66b50b8|source-form:410033218fcaf3f72edce9fd|source-form:48f7d539762cdf4e989dda98|source-form:4985831a890199aa8b84a302|source-form:4ed00c800f98cd662615364f|source-form:5296c024e03e439ba3d72c8e|source-form:79715dcfc5a4a752d95e83d2|source-form:7ba3185792174977ebda4632|source-form:9025a0d3e38633e66f624838|source-form:9c7d0b4a0c21f012f7cbf5b6|source-form:bbced5500c39e86651f10ff8|source-form:d986cd467afb3f1be29c483f	cleaned-form:21b1e91e8818a515fcc975c8|cleaned-form:2fc645a25384878df66b50b8|cleaned-form:4985831a890199aa8b84a302|cleaned-form:5296c024e03e439ba3d72c8e|cleaned-form:7ba3185792174977ebda4632|cleaned-form:9025a0d3e38633e66f624838|cleaned-form:9c7d0b4a0c21f012f7cbf5b6|cleaned-form:d986cd467afb3f1be29c483f	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.vanilla	STRICT_FLAVOR	213	201	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	11	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
108	concept-cluster:9fa60cc8bcb7e6d3c8e851a8	source-form:45dc965e2f643925eb6024e9|source-form:c289213bb18644b184beb080|source-form:cc26e18280e0f70f32241f13	cleaned-form:45dc965e2f643925eb6024e9	DEFECT_CONCEPT_CANDIDATE		DEFECT_OR_NEGATIVE_SENSORY	19	17	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2021|year.2023|year.2024|year.2025|year.2026	11	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
109	concept-cluster:90f986870d0982a44bf6165e	source-form:3d5478b51790b364dfb4dd67	cleaned-form:3d5478b51790b364dfb4dd67	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	11	9	family.zenodo_golovinsky_q_grader_dataset	year.2026	11	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
110	concept-cluster:a43e0d9db2671b7db0527a74	source-form:9a7747335ab201696b2b3d74	cleaned-form:a6b2cbeb7f34e8016cd93172	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	11	6	family.zenodo_golovinsky_q_grader_dataset	year.2026	11	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
111	concept-cluster:c1da174539a13926141e3674	source-form:4481797fbe2b0cd788c5b587	cleaned-form:4481797fbe2b0cd788c5b587	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	11	10	family.zenodo_golovinsky_q_grader_dataset	year.2026	11	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
112	concept-cluster:d842a09b57440a1ee337a61d	source-form:0193fb4c33cd3ee36298ec47|source-form:075cb7c42d66fbdbb818bd3f|source-form:0b838dfaabb59825ef1f642c|source-form:0bb2f1d4a251d454cf0847ee|source-form:172b7fb07683719642ad4dbf|source-form:4eb5c3adf827fb93402d4013|source-form:61e8268a0247958c3a668b11|source-form:6e8d26c77db200c5220b4e8e|source-form:850657556dc5d7963d626db8|source-form:920e4511c47320e1e7468a7c|source-form:99093ab9922303555b0fa21c|source-form:99b884546756fcf20a8e6a8e|source-form:9c38dcec74f5739a8b950cd6|source-form:b4205812cdac261cd66b2670|source-form:c2815512c880e4283423d65e|source-form:cd75063b613ddfc661b8908e|source-form:d632e0d67f62483fc28cc4a4|source-form:e19af756412963b93a9d2575|source-form:e4980d9ce276e00da48ca217|source-form:e881800830f95cfcf073087d|source-form:ea4b35e8f83279eab1e670e3|source-form:f821c142bb0c21d039cfd1a2	cleaned-form:ea4b35e8f83279eab1e670e3	QUALITY_OR_STRUCTURE_ATTRIBUTE		QUALITY_EVALUATION	398	351	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
113	concept-cluster:342f1205aefc0fd5a021ad5b	source-form:0b571c894bfaacb2f4d9edb2|source-form:18664d84e9989dcd56fb9484|source-form:b34cad31a8e1aa33281694a7|source-form:baaf95cfd231171df3511c2d	cleaned-form:0b571c894bfaacb2f4d9edb2	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	30	30	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2010|year.2015|year.2019|year.2021|year.2024|year.2025|year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
114	concept-cluster:62899781e2c8650c41a27ce6	source-form:f25abed045720ecedb4e55b5	cleaned-form:f25abed045720ecedb4e55b5	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	12	11	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2014|year.2019|year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
115	concept-cluster:df90dea35eee0771e30848bd	source-form:31ae027a3195cdf3cbb618db|source-form:f6cc5b085b61387ac2c125bd	cleaned-form:f6cc5b085b61387ac2c125bd	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.fresh_grass	STRICT_FLAVOR	11	11	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
116	concept-cluster:10ac6495952bc906af51d4a8	source-form:760d7e3244ca2c5df42f5f05	cleaned-form:760d7e3244ca2c5df42f5f05	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	10	8	family.zenodo_golovinsky_q_grader_dataset	year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
117	concept-cluster:4b228c63e20e781f80a2c033	source-form:80694b4ddde0a513e37552d4	cleaned-form:80694b4ddde0a513e37552d4	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	10	5	family.zenodo_golovinsky_q_grader_dataset	year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
118	concept-cluster:a662b3b1f1af90901c40aebc	source-form:a3629aaf207d10a32d39b93b	cleaned-form:a3629aaf207d10a32d39b93b	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	10	10	family.zenodo_golovinsky_q_grader_dataset	year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
119	concept-cluster:c7257c0d249e04b01157fe34	source-form:a2d9e49e4622ce052276b03f|source-form:a5b82e72df852eae08d73340	cleaned-form:a2d9e49e4622ce052276b03f	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	10	10	family.zenodo_golovinsky_q_grader_dataset	year.2026	10	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
120	concept-cluster:f4667d8c54a242c4ffef007d	source-form:056242cd8218e7952ca2a3eb|source-form:06b1e09c198cbda5089bd81b|source-form:08d30a82c17d73d00270b533|source-form:0c71711c2568d89ad0a56540|source-form:1121d20ae1adcd803681946b|source-form:173aaac10cfe776e9e18af17|source-form:1b5dfdc7a76e3fa2ff9c4053|source-form:1e5e59706d8abaaf6d215855|source-form:1fe16dcbc4ae81dec799cc54|source-form:2214d0b0e000716b7e5614c1|source-form:2acedfb6c64a74a7a52b842d|source-form:2de1d08593a1454df4817d8d|source-form:3736f3129a89f7e351e8d60f|source-form:3b066804f6d1d077173cfe4d|source-form:479d3aa9e619dd82e8b3347f|source-form:4e934c3a09c0e511960aadee|source-form:4eb5c3adf827fb93402d4013|source-form:5137c8760c9411860cdc0ecc|source-form:65edc6928954c63dfd83c2e3|source-form:76d472c30f060da9877046cc|source-form:77e91e76f9d2b679f1769691|source-form:7a7d1bb1fd296a57c60f964c|source-form:818ccbcfb1d1b5c6841a7359|source-form:a632ed66200e1bfdbd98be9a|source-form:b28da0efd31279c931a67458|source-form:bbf3d0629f655e9ffca056a6|source-form:bcaec0e2c24e62aeb52b9069|source-form:c2815512c880e4283423d65e|source-form:c7ea24bfa2a7c1f95ff45f87|source-form:d360cc02f7357b0af6c4de0a|source-form:d5b5dbe38e85a35f0bba9e56|source-form:df3f8b84d3611a7a48ebc3bd|source-form:e6f58ca0ff4621c1cb09b47a|source-form:f477e6d56dd7d04e9f9e28bb	cleaned-form:3b066804f6d1d077173cfe4d	MODIFIER_OF_EXISTING_CONCEPT		INTENSITY_OR_QUALITY_MODIFIER	210	201	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
121	concept-cluster:8464da777f6c3ac9263b67e7	source-form:0f466701a60cb1e3bcf1549d|source-form:3bc697cc21db987f16ce6472|source-form:4b48a76996cd2e6bd9151c76|source-form:550b8ce3d164393f314eb1ba|source-form:5658ad2ba5bca509f43302ee|source-form:6ad9e5b6be31596fef958f32|source-form:7d5b8679e4527595bd29a912|source-form:9afe14d631cb0c956f3587ab|source-form:a36f862fecb5401bf2cae177|source-form:ab45e8474269b026f668d498|source-form:b05499af697f339a573aad3a|source-form:b836d3f7c4c3d954227e4f76|source-form:bc68aa0d21cd50a2065740d2|source-form:d202441495760ec7a52a5761|source-form:d4072cb5bb726475f2164bc8|source-form:f40826253e12b9e4fbab9aaf	cleaned-form:2de15abc06e3d955482d06e2|cleaned-form:3bc697cc21db987f16ce6472|cleaned-form:3c2a0de46dd01f5d23c534c0|cleaned-form:4d33958806931193aa8a9f77|cleaned-form:550b8ce3d164393f314eb1ba|cleaned-form:7259e1ba18c96dd1c888231e|cleaned-form:7d0088570f3080739e48ef32|cleaned-form:81da457eebdce0a9ce122cb4|cleaned-form:93664c17359709d651434425|cleaned-form:a36f862fecb5401bf2cae177|cleaned-form:ab45e8474269b026f668d498|cleaned-form:bb1a3b1287509897aa6f8793|cleaned-form:fd70156e391c6750f260dc0f	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.blueberry	STRICT_FLAVOR	206	187	family.ace_cup_of_excellence|family.project_origin|family.sheba_coffee_yemen_auction|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2009|year.2011|year.2012|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
122	concept-cluster:310ae85de8afdd412208a43e	source-form:2e3ed09552cad5377f2de419|source-form:488fa723a1c8843e439f699a|source-form:4afdbba761dc58736ade9d89|source-form:5968641077469eabd54c48da|source-form:70329b1c2fb2a364d806e0cc|source-form:b15af8ede8200dfc2a880700	cleaned-form:70329b1c2fb2a364d806e0cc	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	155	142	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	year.2008|year.2011|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
123	concept-cluster:10b83ef52026973d5abef7b6	source-form:3fd2cfd57eacdf960408b069|source-form:5b213c2648697f5a982e5723|source-form:cd1b6f2b1609ce839be3dfc3|source-form:f12f5e720d9815ebdafe771c	cleaned-form:5b213c2648697f5a982e5723	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	21	19	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2021|year.2023|year.2025|year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
124	concept-cluster:0db1d0987000a2221e83511a	source-form:70de2441f437ae244aa8ac0f	cleaned-form:70de2441f437ae244aa8ac0f	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	10	8	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2025|year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
125	concept-cluster:18fe3a42c24c16a17ccc1781	source-form:95c62f4729267dc1938c5579|source-form:c51cff780d61008bbbc845be	cleaned-form:95c62f4729267dc1938c5579	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	10	8	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2024|year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
126	concept-cluster:01b571c20bbf424474843a61	source-form:d9d3d9657be077f92cb52a5c	cleaned-form:d9d3d9657be077f92cb52a5c	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	9	9	family.zenodo_golovinsky_q_grader_dataset	year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
127	concept-cluster:3160d1a16187a211e325d4fc	source-form:5bed85bd69a5502a8f645a58	cleaned-form:5bed85bd69a5502a8f645a58	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	9	9	family.zenodo_golovinsky_q_grader_dataset	year.2026	9	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
128	concept-cluster:609a72759be0f0246e47f8d8	source-form:320875050ca171509f7a1448|source-form:60e63d308e1979df20949c4d|source-form:685ba2c44a905a7c89e1dbde|source-form:7859fff77202a94fe9593360|source-form:80421e0021c50527f28a00a8|source-form:84002be9de79f8b37db80af8|source-form:b0fef621727ff82a7d334d9f|source-form:c980c303706523a9cd0757fd|source-form:cb7c6369852a0436b4a30f2a|source-form:d2922372131239317837d760|source-form:e8c06bc705c729038b874360	cleaned-form:b0fef621727ff82a7d334d9f|cleaned-form:d2922372131239317837d760	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.pineapple	STRICT_FLAVOR	209	191	family.ace_cup_of_excellence|family.project_origin|family.sheba_coffee_yemen_auction|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2010|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	8	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
129	concept-cluster:c240060f928a7b34fbb7164f	source-form:44a41bce228dc28e836dc335|source-form:73aa6c5a212155a077014a8d|source-form:8b844ff9f3c780827d990b2e|source-form:cb48108ea0d1b87a515dc3d6	cleaned-form:cb48108ea0d1b87a515dc3d6	GENUINE_ONTOLOGY_CANDIDATE		STRICT_FLAVOR	142	137	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	year.2009|year.2011|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	8	HIGH_SUPPORT_GOLD_MULTI_FAMILY_OR_MULTI_YEAR_CONSOLIDATION	MAP_EXISTING|CONFIRM_CANDIDATE|MERGE_CLUSTER|SPLIT_CLUSTER|REJECT_NON_DESCRIPTOR|DEFER_EXPERT						
