language_expression_key	language_code	representative_source_phrase	normalized_expression	expression_role	source_authored	machine_translated	artificial_variant	review_state	counts_toward_governed_total	counts_as_zh_hans_sensory_expression	public_export_allowed	limitation
language.expression.en.sha256_3f070296c4aefb9b40ca986bb03a5aa8e8ef18561ceb1be1259a7b72ac7fad35	en	strawberry and tropical fruits	strawberry and tropical fruits	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_3f09d112aa0a51865789caea9e283febe74c8dd396892112b930b8f819e5d55a	en	Cherry and Nut	cherry and nut	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_3f0d272e1f8aec18029d1a3c814e8d86cf6ea3a6c4990292226fdf78f0031949	en	watermelon and coconut	watermelon and coconut	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_3f26d49b3b62592610854a68b98f479c4668864142b06e1d51064813f3ba5fef	en	golden raisins and tangerine	golden raisins and tangerine	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_3f7130f264bae613a44699b5b59268ec0862466ecda113b940653e23771a0512	en	Sweet fruit	sweet fruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_3f8b2c5359c6b98d61b1ba85bb22b6e71be0c2eafd0ec74211ee0a0208391bf1	en	and butterscotch	and butterscotch	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_3fb182479d7512479e9bbf4a17e9085d451183985f0d8020d1624f1783e6ae1c	en	Browning Sugar and Bittersweet Chocolate	browning sugar and bittersweet chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_3fbbb0f9e9a9828b3f7090f45f951a3b0536319373ef30bf3e877888b0db5c8c	en	Yellow grapefruit	yellow grapefruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4037b80370e42c481b57740c1695a3f07c482b92c144f7ff0c6d4c699ab7a016	en	jasmin flowers	jasmin flowers	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_411f1c6cbdd4a9d42b3d75b5795f45c1029115d683b6e8211fe8228e84fdd34e	en	musty	musty	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_413a4416f9bb2aa7b794c42c3996fc4f571734021a630180b3aa18d62a5c271f	en	Dark Chocolate and Walnut	dark chocolate and walnut	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_41a9da650f21e72251a2ad1e7521aeef14c32c82bac770a52c1f5d6e22ad2332	en	Blackcurrant Jam and Plump	blackcurrant jam and plump	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_41d0499c1e4e5c57f8ff4dfa5365e857f6862c88faee12137e7818c6458e5e53	en	Peony	peony	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_41fbf12c5647ddd77193c04e77c57d09f7669b92bc1e44cd94dd23fd08aa5dd5	en	Vanilla and Banana	vanilla and banana	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_425fdb3e4c45156468f348cd97ed1db1e2a65163ac55c292cbb1b57e616bea9e	en	grapefruit candy	grapefruit candy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_427445f7460a5816d655cb77aef62632dbbcc7bf33bacb1fcfcb4d635fa874f6	en	Flavour: Raspberry	flavour: raspberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_42930fd42fee93d48aea877142b0dae515ab111fe6e36636f94674d6b96b7b16	en	Floral Water	floral water	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_435635018456bbe21e644b29a16eab3ae8952c54ae601a5ae70965e84b23f535	en	vine tomato	vine tomato	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_439e354938bcfa1b5babc27d2945813aa875a824466fc999e41f2620c48699b4	en	Blackberry and Plum	blackberry and plum	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_43e0b93825acacbe3f352367ad4db21786442331940cf5d27f685162dfc9cf91	en	Malted Chocolate and Violet	malted chocolate and violet	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_43f100253eb239b1bab38aab48ff4aa8074b3bf03f30738c7dd5a9761e52de09	en	PAMPLEMOUSSE	pamplemousse	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_445ca6eb84d257e5297ec9ecd59b056a5db34530a509a561ca905621a678336a	en	nectar	nectar	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_44e9a4428fa05a437cd80430c8bfdebce5f946198cab316116e0ed729419f6d4	en	Citrus and Silky	citrus and silky	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_450ccc456402af129a511833b15ce0c00b4ae06ae33c8abd9246a54290ef9b75	en	pêche blanche	pêche blanche	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_451f9760d8ab08aab3ffc21707254e645944141f7e1853bb593669578f062752	en	Wine gums	wine gums	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4544a9d1bce17522b99e89f994f093824762a4e707cfe74955b5a1d63a31f986	en	acidic	acidic	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4559b58e321f92922cb77220ae144f02df10767572d8b7042b3a43796160cdae	en	Strawberry and Silky	strawberry and silky	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_45ecc13116983730a3d46c541aa84e5a46b8d9b59928f7aed0ff6244f22ba268	en	Tamarind and Cola	tamarind and cola	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4625de35276424375a4397b158b971bdb94d173353fd0cae1b0ce808e93881cc	en	Berry acidity	berry acidity	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_462ef7fe05667c40760c765d878bd48b104dba152ebafb922911bcb7b6a98881	en	Chestnuts	chestnuts	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_462f70fc5b940cf51cd5d549f09cc0bd77864a9ff6b38b25a9a2d8dfe4cf9570	en	and creamy cocoa at the end	and creamy cocoa at the end	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_46514d1ccd01b3d844e0070c73f2d8a2b85953144ed1b0392d3a40b727a4c9eb	en	Grilled pepper	grilled pepper	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_466a65747459a23d797bd8e7fe90fb1f4eb08a9d26f9397006f9e248a4c0ced5	en	Cane Sugar and Melon	cane sugar and melon	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_46834e7860491a9ab6b1ae02e7f84642641ff6e386b41b48e967e0eac7334e67	en	Chocolate and Cherry	chocolate and cherry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_46cad11ed46896d6ee83c5d70745804ee2fab9d4ef103674df9e9e539bbaecb7	en	Cherry and Chocolate	cherry and chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_46d3040c46b5a8f4ffdbc4dd3ed0f3d897d982d919723cb8994941b966e66ee6	en	Cider and Floral	cider and floral	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_46ff81d8900f7bd8377771df908ec9d2699587346ea32d75c8020d7f6f9f9097	en	canne à sucre	canne à sucre	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4728414ab129cd2fbf4850ec3eb0caadb67b5145be980d2adf0e74f1479e2ac1	en	Melon and Papaya	melon and papaya	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_483e7b10fa0d3572f4d8fce9ea9c2730313b89b8279530300200d7277f1d791c	en	Spiced Rum and Comforting	spiced rum and comforting	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_486b55cd3ac5dd893ab13c5604d5c0850163ea446e1f6d53a18294b8a6fa3efd	en	Strawberry Cream	strawberry cream	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4875c08b32c6179b549a550b84e8c2310b0d9825a96461b247ba343f0225d77b	en	Pink Grapefruit and Nougat	pink grapefruit and nougat	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_48a5cd5918b55e49fe83ad1b3a09a0e3c2ff472d91963b014533e84540b84249	en	Candied Lemon and Verbena	candied lemon and verbena	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_48b3421ce4132c3fa752ba2bd6455d8c8fa588f1f8727b1cf00edaeef4764b2b	en	Mango and cherry	mango and cherry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_48fb71763d97b54b752aa17694977d1f87c7707415f25ab63ac2ea2495347ae6	en	lasting	lasting	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_49574baff3cc167fb6f2a96ecf517974477787a013229a9a10e5a6dd8f07b8fb	en	Blueberry and Hazelnut	blueberry and hazelnut	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4a8c5c8c02eaa9a8cff01c69051d95b25bce12524925be13a69b1bcf7bf055bb	en	Rose Tea	rose tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4b10a30a6f50b3162f8b02fbc0a5debb037cf42263e79f40e487e9aaab5f1c32	en	Pinot Grigio	pinot grigio	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4b8b91f6e421d7caf921a7cbeae993c1b9af09fba06b3de8eaf97e95c556cc0e	en	zeste d'orange	zeste d'orange	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4c2139acb83de53baca52d742d8ba2a42bccaee1e0b960466cb7a3b146fbb67b	en	Hard candy	hard candy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4c22209a260415ca2b6d6204a4bf4a409cfa8ded8b002f006e6fe6d7ee31dd35	en	Hazelnut and Nougat	hazelnut and nougat	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4c3cb0778bd186ba3d8adfadaaca013cb43e68690e12bcc12f89ef5d53455f6e	en	Brown Sugar and Assam	brown sugar and assam	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4ce7da24f8ce654e4c1475264334f50ed5a6396071e2343f7c49b146eaf170ce	en	Macadamia nuts	macadamia nuts	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4cea44efeb33438ea704bbb8c592a4fee1fc5f4cb283fab444584197dfe5fbfb	en	bergamot + black tea	bergamot + black tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4d61c13020263dbb7806d4676dd8d29ae55088758bc20f870b80432f97e8b866	en	Plum and Cocoa	plum and cocoa	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4dba027f586f90eb527cfdf8201be341db237aeb4d4bfbad070c4df7e5ef4524	en	bosc pear	bosc pear	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4ddc79be94adefea225c698975e0127e36718288134f4996cf54a4bf35ea94dc	en	blueberry and milk chocolate	blueberry and milk chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4e4831b1c6a7f537e7d4e7ada79beca36039edfabc7b07dd7114c2eb0ad9a349	en	almond and honey	almond and honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4e50650b313e7112680b97dd44c813ea6339091ce64523d0993c09d5c92c0535	en	raisins & rose hips	raisins & rose hips	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4e70a1d5f91dcf29bd68247e5f3ef61e9f0495292b44b771fee98b1cdeb9a2cb	en	Lime and Juicy	lime and juicy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_4ec7168317d08508db4bfc18bfeec9dc65d350db9a23fbd95623809c569b826f	en	Balanced and full bodied with notes of molasses	balanced and full bodied with notes of molasses	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
