semantic_audit_id	descriptor_assertion_id	source_family_id	audit_stratum	edition_year	source_field_label	publication_layer	raw_field_text_sha256	atomic_source_text_sha256	panelist_identity_sha256	panelist_sample_observation_sha256	effective_record_id	audit_outcome	valid_atomic	valid_broad	compound	over_segmentation	under_segmentation	non_descriptor_leakage	strict_broad_misclassification	publication_duplicate	audit_method	human_reviewed
semantic-audit:d6e18d3323bb1ae9febf2c96	assertion-b2:4f768c004f7d4baa2856bc13	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	cbe244c15407a71ace120d5000c94fdfe3583fd08b3556ab29bea2541b678473	cbe244c15407a71ace120d5000c94fdfe3583fd08b3556ab29bea2541b678473	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	51a1ac9185dc2a096a79f8abf7aa7c828a0b2986829f6540186a3f9a924c0cac	effective-b2:923b4e51db1d3f9dc94dc2f2	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:92767d88ca1208958270115f	assertion-b2:4f8e42db09fea5cc13c0a825	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2022	Aroma / Flavor	GENERIC_ORGANIZER_SENSORY_FIELD	3164edeb937a8037e02643fa8b411abd7408d74215b82aa4012e4f4577ae72e5	289db2a8f7cf6241e998d28636dc18a25e4e8be9579a0bf074f03bf07779f675			effective-b2:b52995c4f4f06c97c7ffd1b7	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:2f104e98a5c8cf5f874e5c71	assertion-b2:4f914980db404b07f9d9b743	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	dbd222a9345503bd7091ea7d5843af735a3db085e326a9ccf3cfd90a210b5e8c	effective-b2:a8d619585afbdb4cec2293d9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:4fc7a14c322d3ada558acb76	assertion-b2:4fb1ee90286e669d0d3c40c3	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	5ddd67ba1012b53b3da68b1b6c42a4c229723c50024447b035ab681a782acd43	effective-b2:d317670a5472aba663c5fcd6	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:94d74918b7f4703fee677796	assertion-b2:4fdbdf526dad894d8c21da36	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	cf3dea6543ff7338f9529b8305127e22b4fd1589579a52e61874186aadd06c77	cf3dea6543ff7338f9529b8305127e22b4fd1589579a52e61874186aadd06c77	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	44d1d8454ab9ab489d808e692e765c215712f3d27fec774082f8a9282b6ce0a6	effective-b2:528b35ff0427ba0d103b481f	VALID_BROAD_SENSORY	false	true	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:d5e5321a487b4753029a2f4c	assertion-b2:4fe10f9e984ab62928480132	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	5f67170ba64ef1cf1af0bd439cf6fb209331f8ee12e1dbb89d0e1ad7023cb29b	da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	7a7b02db8fdd3baa571c16c0e5fbe5d031da4fcb115d23abef7f759b7985009b	effective-b2:744b667ff8500da9c1593ad4	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:286be725db230d90043fff89	assertion-b2:4fe8ebac6df591bcdd89394f	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	2a64459d80bf4c9a29f9eaecf4cdfb548c9eb5c866ffa54a4bc814dc9f6197a7	effective-b2:1a1f1b29ea02d25f4230afce	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:83c649fe376c2f58ab0ef52f	assertion-b2:5004713492ddb18df30e6139	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	4fcafbdf46041f64ff4805cd682d7db0543a26af795b63be7c048e339f87fa20	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	f1ebe3c8165efdb844e4c661742691b4724541d4ebcc17a92ffdf3e71c2d0b88	effective-b2:659150ac846201445363ce24	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:aeada8bae56c06d62793a238	assertion-b2:5007f2dd6c8b3be30e3afeba	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2012	Aroma / Flavor	GENERIC_ORGANIZER_SENSORY_FIELD	64a8a87b563a8fa3a5b03b613121478400852ba4851ee09531a02596634b52a1	9aa26756cc9def1c1f971640932ea1ba3bec7e19085b47519d58bda30b21a773			effective-b2:da2a44ad5f21fb8065cb6901	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:bae9a58f0c8ef06f92e60163	assertion-b2:500c854c88fbafa8bcc73f62	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	891cb3c5a874c51aa3de1539279e55e555f48066b799f7f0a6eb35172be32c76	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	5853d0b750a15fa7e7b9cef91071604057f5fcac5f9feb9bbbdfb4008ce17436	effective-b2:523a3e7dd226c4c2eccc540e	VALID_BROAD_SENSORY	false	true	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:7ac89c826cf25ca234f53683	assertion-b2:5012699e6cc57b4f2626dc03	family.project_origin	PROJECT_ORIGIN_ALL	2026	Cupping Notes	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	a727b2c5a54eade1e008d6f27389a3811472d3fe317856c843396ea9f51f5806	3ab7f3cd7ade7ea73872b7829b7c125597a49d63a01e4c75668da28038ec02b4			effective-b2:f758ab2b44afc8bee7355d6e	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:2b24be9a8032d4b6affb0eca	assertion-b2:502268b290ff77d1ecea36bc	family.project_origin	PROJECT_ORIGIN_ALL	2025	Cupping Notes	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	cc821e4b6e70f1129c1d1d7c253f449be188db19d891c2785a35a9d187604ba9	984bf24037fc2a362e0550e9ef42d310babf5301d8adc03604fe0d89f9f1c35c			effective-b2:33570197e99307255efbf106	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:5a51a2551c091a2a59b815e3	assertion-b2:50233314383b461ccbab0d00	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	13f7b96ff07846d0675e430881aedb68a463b49f74e6bfa538b835c258555c47	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	49648bb52f6e58f541dffa025f42ccf0e9e766ce2d563cbbbe57c7daf2056329	effective-b2:a8d619585afbdb4cec2293d9	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:5482629d7146c62377c1737f	assertion-b2:5032270e007bed2de8120829	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	f3dad855de0f07287aaf1bd950ef60b9db3c31feb7ec2b80d6013d31ef905214	80694b4ddde0a513e37552d4e28c081bc42eadbda33b759aabfdfdd67101336f	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	b4e791f0c323c4abd5a427456b19206f997ad4bf8116e3d45dccc98582f031f2	effective-b2:6b247f1eea4fa67bf6419932	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:076cc9489dad339e3def97a2	assertion-b2:5037cfa76c9c6d066b4112e0	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	18cfd2a258fae6160dbf7bdb531f323ef026322ddce5cdf9258048ddf8b44f65	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	e2a4c4339b287e349bbe34413b3992947f80c739994afae47cb2354822e90419	effective-b2:d8c4851840532c56199ea190	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:5598bede2a9c5e9618325e93	assertion-b2:504ee6c9d30d7ad81374a76c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	5b213c2648697f5a982e57238fc6277e88d873c84187b93c0108557716fde9c8	5b213c2648697f5a982e57238fc6277e88d873c84187b93c0108557716fde9c8	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	4e011a338a4a1909ae6b7e5bd0a71bfae132414e21ad5c272169a15ceb7dc5da	effective-b2:d317670a5472aba663c5fcd6	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:cb941b11e8aa04aae051d5ac	assertion-b2:50597eaa4a1d90a18577e109	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	20c299a2ff4bd29dee8ea10c73ccf828651f38f0e2029566b47f7c81fb006911	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	cbbec3147b969b16c19acd4eb86d69e0e73fcc4e0aec6f0d43350fcf8d1ccc6c	effective-b2:9a8d5ad592baf8c622abb2b9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:827c762dcb03460a63dbab4e	assertion-b2:506837fccaaa796b374b648f	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	30ff8e564baf740573a181cd380b43850c34b93a96210f0403dc2243be984404	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	cc08dc77063313cf6943cdf6b8d0515a74dd394a7bc921dd9347cbd3eadf5d1b	effective-b2:153e59684061d91715b735c9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:7fd3b84010f1560b3a3a0055	assertion-b2:507223834d84c240db21e29c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	f25f2e26bca6e398f6696039b1c1b6f466cca8038aa99a9c829b25300188ac32	effective-b2:c5b144064b488597f6845529	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:e6d2fde2b6bf88613a4b2561	assertion-b2:507721eebc665ffebcd665a9	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	adb8175f6d718d1858e74cbf65a59056657da19c5c86983b7fa468c5fdfca2b4	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	0028d5bfce73000ef9cb6ab2c5b4552dcd4de459ee10135332fac0b0ff18d5e9	effective-b2:b3d50faeba4f6a2678496ae7	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:1139faeb06e83240ffd18823	assertion-b2:507f495ab0896b61c2960f0d	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	8a3d4a7ba61e4cd4501a7acf5b6b5e6a10e76111955bcf5c99abe97a55ccb2c8	f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	a72d37befd9be374d39d8081553f8594c4a4c8964c02f84def29ee9e7e060464	effective-b2:48db3d3b6dd66ab9e20f4236	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:89e0e6ce51726cdb659fa3ce	assertion-b2:50946a916791ccfc0b9c45b8	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	e942f7d77fe5d1920a8b7d23631ec3cd3ad6d4c4ff8da142316b23fb5d153375	8a60896fe1bac2bb60736e08d8efaba551c9fb8a11a74fe68d86bb113086f85a	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	1a8a1db51f8f3ed230431181fcfb229192b8767bb0b380a35af9cdf4a14ed1a3	effective-b2:17403d08113dfbbfc89fff7d	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:54ba89929af8f55c4692016f	assertion-b2:50a0fc18c085a739333ca6c2	family.ace_cup_of_excellence	COE_GOLD_EXPLICIT_JURY	2017	Other features	PRIMARY_JURY_DESCRIPTION	4b5f4c3b69c4f8e95c0f0f025f067d2b3473e9cd31ab7232f42271f152c20adc	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e			effective-b2:e30fc017790f686fd76781bd	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:89f854b16f65e3db12e7f36d	assertion-b2:50a48a0fe0914fb643aeee3b	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	7b1291e7ed8a6f3e8aa82ce5a4176a5b1877b17e7cb62f638ac6fdddd8ecfe11	7b1291e7ed8a6f3e8aa82ce5a4176a5b1877b17e7cb62f638ac6fdddd8ecfe11	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	5ba995345cc8a4f8e39c2d7170b0b571e5bf9ac0e7ad0df7bb8763b53f64011b	effective-b2:c601a11376ce73da899cd795	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:7190bcb6923aa486d06478a5	assertion-b2:50a94bfb7e51017a71964a69	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	2bbbf0334fb28852c16d19a3b6fcd4fa4341800dc95714118df02e9c21b73c68	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	d97aedc0f4c07ff9be6ce0db70210cd8bf7a3a8d52a2c7e8cabce95d17fb325e	effective-b2:816484c0cdb598e820cf21fe	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:1a067691ede33494e7937bbd	assertion-b2:50ae418651015f37ebbbf59c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	c3cbf92aeedaa41b09dfa43ba75e85f6c4657e497a66ecbaf7d361ecff549b2e	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	00fa9c5d869d6cddd96b0be691493e2922c31fc03b42cbb5623d8c3f17176a24	effective-b2:2d79059b035ceacd773ce7af	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:c68dc90771f23556d61865a5	assertion-b2:50b8ce2d42b078b797d35a24	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	abe86a6e707efb7a1a25bfd34c8e82969d0db5f1c450fac907bf769ed4438ceb	55647a2b339915d33b59a24421b58d4e3580c0ea964cf9d46c402d4281bc87df	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	dd4dd43993e34eb98d9d09b6ff2d5079b31a612308ae4344b436d562a2e0ab90	effective-b2:70bde51b52c42b72f82dc562	VALID_COMPOSITE_REQUIRES_SPLIT	false	false	true	false	true	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:530e25257c0e995e21365abb	assertion-b2:50b9160d33e043e37c371589	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	399b4206e9c4095e1f2223665e11d529b6851e200dfbb2cbe6e339634e915d44	effective-b2:81ef8e5436f62267dfe57266	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:5c1190644299e1a08d0b4e52	assertion-b2:50bdb370e3cb0e544c6edfb8	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	9b0bf7d0225e23d19a91a693dec444a6d5e0facf6b5928459841aaecb865b0c9	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	38398fe21562c1acafd43ed621790240102fb01e41cc5bee39786d18044bf629	effective-b2:5a5894edb1731d8ba71f03b6	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f1528e37b178fd7d790e90d0	assertion-b2:50c16c8dfec03b5385b553b3	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	f185ddb802c95135370bd0a854da910271252cdcf15a583671d6b0b14384e6dd	3f76c1eb78bfdfbdce007441b719081e48306f9a36fa0256f0ace5ca024e56c9	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	1e385673d2b87a5e924a7abb6cf26824c21a04af29d8ea32a1f2c7fbe418b5f2	effective-b2:252af432dcef188be83f40dc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:3d34538199174a0b9f78cc27	assertion-b2:50c545ec9efaac9463d51ba1	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	b3068fb8f4a6d4104ea7c0a481ec9ea94263cfa7215cd52300c2a0b27fce3ba7	4481797fbe2b0cd788c5b5872332d0a32462fd2c090d75530aa4a245e9c57ac8	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	6c2a16b41b3033a326774c5ee8ff91dd7e4e555922aee56b5c258c9f101b9126	effective-b2:744b667ff8500da9c1593ad4	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:7c021b2f6ca281b742eeea57	assertion-b2:50d077435b4136f09c5a891c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	d7c49d61dd930bff63bc479927dc17361150c068ce62a943fd7635986616278b	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	204bc4e2ff7ea4f563a8cd3ffbdcdceeed18333d44dd08dea76429e894ef4921	effective-b2:b7fb9b562e4af14d74f5efdc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:d9baaad80db1bf9f460b15d1	assertion-b2:50d9bf1a337af4784c109bc6	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	8a3d4a7ba61e4cd4501a7acf5b6b5e6a10e76111955bcf5c99abe97a55ccb2c8	f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	49648bb52f6e58f541dffa025f42ccf0e9e766ce2d563cbbbe57c7daf2056329	effective-b2:a8d619585afbdb4cec2293d9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:e727ba745d06f0999916fb23	assertion-b2:50e7bff3f7223c8336acedcb	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	fc711230c30d2e6fbaac35fbb009e15a5a5a94e4e959e6804a2c6bd613ba2e59	e13fb53a594fa513afc34fa78b2353690e85fe1ad7414857c99ccfb97c818251	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	6c2a16b41b3033a326774c5ee8ff91dd7e4e555922aee56b5c258c9f101b9126	effective-b2:744b667ff8500da9c1593ad4	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:57e9520b5c3cbf6fd88b5cfe	assertion-b2:50f6acbe96130d8b98172a42	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	6cdc33fe8959bf0b9a5468d078e419b674b64ace801e89705335bb5467369d18	effective-b2:efe30a84be04fb7291d53c31	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
