census_item_key	item_kind	parent_key	series_key	source_family_key	edition_label	year	country_or_community	category_or_round	official_url	discovery_basis	source_snapshot_sha256	corpus_state	acquisition_state	rights_state	attempt_status	note
edition:coe:allianceforcoffeeexcellence_org_brazil_2022:2022	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil 2022	2022	Brazil	Brazil	https://allianceforcoffeeexcellence.org/brazil-2022/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_2023:2023	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil 2023	2023	Brazil	Brazil	https://allianceforcoffeeexcellence.org/brazil-2023/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_2024:2024	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil 2024	2024	Brazil	Brazil	https://allianceforcoffeeexcellence.org/brazil-2024/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_2025:2025	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil 2025	2025	Brazil	Brazil	https://allianceforcoffeeexcellence.org/brazil-2025/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_2026:2026	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil 2026	2026	Brazil	Brazil	https://allianceforcoffeeexcellence.org/brazil-2026/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2012:2012	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2012	2012	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2012/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2013:2013	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2013	2013	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2013/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2014:2014	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2014	2014	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2014/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2015:2015_december	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2015 December	2015	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2015/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2015_january:2015_january	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2015 January	2015	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2015-january/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2016:2016	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2016	2016	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2016/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2017:2017	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2017	2017	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2017/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_naturals_2018:2018	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Naturals 2012-2018 2018	2018	Brazil	Brazil Naturals 2012-2018	https://allianceforcoffeeexcellence.org/brazil-naturals-2018/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_1999:1999	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 1999	1999	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2000:2000	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2000	2000	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2001:2001	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2001	2001	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2002:2002	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2002	2002	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2003:2003	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2003	2003	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2003/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2004:2004	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2004	2004	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2004/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2005:2005	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2005	2005	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2005/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2006:2006	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2006	2006	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2006/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2008:2008	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2008	2008	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2008/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2009:2009	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2009	2009	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2009/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2011:2010	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2010	2010	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2011/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2011:2011	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2011	2011	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2011/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2012:2012	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2012	2012	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2012/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2013:2013	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2013	2013	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2013/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2014:2014	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2014	2014	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2014/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2015:2015	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2015	2015	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2015/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2016:2016	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2016	2016	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2016/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2017:2017	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2017	2017	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2017/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2018:2018	COMPETITION_EDITION	series:coe	coe	coe_brazil	Brazil Pulped Naturals 1999-2018 2018	2018	Brazil	Brazil Pulped Naturals 1999-2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_burundi_2012:2012	COMPETITION_EDITION	series:coe	coe	coe_burundi	Burundi 2012	2012	Burundi	Burundi	https://allianceforcoffeeexcellence.org/burundi-2012/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_burundi_2013:2013	COMPETITION_EDITION	series:coe	coe	coe_burundi	Burundi 2013	2013	Burundi	Burundi	https://allianceforcoffeeexcellence.org/burundi-2013/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_burundi_2014:2014	COMPETITION_EDITION	series:coe	coe	coe_burundi	Burundi 2014	2014	Burundi	Burundi	https://allianceforcoffeeexcellence.org/burundi-2014/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_burundi_2015:2015	COMPETITION_EDITION	series:coe	coe	coe_burundi	Burundi 2015	2015	Burundi	Burundi	https://allianceforcoffeeexcellence.org/burundi-2015/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_burundi_2017:2017	COMPETITION_EDITION	series:coe	coe	coe_burundi	Burundi 2017	2017	Burundi	Burundi	https://allianceforcoffeeexcellence.org/burundi-2017/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_burundi_2018:2018	COMPETITION_EDITION	series:coe	coe	coe_burundi	Burundi 2018	2018	Burundi	Burundi	https://allianceforcoffeeexcellence.org/burundi-2018/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_burundi_2019:2019	COMPETITION_EDITION	series:coe	coe	coe_burundi	Burundi 2019	2019	Burundi	Burundi	https://allianceforcoffeeexcellence.org/burundi-2019/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_2017:2017	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2017	2017	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-2017/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_2018:2018	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2018	2018	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-2018/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_2020:2020	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2020	2020	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-2020/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_2021:2021	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2021	2021	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-2021/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_2022:2022	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2022	2022	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-2022/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_2023:2023	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2023	2023	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-2023/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2005:2005_north	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2005 North	2005	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-north-2005/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
edition:coe:allianceforcoffeeexcellence_org_colombia_north_2006:2006_north	COMPETITION_EDITION	series:coe	coe	coe_colombia	Colombia 2006 North	2006	Colombia	Colombia	https://allianceforcoffeeexcellence.org/colombia-north-2006/	LIVE_OFFICIAL_COE_ARCHIVE_2026_08_28	4f6fc7748f8accc50189840466f2a2e8378261b574c30906f51635d0d5322d60	DISCOVERED	PUBLIC_OFFICIAL_EDITION_ROUTE	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official archive country/program edition row.
